timestamp_ms,value,rris
1723831887501,80,825.1953125
1723831888495,79,725.5859375,734.375
1723831889481,80,746.09375
1723831890471,80,742.1875,689.453125
1723831891506,80,704.1015625
1723831892496,81,735.3515625
1723831893486,81,755.859375,734.375
1723831894476,81,717.7734375
1723831895511,81,751.953125
1723831896501,81,750,767.578125
1723831897490,81,725.5859375
1723831898481,81,765.625
1723831899471,80,793.9453125,730.46875
1723831900551,80,756.8359375
1723831901541,80,760.7421875
1723831902485,80,728.515625,699.21875
1723831903476,81,725.5859375
1723831904510,81,745.1171875,707.03125
1723831905501,81,704.1015625
1723831906490,82,732.421875
1723831907481,82,766.6015625,747.0703125
1723831908471,81,722.65625
1723831909505,81,766.6015625
1723831910499,81,765.625,758.7890625
1723831911486,81,705.078125
1723831912475,81,735.3515625
1723831913510,81,747.0703125,720.703125
1723831914500,81,706.0546875
1723831915491,82,740.234375
1723831916481,82,751.953125,747.0703125
1723831917470,81,757.8125
1723831918505,81,788.0859375
1723831919495,80,794.921875,757.8125
1723831920489,80,795.8984375
1723831921476,80,796.875
1723831922511,79,721.6796875,722.65625
1723831923500,80,731.4453125
1723831924490,81,666.9921875,658.203125
1723831925484,82,675.78125
1723831926471,82,714.84375
1723831927550,83,714.84375,688.4765625
1723831928495,83,751.953125
1723831929485,83,775.390625
1723831930475,82,784.1796875,721.6796875
1723831931511,82,714.84375
1723831932500,82,751.953125
1723831933490,82,768.5546875,762.6953125
1723831934485,81,706.0546875
1723831935470,81,723.6328125
1723831936505,82,757.8125,765.625
1723831937540,81,744.140625
1723831938530,81,770.5078125
1723831939475,81,785.15625,785.15625
1723831940465,80,726.5625
1723831941500,80,758.7890625
1723831942490,80,757.8125,753.90625
1723831943484,80,730.46875
1723831944470,80,712.890625
1723831945505,81,741.2109375,751.953125
1723831946495,81,763.671875
1723831947485,80,718.75
1723831948475,81,725.5859375,739.2578125
1723831949465,81,747.0703125
1723831950544,81,750,718.75
1723831951535,81,755.859375
1723831952479,81,750.9765625
1723831953470,81,710.9375,705.078125
1723831954505,81,713.8671875
1723831955495,82,714.84375,678.7109375
1723831956484,82,690.4296875
1723831957474,83,698.2421875,666.9921875
1723831958465,84,684.5703125
1723831959499,85,712.890625
1723831960489,84,728.515625,704.1015625
