timestamp_ms,value,rris
1731007071205,64,998.046875
1731007072196,63,867.1875
1731007073230,63,899.4140625
1731007074221,64,951.171875
1731007075211,64,939.453125
1731007076201,64,977.5390625
1731007077235,64,1003.90625
1731007078229,63,875.9765625
1731007079215,63,960.9375
1731007080205,64,876.953125
1731007081196,64,961.9140625
1731007082230,64,1073.2421875
1731007083270,64,994.140625
1731007084210,63,1000.9765625,950.1953125
1731007085200,63,896.484375
1731007086236,63,880.859375
1731007087228,63,875
1731007088215,64,898.4375
1731007089205,64,869.140625
1731007090195,65,925.78125
1731007091230,65,1003.90625
1731007092224,64,883.7890625,856.4453125
1731007093210,65,830.078125
1731007094200,66,796.875
1731007095235,66,784.1796875
1731007096225,67,825.1953125
1731007097215,68,894.53125
1731007098205,68,861.328125,868.1640625
1731007099195,68,890.625
1731007100230,68,885.7421875
1731007101226,68,852.5390625
1731007102255,68,905.2734375
1731007103245,68,938.4765625
1731007104235,68,966.796875
1731007105225,68,1105.46875
1731007106215,67,1074.21875
1731007107205,65,1019.53125
1731007108195,65,989.2578125
1731007109230,64,1002.9296875
1731007110220,64,997.0703125
1731007111210,63,934.5703125
1731007112200,63,940.4296875
1731007113235,63,912.109375
1731007114225,63,892.578125
1731007115265,64,895.5078125
1731007116205,64,1022.4609375
1731007117195,64,952.1484375
1731007118230,64,975.5859375,946.2890625
1731007119219,63,859.375
1731007120210,64,894.53125
1731007121199,64,821.2890625
1731007122235,65,829.1015625
1731007123225,66,934.5703125
1731007124263,66,892.578125,822.265625
1731007125204,66,869.140625
1731007126194,67,857.421875
1731007127229,67,817.3828125
1731007128219,67,944.3359375
1731007129209,68,922.8515625
1731007130200,67,894.53125
1731007131234,67,1121.09375
1731007132224,66,905.2734375
1731007133217,66,823.2421875
1731007134204,67,873.046875,919.921875
1731007135194,67,853.515625
1731007136229,67,912.109375
1731007137219,67,926.7578125
1731007138209,67,875.9765625
1731007139199,67,925.78125
1731007140234,67,928.7109375
1731007141225,67,883.7890625
1731007142214,66,952.1484375
1731007143204,66,949.21875
1731007144194,66,879.8828125
1731007145229,66,954.1015625,937.5
1731007146220,66,899.4140625
1731007147213,66,884.765625
1731007148199,66,912.109375
1731007149234,66,900.390625
1731007150224,66,853.515625
1731007151214,66,988.28125
1731007152249,66,978.515625
1731007153238,66,898.4375
1731007154228,65,932.6171875
1731007155218,65,915.0390625,883.7890625
1731007156211,66,852.5390625
1731007157198,66,862.3046875
1731007158233,66,829.1015625
1731007159224,67,823.2421875
1731007160213,68,833.0078125,798.828125
1731007161203,68,795.8984375
1731007162193,69,822.265625
1731007163228,70,829.1015625
1731007164263,70,777.34375,823.2421875
1731007165211,71,804.6875
1731007166198,71,785.15625
1731007167188,72,834.9609375
1731007168223,72,863.28125
1731007169213,72,838.8671875,843.75
1731007170251,72,786.1328125
1731007171193,72,810.546875
1731007172228,72,802.734375
1731007173218,73,804.6875,779.296875
1731007174253,73,850.5859375
1731007175198,73,848.6328125
1731007176188,73,822.265625
1731007177223,73,785.15625
1731007178213,73,804.6875
1731007179251,73,842.7734375,891.6015625
1731007180193,73,881.8359375
1731007181228,72,920.8984375
1731007182218,72,936.5234375
1731007183208,71,857.421875
1731007184246,71,856.4453125
1731007185188,71,895.5078125
1731007186223,70,887.6953125
1731007187213,70,829.1015625,917.96875
1731007188299,70,924.8046875
1731007189192,69,840.8203125
1731007190228,69,914.0625
1731007191217,69,909.1796875
1731007192208,69,875
1731007193291,69,841.796875
1731007194188,69,917.96875,886.71875
1731007195222,69,839.84375
