timestamp_ms,value,rris
1729628594640,99,593.75,591.796875
1729628595630,99,596.6796875
1729628596620,100,590.8203125,587.890625
1729628597615,101,594.7265625,584.9609375
1729628598645,101,583.0078125
1729628599635,101,594.7265625,584.9609375
1729628600625,102,583.984375,589.84375
1729628601615,102,584.9609375,581.0546875
1729628602605,102,580.078125
1729628603640,103,580.078125,593.75
1729628604630,102,600.5859375,589.84375
1729628605620,102,589.84375
1729628606616,101,614.2578125,606.4453125
1729628607645,100,601.5625,610.3515625
1729628608635,100,610.3515625
1729628609625,100,607.421875,605.46875
1729628610615,99,609.375
1729628611605,99,599.609375,601.5625
1729628612640,99,604.4921875,617.1875
1729628613630,99,611.328125
1729628614619,99,604.4921875,608.3984375
1729628615615,99,612.3046875,600.5859375
1729628616645,99,604.4921875
1729628617635,99,626.953125,623.046875
1729628618625,98,608.3984375,605.46875
1729628619615,98,609.375
1729628620657,98,630.859375,608.3984375
1729628621640,98,605.46875
1729628622630,98,619.140625,611.328125
1729628623620,98,605.46875,606.4453125
1729628624655,98,632.8125
1729628625645,98,621.09375,607.421875
1729628626634,98,612.3046875,634.765625
1729628627625,97,613.28125
1729628628615,97,607.421875,616.2109375
1729628629611,98,615.234375
1729628630640,98,608.3984375,603.515625
1729628631629,98,609.375,625.9765625
1729628632620,98,608.3984375
1729628633610,98,603.515625,606.4453125
1729628634690,99,590.8203125,593.75
1729628635679,100,583.984375,584.9609375
1729628636625,100,594.7265625
1729628637615,101,590.8203125,585.9375
1729628638611,101,590.8203125,602.5390625
1729628639640,101,595.703125
1729628640630,101,593.75,608.3984375
1729628641620,101,610.3515625
1729628642611,100,599.609375,603.515625
1729628643645,100,619.140625,617.1875
1729628644680,99,609.375
1729628645625,99,615.234375,640.625
1729628646615,98,633.7890625
1729628647605,97,621.09375,646.484375
1729628648640,96,637.6953125,623.046875
1729628649630,96,634.765625
1729628650621,95,647.4609375,643.5546875
1729628651609,95,626.953125
1729628652645,95,634.765625,639.6484375
1729628653634,95,628.90625,610.3515625
1729628654625,95,615.234375
1729628655615,96,634.765625,621.09375
1729628656609,96,622.0703125
1729628657639,96,629.8828125,643.5546875
1729628658629,95,625,625.9765625
1729628659619,95,642.578125
1729628660609,95,625.9765625,617.1875
1729628661644,95,640.625
1729628662634,95,633.7890625,619.140625
1729628663624,95,632.8125
1729628664614,95,653.3203125,616.2109375
1729628665604,95,622.0703125,635.7421875
1729628666639,95,612.3046875
1729628667629,96,612.3046875,622.0703125
1729628668619,96,608.3984375
1729628669654,97,614.2578125,638.671875
1729628670644,96,609.375,612.3046875
1729628671634,97,623.046875
1729628672624,97,614.2578125,608.3984375
1729628673614,97,614.2578125,626.953125
1729628674607,97,615.234375
1729628675639,97,616.2109375,638.671875
1729628676629,97,615.234375
1729628677619,97,613.28125,629.8828125
1729628678610,96,645.5078125,622.0703125
1729628679644,96,619.140625
1729628680635,96,648.4375,629.8828125
1729628681624,96,618.1640625
1729628682614,96,627.9296875,630.859375
1729628683604,96,617.1875,626.953125
1729628684684,96,638.671875
1729628685629,96,618.1640625,614.2578125
1729628686619,96,626.953125
1729628687609,96,621.09375,608.3984375
1729628688644,96,630.859375,634.765625
1729628689634,96,611.328125
1729628690624,96,621.09375,645.5078125
1729628691614,96,617.1875
1729628692606,96,613.28125,633.7890625
1729628693639,96,628.90625,610.3515625
1729628694629,96,618.1640625
1729628695619,96,649.4140625,623.046875
1729628696654,96,614.2578125
1729628697644,96,629.8828125,644.53125
1729628698640,95,632.8125,621.09375
1729628699623,95,633.7890625
1729628700614,95,637.6953125,617.1875
1729628701604,95,633.7890625
1729628702639,95,643.5546875,621.09375
1729628703629,95,625.9765625
1729628704619,95,650.390625,633.7890625
1729628705609,95,625.9765625,639.6484375
1729628706644,95,646.484375
1729628707633,95,624.0234375,625
1729628708623,95,640.625
1729628709613,95,622.0703125,619.140625
1729628710605,95,632.8125,638.671875
1729628711638,95,622.0703125
1729628712628,95,620.1171875,637.6953125
1729628713618,95,626.953125
1729628714609,95,641.6015625,656.25
1729628715643,95,627.9296875
