timestamp_ms,value,rris
1734970324630,104,697.265625,676.7578125
1734970325672,100,680.6640625
1734970326654,97,639.6484375,610.3515625
1734970327644,96,606.4453125
1734970328634,97,625.9765625,603.515625
1734970329624,97,583.984375
1734970330659,98,663.0859375,842.7734375
1734970331649,94,712.890625
1734970332639,91,637.6953125,589.84375
1734970333629,94,587.890625,576.171875
1734970334625,97,561.5234375,552.734375
1734970335654,99,596.6796875
1734970336644,100,626.953125,625
1734970337634,99,604.4921875,560.546875
1734970338624,100,585.9375
1734970339659,100,646.484375,729.4921875
1734970340649,97,648.4375
1734970341639,96,573.2421875,543.9453125
1734970342629,100,545.8984375,562.5
1734970343626,103,558.59375,565.4296875
1734970344653,105,549.8046875,540.0390625
1734970345644,106,571.2890625
1734970346634,106,584.9609375,622.0703125
1734970347624,104,580.078125,553.7109375
1734970348679,104,580.078125
1734970349649,104,578.125,598.6328125
1734970350639,104,574.21875,558.59375
1734970351629,104,577.1484375,580.078125
1734970352624,104,592.7734375
1734970353698,104,564.453125,557.6171875
1734970354689,105,584.9609375,584.9609375
1734970355633,104,620.1171875
1734970356623,103,583.0078125,576.171875
1734970357659,103,568.359375,574.21875
1734970358649,104,573.2421875,554.6875
1734970359639,105,550.78125,570.3125
1734970360629,106,570.3125
1734970361663,105,580.078125,565.4296875
1734970362654,105,567.3828125,575.1953125
1734970363644,105,603.515625
1734970364633,104,604.4921875,592.7734375
1734970365623,103,583.0078125,590.8203125
1734970366665,102,596.6796875,579.1015625
1734970367648,102,558.59375
1734970368683,104,554.6875,567.3828125
1734970369628,104,585.9375,585.9375
1734970370618,104,564.453125,580.078125
1734970371659,104,565.4296875
1734970372643,105,569.3359375,549.8046875
1734970373633,106,564.453125,562.5
1734970374623,106,569.3359375,541.015625
1734970375658,107,529.296875,526.3671875
1734970376648,109,542.96875
1734970377638,109,566.40625,568.359375
1734970378628,108,571.2890625,557.6171875
1734970379618,108,559.5703125,551.7578125
1734970380656,108,542.96875,530.2734375
1734970381643,110,526.3671875,528.3203125
1734970382633,111,538.0859375,531.25
1734970383622,111,521.484375
1734970384658,112,518.5546875,530.2734375
1734970385700,113,541.015625,556.640625
1734970386638,111,557.6171875,552.734375
1734970387628,110,557.6171875,574.21875
1734970388663,109,580.078125
1734970389701,107,581.0546875,567.3828125
1734970390643,107,554.6875,567.3828125
1734970391633,106,573.2421875,569.3359375
1734970392623,106,544.921875
1734970393658,107,550.78125,555.6640625
1734970394699,107,554.6875,541.015625
1734970395638,109,532.2265625,546.875
1734970396628,109,567.3828125,609.375
1734970397618,108,584.9609375
1734970398701,106,566.40625,596.6796875
1734970399642,104,599.609375,591.796875
1734970400633,104,559.5703125,557.6171875
1734970401623,104,556.640625
1734970402702,106,552.734375,538.0859375
1734970403740,108,534.1796875,559.5703125
1734970404637,108,585.9375
1734970405628,105,646.484375,667.96875
1734970406617,103,670.8984375
1734970407652,98,678.7109375,636.71875
1734970408643,97,590.8203125,560.546875
1734970409632,100,545.8984375,555.6640625
1734970410622,102,567.3828125
1734970411657,104,566.40625,549.8046875
1734970412647,106,541.015625,556.640625
1734970413637,106,574.21875,575.1953125
1734970414627,106,574.21875,582.03125
1734970415617,105,554.6875
1734970416652,106,539.0625,555.6640625
1734970417642,107,573.2421875,594.7265625
1734970418632,105,577.1484375,554.6875
1734970419622,105,569.3359375
1734970420657,105,577.1484375,586.9140625
1734970421691,105,572.265625,545.8984375
1734970422637,106,571.2890625,564.453125
1734970423627,106,590.8203125
1734970424617,105,570.3125,581.0546875
1734970425652,104,590.8203125,601.5625
1734970426642,103,577.1484375,551.7578125
1734970427632,104,543.9453125
1734970428622,106,555.6640625,569.3359375
1734970429657,106,554.6875,541.9921875
1734970430647,107,552.734375
1734970431636,107,595.703125,624.0234375
1734970432627,103,654.296875,626.953125
1734970433617,101,583.984375
1734970434652,101,604.4921875,595.703125
1734970435647,100,609.375,587.890625
1734970436632,101,561.5234375,569.3359375
1734970437622,102,591.796875
1734970438656,102,602.5390625,577.1484375
1734970439646,103,553.7109375,568.359375
1734970440637,104,620.1171875
1734970441626,101,655.2734375,606.4453125
1734970442617,100,591.796875,596.6796875
1734970443651,100,602.5390625
1734970444645,100,586.9140625,560.546875
