timestamp_ms,value,rris
1730300606914,109,606.4453125,601.5625
1730300607904,106,589.84375,595.703125
1730300608894,105,572.265625,560.546875
1730300609974,106,548.828125,555.6640625
1730300610919,106,544.921875
1730300611909,108,541.015625,536.1328125
1730300612899,109,554.6875,568.359375
1730300613889,108,575.1953125,569.3359375
1730300614924,107,563.4765625
1730300615914,107,557.6171875,548.828125
1730300616904,108,540.0390625,529.296875
1730300617894,110,521.484375,516.6015625
1730300618974,112,510.7421875,518.5546875
1730300619919,113,537.109375,577.1484375
1730300620998,112,592.7734375
1730300621899,108,606.4453125,591.796875
1730300622889,105,597.65625,586.9140625
1730300623969,104,579.1015625,570.3125
1730300624914,104,559.5703125
1730300625904,105,548.828125,537.109375
1730300626939,108,532.2265625,529.296875
1730300627930,109,544.921875,548.828125
1730300628964,110,537.109375,539.0625
1730300629909,110,554.6875,567.3828125
1730300630900,109,555.6640625
1730300631934,109,548.828125,564.453125
1730300632924,108,563.4765625,559.5703125
1730300633914,108,548.828125,557.6171875
1730300634903,108,558.59375,548.828125
1730300635894,108,550.78125,546.875
1730300636928,108,539.0625
1730300637918,109,535.15625,531.25
1730300638959,111,531.25,545.8984375
1730300639899,111,549.8046875,547.8515625
1730300640888,110,541.9921875,545.8984375
1730300641970,110,532.2265625,529.296875
1730300642914,112,522.4609375,526.3671875
1730300643905,112,534.1796875
1730300644894,112,540.0390625,538.0859375
1730300645929,112,530.2734375,528.3203125
1730300646919,112,534.1796875,547.8515625
1730300647910,112,545.8984375,544.921875
1730300648899,111,549.8046875,543.9453125
1730300649889,111,533.203125,531.25
1730300650924,111,522.4609375
1730300651914,112,520.5078125,532.2265625
1730300652949,113,540.0390625,560.546875
1730300653894,111,545.8984375,541.015625
1730300654929,111,541.015625,544.921875
1730300655919,111,575.1953125
1730300656909,109,565.4296875,567.3828125
1730300657899,108,565.4296875,556.640625
1730300658889,108,545.8984375,531.25
1730300659924,110,521.484375,513.671875
1730300660918,112,506.8359375,506.8359375
1730300661904,114,516.6015625,537.109375
1730300662894,114,538.0859375,532.2265625
1730300663929,113,567.3828125
1730300664919,111,577.1484375,562.5
1730300665909,109,551.7578125,550.78125
1730300666899,109,551.7578125,563.4765625
1730300667889,108,559.5703125,547.8515625
1730300668924,108,542.96875
1730300669914,109,536.1328125,523.4375
1730300670908,111,525.390625,550.78125
1730300671939,111,539.0625,529.296875
1730300672929,112,527.34375,521.484375
1730300673919,113,513.671875,511.71875
1730300674909,114,535.15625,558.59375
1730300675898,112,539.0625,541.015625
1730300676933,112,536.1328125
1730300677968,112,535.15625,549.8046875
1730300678914,111,556.640625,555.6640625
1730300679909,110,558.59375,577.1484375
1730300680893,109,567.3828125
1730300681929,108,573.2421875,571.2890625
1730300682919,107,554.6875,550.78125
1730300683909,108,539.0625,537.109375
1730300684898,109,539.0625,532.2265625
1730300685888,110,528.3203125,526.3671875
1730300686924,112,526.3671875,527.34375
1730300687913,112,527.34375,519.53125
1730300688903,114,517.578125,525.390625
1730300689893,114,537.109375
1730300690974,113,532.2265625,528.3203125
1730300691963,113,531.25,533.203125
1730300692909,113,540.0390625,537.109375
1730300693899,112,533.203125,531.25
1730300694888,113,527.34375,523.4375
1730300695923,113,517.578125,512.6953125
1730300696913,115,509.765625,507.8125
1730300697903,115,519.53125
1730300698893,115,554.6875,613.28125
1730300699928,109,633.7890625,607.421875
1730300700963,107,598.6328125
1730300702042,105,583.0078125,575.1953125
1730300702942,105,553.7109375,540.0390625
1730300703932,107,526.3671875,514.6484375
1730300704923,110,507.8125,502.9296875
1730300705957,114,501.953125,499.0234375
1730300706903,116,496.09375,500
1730300707892,117,504.8828125,500.9765625
1730300708927,118,507.8125,503.90625
1730300709917,118,502.9296875,498.046875
1730300710907,119,497.0703125,493.1640625
1730300711897,120,491.2109375,485.3515625
1730300712887,121,491.2109375,502.9296875
1730300713922,120,510.7421875,521.484375
1730300714912,119,517.578125,515.625
1730300715902,118,515.625,511.71875
1730300716892,118,507.8125,501.953125
1730300717927,118,492.1875,486.328125
1730300718917,120,480.46875,473.6328125
1730300719907,123,471.6796875,466.796875
1730300720897,125,465.8203125,492.1875
1730300721888,126,654.296875
1730300722922,127,655.2734375,541.9921875
