timestamp_ms,value,rris
1741718072724,108,553.7109375,569.3359375
1741718073760,108,575.1953125
1741718074750,107,558.59375,556.640625
1741718075740,107,548.828125,553.7109375
1741718076731,108,563.4765625,579.1015625
1741718077765,107,572.265625
1741718078755,106,568.359375,562.5
1741718079745,106,567.3828125,560.546875
1741718080735,107,552.734375,544.921875
1741718081725,108,542.96875,546.875
1741718082761,108,547.8515625,530.2734375
1741718083751,109,545.8984375
1741718084740,110,535.15625,559.5703125
1741718085731,109,562.5,566.40625
1741718086765,108,555.6640625,552.734375
1741718087755,108,553.7109375,551.7578125
1741718088746,108,553.7109375
1741718089736,108,566.40625,561.5234375
1741718090735,108,560.546875,557.6171875
1741718091760,108,554.6875,548.828125
1741718092750,108,540.0390625,538.0859375
1741718093739,109,554.6875,537.109375
1741718094731,109,529.296875
1741718095765,111,525.390625,527.34375
1741718096756,112,538.0859375,556.640625
1741718097745,111,595.703125
1741718098735,108,592.7734375,606.4453125
1741718099730,105,619.140625,618.1640625
1741718100759,103,596.6796875
1741718101748,102,596.6796875,571.2890625
1741718102785,102,587.890625,578.125
1741718103774,103,583.984375,571.2890625
1741718104763,103,570.3125
1741718105754,104,563.4765625,570.3125
1741718106745,104,592.7734375,592.7734375
1741718107734,103,604.4921875
1741718108726,102,602.5390625,601.5625
1741718109760,101,604.4921875,596.6796875
1741718110749,101,568.359375,584.9609375
1741718111738,102,576.171875
1741718112729,102,589.84375,609.375
1741718113764,102,625.9765625
1741718114754,100,633.7890625,621.09375
1741718115744,98,624.0234375,640.625
1741718116735,98,641.6015625
1741718117724,97,624.0234375,618.1640625
1741718118759,97,628.90625
1741718119750,96,623.046875,607.421875
1741718120739,97,600.5859375,603.515625
1741718121774,98,609.375
1741718122719,98,602.5390625,582.03125
1741718123798,99,597.65625,606.4453125
1741718124745,99,630.859375
1741718125735,98,625.9765625,606.4453125
1741718126723,98,599.609375,614.2578125
1741718127759,98,625
1741718128748,98,606.4453125,587.890625
1741718129739,99,586.9140625,585.9375
1741718130729,101,572.265625,562.5
1741718131719,102,561.5234375
1741718132753,104,555.6640625,559.5703125
1741718133743,105,546.875,543.9453125
1741718134734,107,541.9921875,540.0390625
1741718135724,109,537.109375,529.296875
1741718136759,110,527.34375,529.296875
1741718137748,111,525.390625,541.9921875
1741718138738,112,554.6875
1741718139728,111,542.96875,547.8515625
1741718140725,110,547.8515625,563.4765625
1741718141753,109,561.5234375,554.6875
1741718142743,109,544.921875
1741718143733,109,563.4765625,599.609375
1741718144723,105,652.34375,612.3046875
1741718145757,103,601.5625
1741718146748,102,588.8671875,584.9609375
1741718147739,102,592.7734375,581.0546875
1741718148728,103,571.2890625,560.546875
1741718149726,103,548.828125
1741718150752,105,560.546875,562.5
1741718151743,106,561.5234375,550.78125
1741718152779,107,551.7578125,560.546875
1741718153767,107,579.1015625
1741718154757,106,589.84375,597.65625
1741718155748,105,561.5234375,572.265625
1741718156738,105,567.3828125,562.5
1741718157729,105,567.3828125
1741718158764,105,573.2421875,567.3828125
1741718159752,106,561.5234375,562.5
1741718160744,106,565.4296875,582.03125
1741718161734,106,592.7734375
1741718162724,104,605.46875,578.125
1741718163758,103,593.75,573.2421875
1741718164748,103,583.0078125
1741718165737,103,590.8203125,593.75
1741718166819,103,584.9609375,573.2421875
1741718167718,103,581.0546875,590.8203125
1741718168752,103,590.8203125
1741718169742,103,582.03125,573.2421875
1741718170732,103,580.078125,589.84375
1741718171722,103,602.5390625
1741718172757,102,600.5859375,583.984375
1741718173747,102,579.1015625,558.59375
1741718174782,103,572.265625,567.3828125
1741718175727,104,559.5703125,554.6875
1741718176717,105,560.546875
1741718177752,106,549.8046875,549.8046875
1741718178742,107,539.0625,533.203125
1741718179732,109,540.0390625,540.0390625
1741718180722,110,551.7578125,564.453125
1741718181757,109,589.84375
1741718182747,106,609.375,606.4453125
1741718183737,104,600.5859375,583.984375
1741718184728,103,585.9375
1741718185719,103,589.84375,587.890625
1741718186752,103,564.453125,586.9140625
1741718187742,103,586.9140625
1741718188733,103,593.75,626.953125
1741718189722,101,592.7734375,593.75
1741718190757,101,592.7734375
1741718191748,101,593.75,589.84375
1741718192738,102,570.3125,601.5625
1741718193728,101,596.6796875,576.171875
1741718194718,102,567.3828125
1741718195753,103,558.59375,549.8046875
1741718196743,105,539.0625,525.390625
