timestamp_ms,value,rris
1741717287763,89,640.625
1741717288843,90,683.59375,709.9609375
1741717289789,89,705.078125
1741717290779,89,677.734375
1741717291768,88,672.8515625,697.265625
1741717292758,88,713.8671875
1741717293794,88,658.203125,643.5546875
1741717294783,89,660.15625,659.1796875
1741717295783,89,635.7421875
1741717296764,91,608.3984375,606.4453125
1741717297798,92,603.515625
1741717298787,94,649.4140625,731.4453125
1741717299779,93,762.6953125
1741717300768,91,705.078125
1741717301758,89,666.9921875,694.3359375
1741717302794,89,730.46875
1741717303783,87,737.3046875,704.1015625
1741717304773,87,654.296875
1741717305763,88,634.765625,632.8125
1741717306798,89,646.484375
1741717307788,90,666.9921875,654.296875
1741717308823,90,643.5546875,635.7421875
1741717309813,91,635.7421875
1741717310804,92,630.859375,616.2109375
1741717311793,93,598.6328125
1741717312783,95,592.7734375,601.5625
1741717313773,96,629.8828125,662.109375
1741717314763,96,630.859375
1741717315798,95,620.1171875,625
1741717316787,95,642.578125
1741717317780,95,652.34375,625.9765625
1741717318774,95,614.2578125
1741717319757,95,621.09375,650.390625
1741717320793,94,680.6640625,662.109375
1741717321783,93,636.71875
1741717322774,93,658.203125,657.2265625
1741717323763,93,666.015625
1741717324800,92,656.25,638.671875
1741717325788,92,640.625
1741717326777,92,669.921875,704.1015625
1741717327779,92,681.640625
1741717328759,91,663.0859375,652.34375
1741717329792,91,651.3671875
1741717330783,91,646.484375,645.5078125
1741717331772,91,626.953125
1741717332762,93,616.2109375,616.2109375
1741717333797,94,620.1171875,618.1640625
1741717334787,95,598.6328125
1741717335778,96,596.6796875,594.7265625
1741717336767,97,629.8828125
1741717337758,96,667.96875,717.7734375
1741717338792,93,677.734375,655.2734375
1741717339783,92,682.6171875,544.921875
1741717340773,92,
1741717341767,92,872.0703125,666.9921875
1741717342798,92,649.4140625
1741717343787,92,648.4375,641.6015625
1741717344777,92,628.90625,610.3515625
1741717345769,93,601.5625
1741717346757,95,596.6796875,618.1640625
1741717347792,96,642.578125
1741717348782,95,634.765625,616.2109375
1741717349773,96,603.515625,609.375
1741717350763,97,599.609375
1741717351798,97,605.46875,644.53125
1741717352787,97,651.3671875
1741717353777,96,628.90625,621.09375
1741717354766,96,655.2734375
1741717355758,95,681.640625,677.734375
1741717356792,93,657.2265625,655.2734375
1741717357782,93,625.9765625
1741717358816,93,618.1640625,622.0703125
1741717359809,94,637.6953125
1741717360798,94,642.578125,608.3984375
1741717361787,95,601.5625,601.5625
1741717362777,96,595.703125
1741717363766,97,618.1640625,620.1171875
1741717364756,97,655.2734375,621.09375
1741717365791,96,607.421875
1741717366781,97,604.4921875,616.2109375
1741717367773,97,626.953125
1741717368761,97,608.3984375,584.9609375
1741717369797,99,581.0546875,559.5703125
1741717370786,101,561.5234375,558.59375
1741717371777,103,575.1953125
1741717372767,103,601.5625,630.859375
1741717373757,101,611.328125,598.6328125
1741717374793,101,593.75
1741717375781,101,600.5859375,615.234375
1741717376772,100,623.046875,630.859375
1741717377763,99,600.5859375
1741717378798,99,587.890625,577.1484375
1741717379787,101,569.3359375,566.40625
1741717380776,102,581.0546875
1741717381768,102,608.3984375,619.140625
1741717382758,100,608.3984375,594.7265625
1741717383792,100,600.5859375
1741717384782,100,634.765625,656.25
1741717385772,98,670.8984375
1741717386762,96,646.484375,632.8125
1741717387752,95,634.765625
1741717388787,95,676.7578125
1741717389777,93,742.1875,741.2109375
1741717390766,90,678.7109375,648.4375
1741717391758,90,643.5546875
1741717392791,90,638.671875
1741717393782,91,664.0625,703.125
1741717394772,91,754.8828125
1741717395807,88,686.5234375,664.0625
1741717396750,89,693.359375
1741717397830,88,686.5234375,696.2890625
1741717398776,88,655.2734375
1741717399765,89,638.671875,662.109375
1741717400762,90,654.296875,636.71875
1741717401790,90,610.3515625
1741717402781,92,608.3984375,618.1640625
1741717403770,93,652.34375
1741717404760,93,659.1796875,611.328125
1741717405750,94,601.5625,594.7265625
1741717406787,95,609.375
1741717407820,96,619.140625,600.5859375
1741717408811,98,582.03125,579.1015625
1741717409800,99,596.6796875
