timestamp_ms,value,rris
1733942853368,72,821.2890625,818.359375
1733942854403,72,838.8671875
1733942855393,72,846.6796875
1733942856429,72,831.0546875
1733942857418,72,792.96875,793.9453125
1733942858408,73,789.0625
1733942859353,73,755.859375
1733942860389,74,750.9765625
1733942861378,75,765.625,805.6640625
1733942862368,75,799.8046875
1733942863365,75,823.2421875
1733942864394,75,833.0078125
1733942865384,74,788.0859375,770.5078125
1733942866374,75,783.203125
1733942867364,75,780.2734375
1733942868354,75,764.6484375,753.90625
1733942869388,76,765.625
1733942870379,76,739.2578125
1733942871369,77,729.4921875,740.234375
1733942872361,77,791.9921875
1733942873394,78,799.8046875
1733942874384,77,812.5
1733942875374,77,772.4609375
1733942876365,77,846.6796875,902.34375
1733942877355,76,860.3515625
1733942878434,75,816.40625
1733942879379,75,845.703125
1733942880368,74,871.09375
1733942881361,74,832.03125
1733942882394,73,861.328125,863.28125
1733942883384,73,843.75
1733942884374,73,833.984375
1733942885365,73,865.234375
1733942886354,72,866.2109375
1733942887389,72,829.1015625,833.984375
1733942888379,72,867.1875
1733942889369,72,873.046875
1733942890366,72,838.8671875
1733942891394,71,831.0546875
1733942892384,72,833.984375,831.0546875
1733942893374,72,824.21875
1733942894366,72,803.7109375
1733942895356,72,833.984375
1733942896389,72,800.78125,767.578125
1733942897379,73,748.046875
1733942898369,73,745.1171875
1733942899359,75,748.046875,774.4140625
1733942900394,75,793.9453125
1733942901384,75,813.4765625
1733942902374,75,790.0390625
1733942903409,75,760.7421875,770.5078125
1733942904361,76,768.5546875
1733942905389,76,799.8046875
1733942906424,76,805.6640625
1733942907414,76,800.78125,804.6875
1733942908404,76,779.296875
1733942909394,76,762.6953125
1733942910384,76,775.390625,784.1796875
1733942911374,76,796.875
1733942912364,76,803.7109375
1733942913354,76,811.5234375
1733942914389,76,817.3828125,763.671875
1733942915379,76,757.8125
1733942916414,76,771.484375
1733942917359,76,779.296875
1733942918394,76,762.6953125,777.34375
1733942919385,77,814.453125
1733942920374,77,823.2421875
1733942921364,76,817.3828125
1733942922354,76,827.1484375
1733942923389,75,867.1875,863.28125
1733942924379,75,822.265625
1733942925369,74,781.25
1733942926359,75,784.1796875,787.109375
1733942927397,75,785.15625
1733942928385,75,764.6484375
1733942929374,76,742.1875,750.9765625
1733942930409,76,755.859375
1733942931354,76,778.3203125
1733942932389,77,791.9921875
1733942933379,77,770.5078125,774.4140625
1733942934369,77,801.7578125
1733942935359,77,818.359375
1733942936395,76,829.1015625
1733942937385,76,788.0859375,761.71875
1733942938375,76,780.2734375
1733942939365,76,777.34375
1733942940355,76,788.0859375,782.2265625
1733942941389,76,753.90625
1733942942379,77,764.6484375
1733942943370,77,774.4140625
1733942944360,77,803.7109375,816.40625
1733942945395,77,785.15625
1733942946385,76,771.484375
1733942947375,76,799.8046875
1733942948365,76,808.59375,815.4296875
1733942949355,76,792.96875
1733942950389,76,776.3671875
1733942951380,76,795.8984375
1733942952370,76,815.4296875,810.546875
1733942953360,76,808.59375
1733942954395,75,780.2734375
1733942955430,75,771.484375
1733942956420,76,777.34375,792.96875
1733942957410,76,810.546875
1733942958355,76,770.5078125
1733942959398,76,757.8125,781.25
1733942960380,76,793.9453125
1733942961370,76,793.9453125
1733942962360,76,752.9296875,737.3046875
1733942963395,77,733.3984375
1733942964385,77,737.3046875
1733942965420,78,746.09375,742.1875
1733942966365,78,763.671875
1733942967355,78,810.546875
1733942968390,78,807.6171875
1733942969379,77,823.2421875,785.15625
1733942970370,77,763.671875
1733942971405,77,772.4609375
1733942972350,77,800.78125
1733942973385,77,802.734375,806.640625
