timestamp_ms,value
1729706478911,1854
1729706478930,1854
1729706478951,1866
1729706478971,1854
1729706478992,1862
1729706479013,1854
1729706479034,1844
1729706479054,1854
1729706479096,1846
1729706479117,1850
1729706479137,1846
1729706479158,1854
1729706479179,1838
1729706479199,1838
1729706479223,1846
1729706479241,1846
1729706479262,1838
1729706479282,1834
1729706479306,1830
1729706479324,1834
1729706479345,1838
1729706479365,1834
1729706479386,1838
1729706479407,1846
1729706479428,1834
1729706479449,1844
1729706479469,1846
1729706479490,1830
1729706479510,1838
1729706479531,1838
1729706479554,1838
1729706479573,1830
1729706479593,1830
1729706479614,1834
1729706479635,1838
1729706479656,1830
1729706479676,1834
1729706479697,1822
1729706479718,1822
1729706479739,1822
1729706479759,1814
1729706479801,1830
1729706479822,1814
1729706479842,1822
1729706479866,1822
1729706479884,1806
1729706479905,1814
1729706479925,1806
1729706479967,1814
1729706479987,1806
1729706480009,1814
1729706480029,1806
1729706480050,1812
1729706480070,1814
1729706480091,1810
1729706480112,1790
1729706480132,1790
1729706480153,1810
1729706480174,1790
1729706480195,1806
1729706480216,1790
1729706480236,1790
1729706480257,1790
1729706480278,1806
1729706480299,1790
1729706480319,1782
1729706480343,1790
1729706480361,1790
1729706480382,1790
1729706480402,1790
1729706480426,1790
1729706480444,1790
1729706480464,1782
1729706480527,1774
1729706480547,1782
1729706480568,1782
1729706480589,1774
1729706480610,1782
1729706480630,1790
1729706480651,1782
1729706480673,1782
1729706480693,1782
1729706480713,1790
1729706480734,1782
1729706480755,1770
1729706480776,1774
1729706480796,1782
1729706480817,1774
1729706480858,1770
1729706480880,1770
1729706480903,1774
1729706480921,1774
1729706480941,1766
1729706480962,1770
1729706480985,1754
1729706481004,1758
1729706481024,1770
1729706481045,1750
1729706481087,1750
1729706481107,1750
1729706481128,1758
1729706481149,1742
1729706481169,1750
1729706481190,1750
1729706481211,1758
1729706481232,1756
1729706481252,1750
1729706481273,1754
1729706481294,1754
1729706481315,1758
1729706481336,1754
1729706481356,1750
1729706481377,1726
1729706481398,1726
1729706481418,1748
1729706481439,1742
1729706481462,1742
1729706481481,1742
1729706481501,1742
1729706481522,1726
1729706481546,1726
1729706481563,1726
1729706481584,1726
1729706481605,1726
1729706481646,1742
1729706481667,1726
1729706481688,1726
1729706481709,1718
1729706481729,1710
1729706481750,1726
1729706481771,1722
1729706481792,1722
1729706481813,1742
1729706481833,1742
1729706481854,1742
1729706481875,1750
1729706481895,1726
1729706481916,1726
1729706481937,1722
1729706481957,1722
1729706481978,1710
1729706481999,1718
1729706482022,1718
1729706482040,1710
1729706482061,1710
1729706482082,1710
1729706482105,1706
1729706482123,1710
1729706482144,1710
1729706482165,1706
1729706482207,1706
1729706482227,1710
1729706482248,1706
1729706482268,1710
1729706482289,1690
1729706482310,1706
1729706482331,1694
1729706482351,1694
1729706482372,1702
1729706482393,1694
1729706482414,1694
1729706482435,1706
1729706482455,1718
1729706482476,1718
1729706482497,1726
1729706482517,1706
1729706482538,1710
1729706482559,1694
1729706482582,1694
1729706482600,1694
1729706482621,1690
1729706482642,1686
1729706482665,1686
1729706482683,1674
1729706482704,1662
1729706482725,1662
1729706482766,1678
1729706482787,1684
1729706482808,1662
1729706482828,1678
1729706482849,1662
1729706482870,1662
1729706482891,1662
1729706482911,1662
1729706482932,1674
1729706482973,1662
1729706482994,1678
1729706483015,1662
1729706483036,1654
1729706483056,1662
1729706483079,1674
1729706483098,1686
1729706483119,1686
1729706483142,1686
1729706483160,1678
1729706483181,1682
1729706483202,1662
1729706483225,1658
1729706483243,1654
1729706483264,1662
1729706483285,1662
1729706483326,1646
1729706483347,1646
1729706483367,1662
1729706483388,1642
1729706483409,1646
1729706483430,1646
1729706483450,1638
1729706483471,1638
1729706483492,1642
1729706483513,1646
1729706483533,1630
1729706483554,1630
1729706483575,1626
1729706483596,1622
1729706483616,1630
1729706483637,1626
1729706483658,1630
1729706483679,1626
1729706483702,1630
1729706483722,1646
1729706483741,1658
1729706483761,1662
1729706483785,1646
1729706483803,1654
1729706483824,1646
1729706483844,1646
1729706483886,1630
1729706483907,1626
1729706483927,1622
1729706483950,1630
1729706483969,1610
1729706483989,1622
1729706484010,1622
1729706484031,1614
1729706484052,1614
1729706484072,1606
1729706484093,1598
1729706484114,1618
1729706484135,1598
1729706484155,1610
1729706484176,1610
1729706484197,1614
1729706484218,1598
1729706484238,1598
1729706484261,1590
1729706484280,1582
1729706484300,1590
1729706484321,1582
1729706484344,1582
1729706484365,1598
1729706484384,1598
1729706484404,1614
1729706484466,1598
1729706484487,1598
1729706484508,1598
1729706484529,1598
1729706484549,1590
1729706484570,1580
1729706484591,1582
1729706484612,1582
1729706484632,1578
1729706484653,1582
1729706484674,1578
1729706484694,1578
1729706484715,1574
1729706484736,1558
1729706484757,1578
1729706484777,1574
1729706484798,1578
1729706484822,1556
1729706484840,1574
1729706484860,1574
1729706484881,1550
1729706484904,1558
1729706484923,1550
1729706484943,1550
1729706484964,1534
1729706485005,1534
1729706485026,1534
1729706485047,1534
1729706485068,1550
1729706485089,1558
1729706485109,1566
1729706485130,1550
1729706485151,1562
1729706485171,1550
1729706485192,1550
1729706485213,1556
1729706485234,1534
1729706485254,1534
1729706485275,1526
1729706485296,1534
1729706485316,1526
1729706485337,1530
1729706485358,1514
1729706485381,1518
1729706485399,1518
1729706485420,1514
1729706485441,1518
1729706485465,1502
1729706485482,1518
1729706485524,1510
1729706485565,1518
1729706485586,1498
1729706485607,1502
1729706485627,1502
1729706485648,1498
1729706485669,1486
1729706485690,1470
1729706485712,1484
1729706485731,1482
1729706485752,1490
1729706485773,1494
1729706485793,1494
1729706485814,1494
1729706485835,1490
1729706485855,1486
1729706485876,1492
1729706485897,1470
1729706485918,1478
1729706485941,1482
1729706485959,1482
1729706485980,1470
1729706486001,1482
1729706486024,1470
1729706486042,1486
1729706486063,1470
1729706486084,1470
1729706486125,1470
1729706486146,1470
1729706486167,1466
1729706486187,1470
1729706486208,1454
1729706486229,1470
1729706486249,1466
1729706486270,1470
1729706486312,1462
1729706486332,1446
1729706486353,1444
1729706486374,1438
1729706486394,1446
1729706486415,1438
1729706486436,1438
1729706486457,1438
1729706486478,1438
1729706486501,1452
1729706486519,1438
1729706486540,1450
