timestamp_ms,value
1724247831828,1614
1724247831848,1582
1724247831868,1534
1724247831911,1470
1724247831954,1406
1724247831976,1374
1724247832020,1322
1724247832043,1290
1724247832067,1246
1724247832109,1174
1724247832136,1162
1724247832159,1134
1724247832179,1118
1724247832220,1086
1724247832265,1046
1724247832287,1022
1724247832312,1006
1724247832354,990
1724247832376,982
1724247832421,954
1724247832448,938
1724247832471,934
1724247832492,916
1724247832532,894
1724247832557,886
1724247832599,854
1724247832621,830
1724247832666,810
1724247832688,798
1724247832712,786
1724247832740,766
1724247832760,758
1724247832781,742
1724247832804,722
1724247832824,702
1724247832868,682
1724247832910,660
1724247832933,634
1724247832957,698
1724247832999,762
1724247833029,818
1724247833049,882
1724247833070,930
1724247833091,998
1724247833133,1018
1724247833155,1082
1724247833177,1146
1724247833222,1202
1724247833244,1254
1724247833269,1306
1724247833296,1362
1724247833317,1426
1724247833337,1466
1724247833360,1530
1724247833380,1590
1724247833422,1626
1724247833466,1682
1724247833489,1722
1724247833514,1786
1724247833555,1834
1724247833583,1898
1724247833606,1962
1724247833627,2010
1724247833647,2074
1724247833689,2106
1724247833711,2162
1724247833734,2226
1724247833778,2282
1724247833800,2330
1724247833823,2386
1724247833852,2458
1724247833873,2514
1724247833894,2554
1724247833917,2618
1724247833937,2682
1724247833978,2738
1724247834023,2790
1724247834045,2842
1724247834070,2898
1724247834112,2966
1724247834139,3002
1724247834179,3066
1724247834201,3122
1724247834223,3178
1724247834267,3238
1724247834290,3242
1724247834356,3214
1724247834379,3198
1724247834423,3198
1724247834445,3190
1724247834475,3166
1724247834496,3166
1724247834517,3166
1724247834537,3166
1724247834579,3150
1724247834601,3158
1724247834626,3158
1724247834668,3150
1724247834690,3134
1724247834715,3134
1724247834742,3134
1724247834763,3126
1724247834786,3118
1724247834806,3118
1724247834827,3114
1724247834871,3094
1724247834913,3070
1724247834935,3070
1724247834979,3070
1724247835002,3062
1724247835032,3054
1724247835053,3054
1724247835074,3054
1724247835094,3046
1724247835135,3034
1724247835158,3030
1724247835180,3022
1724247835224,3006
1724247835246,3006
1724247835271,2990
1724247835299,2990
1724247835320,2998
1724247835340,2990
1724247835380,2986
1724247835402,2974
1724247835427,2982
1724247835469,2974
1724247835491,2958
1724247835516,2966
1724247835558,2942
1724247835587,2942
1724247835624,2938
1724247835648,2934
1724247835672,2926
1724247835714,2926
1724247835736,2926
1724247835780,2910
1724247835803,2906
1724247835827,2902
1724247835870,2902
1724247835897,2890
1724247835920,2894
1724247835940,2878
1724247835961,2878
1724247836003,2862
1724247836025,2862
1724247836048,2862
1724247836072,2862
1724247836114,2854
1724247836136,2854
1724247836166,2846
1724247836187,2842
1724247836208,2838
1724247836231,2838
1724247836252,2838
1724247836273,2838
1724247836337,2814
1724247836359,2814
1724247836381,2814
1724247836426,2798
1724247836454,2814
1724247836477,2806
1724247836498,2806
1724247836518,2798
1724247836559,2794
1724247836581,2782
1724247836631,2782
1724247836643,2782
1724247836664,2774
1724247836687,2774
1724247836712,2782
1724247836731,2766
1724247836754,2750
1724247836776,2750
1724247836798,2750
1724247836820,2750
1724247836842,2734
1724247836867,2730
1724247836887,2742
1724247836909,2734
1724247836931,2734
1724247836976,2714
1724247836998,2718
1724247837020,2718
1724247837043,2718
1724247837065,2710
1724247837087,2716
1724247837132,2702
1724247837154,2686
1724247837176,2686
1724247837198,2686
1724247837221,2686
1724247837243,2686
1724247837268,2686
1724247837287,2686
1724247837310,2678
1724247837332,2670
1724247837354,2670
1724247837376,2654
1724247837399,2666
1724247837421,2666
1724247837443,2646
1724247837465,2646
1724247837488,2638
1724247837532,2638
1724247837554,2622
1724247837577,2622
1724247837599,2622
1724247837621,2606
1724247837668,2606
1724247837688,2606
1724247837710,2606
1724247837732,2598
1724247837755,2590
1724247837777,2598
1724247837799,2590
1724247837821,2586
1724247837844,2582
1724247837866,2582
1724247837888,2558
1724247837933,2550
1724247837955,2550
1724247837977,2542
1724247837999,2542
1724247838022,2538
1724247838044,2534
1724247838069,2526
1724247838088,2526
1724247838111,2526
1724247838133,2526
1724247838155,2534
1724247838177,2526
1724247838199,2526
1724247838222,2526
1724247838244,2518
1724247838289,2522
1724247838333,2510
1724247838355,2506
1724247838378,2510
1724247838400,2510
1724247838422,2518
1724247838469,2542
1724247838489,2542
1724247838511,2558
1724247838533,2558
1724247838556,2582
1724247838578,2582
1724247838600,2598
1724247838622,2606
1724247838645,2606
1724247838667,2614
1724247838689,2622
1724247838734,2646
1724247838756,2646
1724247838778,2654
1724247838800,2654
1724247838823,2654
1724247838845,2670
1724247838870,2682
1724247838889,2702
1724247838912,2710
1724247838956,2726
1724247838978,2734
1724247839001,2750
1724247839025,2772
1724247839045,2780
1724247839067,2774
1724247839089,2782
1724247839112,2782
1724247839134,2782
1724247839156,2750
1724247839179,2742
1724247839201,2734
1724247839223,2730
1724247839245,2730
1724247839270,2734
1724247839290,2734
1724247839312,2734
1724247839334,2732
1724247839357,2734
1724247839379,2734
1724247839401,2718
1724247839426,2718
1724247839446,2718
1724247839468,2708
1724247839490,2708
1724247839512,2702
1724247839534,2702
1724247839557,2686
1724247839601,2686
1724247839624,2686
1724247839646,2686
1724247839671,2686
1724247839690,2686
1724247839713,2686
1724247839735,2686
1724247839757,2686
1724247839779,2678
1724247839802,2686
1724247839826,2686
1724247839846,2686
1724247839868,2678
1724247839891,2678
1724247839913,2682
1724247839935,2686
1724247839957,2678
1724247839980,2678
1724247840002,2670
1724247840024,2682
1724247840046,2686
1724247840071,2678
1724247840091,2670
1724247840113,2670
1724247840135,2678
1724247840157,2670
1724247840180,2666
1724247840202,2666
1724247840227,2654
1724247840246,2662
1724247840269,2666
1724247840291,2654
1724247840313,2654
1724247840335,2646
1724247840358,2646
1724247840380,2650
1724247840402,2646
1724247840424,2646
1724247840447,2634
1724247840491,2622
1724247840513,2622
1724247840536,2618
1724247840558,2622
1724247840580,2614
1724247840602,2614
1724247840627,2614
1724247840647,2618
1724247840669,2614
1724247840691,2614
1724247840714,2606
1724247840736,2598
1724247840758,2590
1724247840781,2598
1724247840803,2586
1724247840825,2590
