timestamp_ms,value,rris
1724348150393,108,589.84375,592.7734375
1724348151382,106,594.7265625,568.359375
1724348152372,105,609.375,608.3984375
1724348153362,103,564.453125
1724348154443,104,571.2890625,558.59375
1724348155388,105,559.5703125,564.453125
1724348156378,106,551.7578125,565.4296875
1724348157367,106,588.8671875
1724348158360,105,558.59375,574.21875
1724348159394,105,579.1015625,631.8359375
1724348160383,104,650.390625
1724348161373,102,679.6875
1724348162362,97,681.640625,634.765625
1724348163408,95,703.125,619.140625
1724348164389,94,644.53125
1724348165379,94,638.671875,632.8125
1724348166368,94,625.9765625
1724348167380,95,609.375,621.09375
1724348168393,96,621.09375,622.0703125
1724348169381,96,608.3984375
1724348170373,97,597.65625,603.515625
1724348171362,98,609.375,603.515625
1724348172432,98,595.703125
1724348173388,99,591.796875,591.796875
1724348174376,100,579.1015625,565.4296875
1724348175367,102,563.4765625,574.21875
1724348176357,103,596.6796875
1724348177393,102,596.6796875,563.4765625
1724348178383,103,584.9609375,611.328125
1724348179372,102,600.5859375
1724348180362,102,563.4765625,575.1953125
1724348181442,102,621.09375,605.46875
1724348182433,101,583.0078125,576.171875
1724348183424,102,584.9609375
1724348184366,102,598.6328125,564.453125
1724348185357,103,557.6171875,567.3828125
1724348186394,104,577.1484375,546.875
1724348187382,105,547.8515625
1724348188371,107,542.96875,564.453125
1724348189361,107,559.5703125,532.2265625
1724348190396,108,549.8046875,574.21875
1724348191388,107,567.3828125,538.0859375
1724348192377,108,551.7578125
1724348193367,108,550.78125,580.078125
1724348194390,107,585.9375,583.984375
1724348195394,106,553.7109375,553.7109375
1724348196382,107,550.78125,566.40625
1724348197372,108,527.34375,532.2265625
1724348198361,109,527.34375
1724348199430,111,521.484375,522.4609375
1724348200387,112,522.4609375,541.015625
1724348201377,112,534.1796875,514.6484375
1724348202367,113,520.5078125,521.484375
1724348203356,114,518.5546875,518.5546875
1724348204393,115,518.5546875,517.578125
1724348205382,115,514.6484375,512.6953125
1724348206372,115,535.15625,542.96875
1724348207407,115,567.3828125
1724348208396,112,580.078125,587.890625
1724348209387,109,557.6171875,609.375
1724348210377,108,599.609375
1724348211367,105,579.1015625,580.078125
1724348212356,105,578.125,582.03125
1724348213427,104,586.9140625,581.0546875
1724348214382,104,583.984375
1724348215371,103,584.9609375,566.40625
1724348216361,104,578.125,574.21875
1724348217396,104,559.5703125,552.734375
1724348218387,105,541.015625
1724348219376,107,547.8515625,583.0078125
1724348220365,107,549.8046875,551.7578125
1724348221356,107,596.6796875
1724348222391,105,597.65625,604.4921875
1724348223382,103,603.515625,606.4453125
1724348224372,102,568.359375
1724348225360,102,611.328125,596.6796875
1724348226396,101,599.609375,599.609375
1724348227418,101,578.125,568.359375
1724348228378,102,605.46875
1724348229367,102,587.890625,597.65625
1724348230356,101,606.4453125,573.2421875
1724348231436,101,609.375
1724348232426,101,601.5625,608.3984375
1724348233370,100,609.375,569.3359375
1724348234361,101,617.1875
1724348235395,100,593.75,556.640625
1724348236421,103,551.7578125,580.078125
1724348237376,104,565.4296875,539.0625
1724348238366,106,541.015625,541.015625
1724348239356,108,541.015625,563.4765625
1724348240391,108,561.5234375
1724348241381,107,560.546875,536.1328125
1724348242371,108,571.2890625,562.5
1724348243361,107,560.546875,530.2734375
1724348244395,108,566.40625,550.78125
1724348245408,108,544.921875
1724348246377,109,537.109375,530.2734375
1724348247367,110,528.3203125,554.6875
1724348248356,110,541.9921875,552.734375
1724348249390,110,546.875,545.8984375
1724348250413,110,583.984375
1724348251371,108,580.078125,572.265625
1724348252360,107,559.5703125,553.7109375
1724348253396,107,551.7578125,529.296875
1724348254432,109,560.546875,554.6875
1724348255377,108,569.3359375
1724348256366,107,573.2421875,560.546875
1724348257356,107,563.4765625,597.65625
1724348258390,105,592.7734375,588.8671875
1724348259419,104,551.7578125
1724348260372,105,556.640625,583.0078125
1724348261361,105,569.3359375,543.9453125
1724348262395,106,548.828125,586.9140625
1724348263385,106,576.171875
1724348264458,105,581.0546875,556.640625
1724348265366,105,607.421875,607.421875
1724348266355,104,613.28125
1724348267390,102,574.21875,620.1171875
1724348268464,101,602.5390625,596.6796875
1724348269371,101,559.5703125
1724348270360,102,597.65625,584.9609375
1724348271395,102,579.1015625,554.6875
1724348272385,103,588.8671875,581.0546875
1724348273458,103,591.796875
1724348274366,103,567.3828125,601.5625
1724348275372,103,605.46875
1724348276391,101,619.140625,621.09375
1724348277380,100,627.9296875,641.6015625
1724348278371,99,641.6015625
1724348279361,97,609.375,651.3671875
1724348280351,97,633.7890625
1724348281431,96,617.1875,616.2109375
