peak_idx,peak_time,amplitude,prominence,width_half_prom,pulse_area,rise_time,decay_time,max_upslope,max_inflection,ibi_prev,ibi_next,ibi_ratio,local_variance,snr,freq_energy,wavelet_coef,label
22,460,548.5305005736096,1087.7155247148796,16.987599285086954,19893.48209987011,69.230712890625,146.1539306640625,188.02513692605385,53.559426387941016,0.0,238.4615478515625,0.0,116649.00051855556,-50.62118769142221,576342033.4945138,2.215637521011762,1.0
53,1172,472.2599290075077,1077.0358191118337,18.89300309677472,22185.88980060949,69.230712890625,146.1539306640625,188.96712958060138,57.35031536677616,238.4615478515625,246.8282470703125,1.0350861566325071,96981.08440331809,-49.80058675546264,1234298624.0723512,2.2029048759448377,1.0
85,1905,585.4731972349978,1204.0510708693027,16.941684034660142,23285.802646602275,69.2308349609375,146.15380859375,216.60631491342485,67.68338671127015,246.8282470703125,253.8460693359375,1.0284320062590968,118884.55938427201,-50.72780921634097,1328393747.5428698,2.5270205769665375,1.0
118,2658,589.9562782578246,1222.4433631504703,18.72151664600291,25128.576403977448,76.923095703125,146.1539306640625,218.7387578942782,64.60122627223552,253.8460693359375,277.612548828125,1.0936255564419837,136791.6942605481,-51.34892893600395,1497893210.708713,2.7022660412877326,1.0
154,3433,626.1089088367688,1285.6180681241185,18.33086746865021,23648.7987183185,77.612548828125,146.15380859375,216.4266600151543,62.58673793213421,277.612548828125,261.5384521484375,0.942098810923568,142786.6053809794,-51.51527774700179,1574249424.451419,2.7745696301438962,1.0
188,4189,614.5019123348366,1253.2332557422226,17.604598809151128,23638.166633917688,76.923095703125,146.15380859375,218.15766731262346,62.377328067000576,261.5384521484375,262.2281494140625,1.00263707787501,142055.43897870337,-51.48238687188915,1712305535.6128888,2.72074147487218,1.0
222,4940,680.9165976097634,1391.1431864573578,18.10510520718796,26997.67318939605,77.61279296875,146.15380859375,239.22524874757823,69.15010416681253,262.2281494140625,269.2308349609375,1.0267045531249113,174099.067712638,-52.39427524593317,1858515189.2865424,2.867444758582875,1.0
257,5715,676.0991972697909,1403.8753985206242,18.374333509854125,27108.687425589527,76.923095703125,146.15380859375,244.72023856923204,70.61014872934453,269.2308349609375,253.8460693359375,0.9428565987724543,177998.01392657167,-52.46770782464931,1852785376.4124398,2.91087370140993,1.0
290,6469,614.1243958583759,1242.2418403899615,17.807305134810917,25097.358621718788,69.230712890625,146.828125,230.42665113686098,68.7979612555173,253.8460693359375,262.212646484375,1.0329592542847896,138380.68919545357,-51.365821678907125,1702166321.3537161,2.796326064007009,1.0
324,7243,630.1035687925568,1280.1741315641807,17.118205333734977,23339.927724388606,69.230712890625,146.1539306640625,224.5864118936944,65.91783463690882,262.212646484375,253.84619140625,0.968092862070924,133403.4821955342,-51.214362532100424,1590707206.0089247,2.6292710183545194,1.0
357,7954,656.5122666660333,1335.160519135098,17.144187819556123,24157.988512565582,69.230712890625,146.828125,230.09597335358035,66.61102776122317,253.84619140625,246.828125,0.9723530758237044,149069.95073178076,-51.69658724581271,1565677538.8613014,2.5041448786615317,1.0
389,8669,589.7207927221857,1184.3509613754268,17.466325981423722,25305.616660505424,69.230712890625,146.1539306640625,225.56837635037533,66.39259765431098,246.828125,253.84619140625,1.0284330094321708,131167.49266350697,-51.142464793325104,1468012181.6788266,2.7394602310953857,1.0
422,9399,575.0072729727738,1114.2176830079143,15.45701501619402,21310.656224144393,69.2308349609375,146.8282470703125,216.03180901174298,67.68477564641358,253.84619140625,239.135986328125,0.9420507158424012,108963.85866779528,-50.2650803343453,1382014415.5757978,2.6525657897650468,1.0
453,10111,626.8383756519361,1306.4475486491453,16.499559529669796,22820.402087913986,76.923095703125,146.15380859375,206.8226429394739,60.980557375722356,239.135986328125,238.4615478515625,0.997179686391336,127709.74924973017,-51.015262716867504,1527340336.6074657,2.642399644423984,1.0
484,10801,555.81678748915,1196.0496127790957,22.206367087473666,32197.285331948835,69.2308349609375,146.15380859375,237.77248430477232,72.76680924701668,238.4615478515625,69.230712890625,0.2903223329478668,179448.50165945856,-52.53421775935546,1524818539.3283968,2.623801041026125,1.0
493,10990,408.88454727441155,23.28001257066245,2.693048039448513,30803.937610696517,138.4615478515625,123.076904296875,48.2979928428216,51.35023829263196,69.230712890625,185.2896728515625,2.6764085637005457,208523.27849831415,-53.17130320016436,1523414281.8590755,2.771729587447086,1.0
517,11513,290.8939495198889,751.1028003559244,9.174379327363681,18398.07758054858,62.2127685546875,107.6923828125,180.4734091552333,64.29817398549949,185.2896728515625,246.1539306640625,1.3284816518687417,78374.10798250842,-47.71219747376381,3231281322.8974705,3.0811418324081536,1.0
549,12224,1304.673651793143,2113.465119505042,16.397215185188088,43407.93835338978,138.4615478515625,92.3076171875,189.04611736487516,111.9049645863015,246.1539306640625,323.7510986328125,1.3152383866445359,575501.2437900815,-57.58650075400141,4096483312.9929385,3.395055726184828,0.0
591,13125,1207.3886791091368,2350.869786952707,21.71322873716224,70238.89272742266,154.5203857421875,146.15380859375,119.76463184722218,50.668691022990515,323.7510986328125,276.923095703125,0.8553580107451675,647318.4589273261,-58.07450699338871,6131839619.170488,4.04264103236958,0.0
627,13962,764.7988701420177,1529.8410124015404,19.690974447358826,61103.24851084092,130.769287109375,115.384521484375,167.7283108670564,83.87232388691245,276.923095703125,176.9229736328125,0.6388884725688698,560777.3192292724,-57.33555546746118,4542755358.774286,4.306806055183859,0.0
650,14486,713.302751528277,1319.08059907408,9.556818595279992,21944.474968355207,61.5384521484375,108.36669921875,250.65656882356183,85.33206560913254,176.9229736328125,269.9051513671875,1.5255517461929564,167702.17475992287,-52.208387104517364,4976260780.259603,4.986133235654722,0.0
685,15260,1732.5303852928537,3259.1227758682626,10.639583880759915,30548.21749496284,69.2308349609375,69.230712890625,447.79833054532025,166.62646451436035,269.9051513671875,300.0,1.1115015718683727,522867.69647644757,-57.18353578924875,2986819684.895947,3.808154546152125,0.0
724,16097,546.5365934269477,1081.2557653348003,19.593945621400735,21841.91978038398,138.4615478515625,146.8282470703125,128.27802251792804,38.70635935745008,300.0,285.289794921875,0.9509659830729167,106385.43679536642,-50.25845990085659,3047023061.813449,4.028046278541158,0.0
761,16892,648.7577157868564,1341.6171221520335,17.458657601925438,25370.694665743365,84.6153564453125,146.15380859375,203.23579060342615,52.097721610953954,285.289794921875,331.4434814453125,1.1617782596677755,204133.0996166193,-53.045428683202715,2485243981.469877,3.6550540881847273,0.0
804,17876,1114.9569081842797,1894.7907213622489,18.048342876069228,53713.082498572745,154.5203857421875,107.6923828125,113.62562440605166,96.96072106173676,331.4434814453125,192.3077392578125,0.5802127663492543,787967.2554629853,-58.82170588407852,5513828271.469527,4.294154338307054,0.0
829,18422,1212.9526092853075,2388.010399129711,20.430954352832487,55881.921069536555,84.6153564453125,146.15380859375,434.7207577256336,121.19342466992566,192.3077392578125,246.15380859375,1.2799994921876239,768359.1814689621,-58.80339453879106,5488287287.242294,4.364898613997126,0.0
861,19153,488.3877795750041,1162.4684758773485,20.03846536670153,43185.84760850591,61.5384521484375,146.828125,325.07015512479836,115.9380792751474,246.15380859375,76.923095703125,0.31250012397768007,247132.86603621457,-53.85551341971311,4554098011.388182,4.947888173589693,0.0
871,19362,391.2416540936465,155.49432586243475,4.534354906306135,41270.90369689756,138.4615478515625,100.6741943359375,50.40135214302768,41.60330299273306,76.923095703125,169.905029296875,2.208764841610146,249782.64912000726,-53.7187895240242,3178340496.608021,4.871360949668242,0.0
