timestamp_ms,value,rris
1738763664526,93,655.2734375,695.3125
1738763665516,93,692.3828125
1738763666551,91,670.8984375,651.3671875
1738763667541,91,668.9453125
1738763668531,91,684.5703125,670.8984375
1738763669521,90,647.4609375
1738763670511,91,653.3203125,667.96875
1738763671546,91,666.9921875,664.0625
1738763672536,91,643.5546875
1738763673526,91,637.6953125
1738763674516,91,654.296875,674.8046875
1738763675596,91,681.640625
1738763676586,91,663.0859375,692.3828125
1738763677531,90,709.9609375
1738763678521,89,722.65625,700.1953125
1738763679511,88,681.640625
1738763680546,88,718.75
1738763681537,87,718.75,700.1953125
1738763682527,87,682.6171875
1738763683516,87,754.8828125
1738763684551,85,792.96875,754.8828125
1738763685543,84,710.9375
1738763686531,84,718.75
1738763687522,84,756.8359375,795.8984375
1738763688512,83,743.1640625
1738763689547,82,735.3515625
1738763690536,82,774.4140625,791.9921875
1738763691526,81,764.6484375
1738763692516,81,729.4921875
1738763693551,81,721.6796875,753.90625
1738763694549,81,768.5546875
1738763695531,81,744.140625
1738763696521,81,724.609375,774.4140625
1738763697511,81,811.5234375
1738763698546,80,797.8515625
1738763699536,80,740.234375
1738763700526,79,769.53125,794.921875
1738763701516,79,794.921875
1738763702551,79,745.1171875
1738763703541,79,793.9453125,833.0078125
1738763704531,78,777.34375
1738763705521,78,750
1738763706511,78,720.703125,734.375
1738763707546,79,742.1875
1738763708536,79,742.1875
1738763709572,79,723.6328125,770.5078125
1738763710516,80,783.203125
1738763711596,79,739.2578125
1738763712544,79,743.1640625,796.875
1738763713532,79,803.7109375
1738763714522,79,750.9765625
1738763715511,79,771.484375
1738763716547,79,851.5625
1738763717537,78,785.15625,812.5
1738763718527,77,926.7578125
1738763719517,77,851.5625
1738763720552,76,819.3359375
1738763721542,75,879.8828125
1738763722532,75,858.3984375
1738763723522,74,791.015625,905.2734375
1738763724512,74,927.734375
1738763725592,73,804.6875
1738763726582,73,896.484375
1738763727527,72,909.1796875
1738763728517,72,806.640625
1738763729552,72,900.390625
1738763730542,71,873.046875,790.0390625
1738763731532,71,857.421875
1738763732521,71,880.859375
1738763733512,71,790.0390625
1738763734547,71,876.953125
1738763735537,71,903.3203125
1738763736527,71,814.453125,826.171875
1738763737562,71,901.3671875
1738763738552,71,829.1015625
1738763739542,71,793.9453125
1738763740532,71,858.3984375,805.6640625
1738763741522,71,781.25
1738763742512,72,832.03125
1738763743547,72,823.2421875
1738763744537,73,755.859375,779.296875
1738763745527,73,833.0078125
1738763746562,73,778.3203125
1738763747552,73,798.828125
1738763748542,74,853.515625,799.8046875
1738763749532,73,799.8046875
1738763750522,74,825.1953125
1738763751512,74,804.6875
1738763752547,74,766.6015625,798.828125
1738763753537,74,782.2265625
1738763754527,74,750.9765625
1738763755562,75,748.046875,768.5546875
1738763756552,76,846.6796875
1738763757542,76,755.859375
1738763758532,76,762.6953125,772.4609375
1738763759522,76,731.4453125
1738763760557,76,738.28125
1738763761592,77,757.8125,751.953125
1738763762544,78,732.421875
1738763763527,78,756.8359375
1738763764517,78,766.6015625,734.375
1738763765552,78,738.28125
1738763766542,79,747.0703125
1738763767532,79,736.328125,740.234375
1738763768522,79,769.53125
1738763769512,79,762.6953125
1738763770547,79,734.375,736.328125
1738763771537,80,751.953125
1738763772527,80,742.1875
1738763773517,80,727.5390625,743.1640625
1738763774597,80,760.7421875
1738763775587,80,743.1640625
1738763776532,80,737.3046875,735.3515625
1738763777523,80,736.328125
1738763778513,81,727.5390625,719.7265625
1738763779548,81,702.1484375
1738763780538,82,689.453125,687.5
1738763781527,82,683.59375
1738763782518,83,687.5
1738763783507,84,678.7109375,695.3125
1738763784588,84,734.375
1738763785532,84,798.828125
1738763786523,83,748.046875,773.4375
1738763787513,82,793.9453125
1738763788548,82,762.6953125
1738763789538,81,743.1640625,766.6015625
1738763790528,81,766.6015625
1738763791518,81,733.3984375
1738763792508,81,734.375,747.0703125
