timestamp_ms,value,rris
1729706791542,92,641.6015625,624.0234375
1729706792487,93,620.1171875
1729706793477,94,626.953125,629.8828125
1729706794512,94,622.0703125
1729706795457,95,599.609375,613.28125
1729706796492,96,616.2109375,617.1875
1729706797482,96,624.0234375
1729706798472,96,614.2578125,609.375
1729706799462,97,621.09375
1729706800496,97,625.9765625,641.6015625
1729706801488,96,645.5078125,651.3671875
1729706802477,95,651.3671875
1729706803467,94,643.5546875,643.5546875
1729706804457,94,658.203125
1729706805492,93,662.109375,670.8984375
1729706806527,93,675.78125
1729706807472,92,679.6875,668.9453125
1729706808462,91,656.25
1729706809497,91,660.15625,668.9453125
1729706810487,91,664.0625
1729706811477,91,669.921875,674.8046875
1729706812512,90,677.734375
1729706813457,90,664.0625,653.3203125
1729706814492,90,642.578125
1729706815482,91,643.5546875,643.5546875
1729706816473,91,638.671875
1729706817552,92,622.0703125,620.1171875
1729706818497,94,613.28125,607.421875
1729706819494,94,601.5625
1729706820477,96,605.46875,617.1875
1729706821467,96,629.8828125
1729706822457,96,637.6953125,637.6953125
1729706823492,96,659.1796875
1729706824490,94,685.546875,692.3828125
1729706825472,93,679.6875
1729706826462,92,667.96875,672.8515625
1729706827497,91,662.109375
1729706828532,91,650.390625,641.6015625
1729706829477,91,639.6484375
1729706830467,92,642.578125,656.25
1729706831457,92,667.96875
1729706832537,91,681.640625,683.59375
1729706833482,91,685.546875
1729706834472,90,695.3125,708.0078125
1729706835462,89,701.171875
1729706836498,88,701.171875,697.265625
1729706837487,88,690.4296875
1729706838477,88,661.1328125,660.15625
1729706839467,88,661.1328125
1729706840457,89,657.2265625,647.4609375
1729706841492,89,650.390625
1729706842482,90,652.34375,654.296875
1729706843472,90,649.4140625
1729706844462,91,648.4375,642.578125
1729706845497,92,628.90625,625.9765625
1729706846487,92,617.1875
1729706847477,94,609.375,607.421875
1729706848467,95,603.515625,605.46875
1729706849502,96,621.09375
1729706850672,96,643.5546875
1729706851482,95,667.96875,688.4765625
1729706852472,94,718.75
1729706853462,91,724.609375,723.6328125
1729706854497,90,719.7265625
1729706855487,88,716.796875,696.2890625
1729706856524,88,681.640625
1729706857512,88,680.6640625
1729706858457,88,675.78125,675.78125
1729706859492,88,671.875
1729706860482,88,667.96875,664.0625
1729706861472,89,659.1796875,661.1328125
1729706862462,89,660.15625
1729706863497,90,659.1796875,668.9453125
1729706864487,90,648.4375
1729706865484,90,644.53125,653.3203125
1729706866467,91,660.15625
1729706867548,91,666.9921875,673.828125
1729706868492,91,668.9453125
1729706869483,90,672.8515625,666.015625
1729706870472,90,660.15625
1729706871463,90,646.484375,636.71875
1729706872498,91,612.3046875
1729706873488,93,621.09375,607.421875
1729706874477,95,593.75,600.5859375
1729706875467,96,605.46875
1729706876458,97,620.1171875,621.09375
1729706877493,96,627.9296875,629.8828125
1729706878482,96,631.8359375
1729706879472,96,624.0234375,626.953125
1729706880463,96,637.6953125
1729706881543,95,649.4140625,649.4140625
1729706882533,95,655.2734375
1729706883478,94,662.109375,666.9921875
1729706884468,93,676.7578125
1729706885458,92,667.96875,660.15625
1729706886493,92,673.828125
1729706887483,91,680.6640625,688.4765625
1729706888473,90,695.3125
1729706889463,89,695.3125,687.5
1729706890498,89,686.5234375
1729706891488,89,679.6875
1729706892478,89,678.7109375,666.9921875
1729706893467,89,651.3671875,647.4609375
1729706894458,89,649.4140625
1729706895493,90,653.3203125,657.2265625
1729706896483,90,663.0859375
1729706897473,91,660.15625,659.1796875
1729706898463,91,660.15625
1729706899498,91,659.1796875,646.484375
1729706900488,91,657.2265625
1729706901478,91,653.3203125,652.34375
1729706902512,91,653.3203125
1729706903458,92,645.5078125,648.4375
1729706904493,92,650.390625
1729706905483,92,650.390625,656.25
1729706906520,92,654.296875
1729706907463,92,653.3203125,648.4375
1729706908497,92,640.625,642.578125
1729706909488,92,644.53125
1729706910478,92,649.4140625,653.3203125
1729706911470,92,653.3203125
1729706912458,92,658.203125,657.2265625
1729706913538,92,653.3203125
1729706914483,92,649.4140625,646.484375
1729706915473,92,639.6484375
1729706916463,93,634.765625,636.71875
1729706917498,93,643.5546875
1729706918488,93,646.484375,647.4609375
1729706919478,93,648.4375,649.4140625
1729706920476,93,644.53125
1729706921503,93,632.8125,638.671875
1729706922538,93,642.578125
1729706923483,93,651.3671875,654.296875
1729706924518,93,646.484375
