timestamp_ms,value,rris
1724347884492,106,580.078125,544.921875
1724347885438,106,575.1953125,536.1328125
1724347886381,108,541.015625,533.203125
1724347887370,108,526.3671875
1724347888407,110,531.25,563.4765625
1724347889396,109,570.3125,598.6328125
1724347890387,108,601.5625
1724347891376,105,607.421875,600.5859375
1724347892369,103,603.515625,570.3125
1724347893400,103,564.453125,567.3828125
1724347894392,104,556.640625
1724347895382,105,584.9609375,554.6875
1724347896371,105,594.7265625,553.7109375
1724347897407,105,599.609375,598.6328125
1724347898396,104,599.609375
1724347899386,102,602.5390625,567.3828125
1724347900375,102,612.3046875,598.6328125
1724347901401,102,604.4921875
1724347902401,101,601.5625,576.171875
1724347903391,101,626.953125,607.421875
1724347904382,100,616.2109375
1724347905370,100,566.40625,610.3515625
1724347906407,100,601.5625,592.7734375
1724347907396,100,600.5859375
1724347908387,101,565.4296875,569.3359375
1724347909376,102,602.5390625,583.0078125
1724347910365,102,583.0078125,555.6640625
1724347911402,103,557.6171875
1724347912391,104,577.1484375,541.015625
1724347913381,106,552.734375,541.9921875
1724347914370,107,544.921875,575.1953125
1724347915406,107,579.1015625
1724347916396,107,553.7109375,554.6875
1724347917385,106,592.7734375,581.0546875
1724347918375,106,543.9453125,547.8515625
1724347919409,107,575.1953125,541.015625
1724347920402,108,539.0625,534.1796875
1724347921391,109,538.0859375
1724347922382,110,535.15625,532.2265625
1724347923370,111,538.0859375,566.40625
1724347924404,109,562.5,530.2734375
1724347925396,110,541.9921875,569.3359375
1724347926386,109,559.5703125,532.2265625
1724347927377,109,538.0859375
1724347928364,109,567.3828125,564.453125
1724347929402,108,561.5234375,532.2265625
1724347930390,109,565.4296875,557.6171875
1724347931381,108,561.5234375,531.25
1724347932369,109,541.9921875
1724347933450,109,561.5234375,561.5234375
1724347934441,108,565.4296875,545.8984375
1724347935385,109,546.875,589.84375
1724347936376,108,577.1484375
1724347937364,106,589.84375,559.5703125
1724347938401,105,592.7734375,596.6796875
1724347939392,104,588.8671875,561.5234375
1724347940381,104,567.3828125
1724347941369,104,600.5859375,582.03125
1724347942405,104,548.828125,545.8984375
1724347943395,106,571.2890625,557.6171875
1724347944384,106,560.546875
1724347945375,107,541.015625,576.171875
1724347946364,106,571.2890625,577.1484375
1724347947406,106,552.734375,562.5
1724347948391,106,602.5390625
1724347949380,105,586.9140625,582.03125
1724347950371,105,542.96875,580.078125
1724347951404,105,574.21875,551.7578125
1724347952396,105,547.8515625
1724347953386,106,583.984375,572.265625
1724347954374,106,553.7109375,557.6171875
1724347955364,106,586.9140625,584.9609375
1724347956407,105,584.9609375
1724347957391,104,583.0078125,583.984375
1724347958381,104,588.8671875,589.84375
1724347959369,103,606.4453125
1724347960404,103,558.59375,597.65625
1724347961447,103,586.9140625,588.8671875
1724347962384,103,546.875,560.546875
1724347963375,104,594.7265625
1724347964364,103,597.65625,603.515625
1724347965406,102,601.5625,614.2578125
1724347966390,101,577.1484375
1724347967381,101,617.1875,616.2109375
1724347968370,100,625.9765625
1724347969404,99,625,578.125
1724347970396,99,637.6953125,624.0234375
1724347971385,98,635.7421875
1724347972375,98,589.84375,607.421875
1724347973364,98,645.5078125,624.0234375
1724347974399,97,585.9375
1724347975389,98,599.609375,637.6953125
1724347976380,98,625
1724347977371,97,631.8359375,587.890625
1724347978405,98,625,588.8671875
1724347979410,98,629.8828125
1724347980386,98,584.9609375,586.9140625
1724347981376,100,583.0078125,614.2578125
1724347982365,100,601.5625
1724347983444,100,607.421875,618.1640625
1724347984436,99,583.984375,620.1171875
1724347985426,99,624.0234375
1724347986371,98,628.90625,638.671875
1724347987406,98,626.953125
1724347988439,97,598.6328125,652.34375
1724347989386,96,626.953125,633.7890625
1724347990376,96,599.609375
1724347991365,97,630.859375,609.375
1724347992399,97,620.1171875,583.984375
1724347993453,97,584.9609375
1724347994382,99,581.0546875,625.9765625
1724347995370,99,623.046875,625.9765625
1724347996404,98,589.84375
1724347997394,98,626.953125,621.09375
1724347998386,98,620.1171875
