timestamp_ms,value,rris
1736429774070,98,624.0234375
1736429775060,97,620.1171875,614.2578125
1736429776050,97,611.328125,616.2109375
1736429777130,97,612.3046875
1736429778075,98,610.3515625,612.3046875
1736429779065,98,625.9765625
1736429780055,97,636.71875,629.8828125
1736429781135,96,624.0234375,631.8359375
1736429782080,96,635.7421875
1736429783115,96,625,625.9765625
1736429784067,96,630.859375
1736429785050,96,631.8359375,626.953125
1736429786085,96,618.1640625,627.9296875
1736429787121,96,630.859375
1736429788065,96,619.140625,624.0234375
1736429789055,96,616.2109375
1736429790090,96,617.1875,625
1736429791080,96,633.7890625,625
1736429792070,96,620.1171875
1736429793067,96,628.90625,656.25
1736429794050,96,658.203125
1736429795085,94,648.4375,653.3203125
1736429796075,94,666.015625
1736429797065,93,666.015625,650.390625
1736429798055,93,645.5078125
1736429799090,93,645.5078125,643.5546875
1736429800080,93,635.7421875
1736429801070,93,625,634.765625
1736429802067,94,647.4609375,647.4609375
1736429803050,93,643.5546875
1736429804085,93,640.625,653.3203125
1736429805075,93,663.0859375
1736429806065,93,655.2734375,654.296875
1736429807061,92,664.0625
1736429808090,92,682.6171875,672.8515625
1736429809080,91,665.0390625
1736429810070,91,674.8046875,694.3359375
1736429811150,90,679.6875
1736429812095,90,663.0859375,672.8515625
1736429813086,90,677.734375
1736429814075,90,675.78125
1736429815066,90,662.109375,666.015625
1736429816062,90,686.5234375
1736429817091,89,681.640625,672.8515625
1736429818081,89,669.921875
1736429819070,89,672.8515625,666.9921875
1736429820060,89,655.2734375
1736429821051,90,658.203125,670.8984375
1736429822086,90,666.015625,651.3671875
1736429823075,90,654.296875
1736429824066,90,665.0390625,667.96875
1736429825055,90,655.2734375
1736429826045,91,651.3671875,654.296875
1736429827081,91,655.2734375
1736429828070,91,642.578125,638.671875
1736429829060,92,644.53125
1736429830051,92,665.0390625,662.109375
1736429831086,92,650.390625
1736429832076,92,657.2265625,660.15625
1736429833066,92,660.15625
1736429834101,91,649.4140625,643.5546875
1736429835045,92,646.484375
1736429836081,92,648.4375,634.765625
1736429837070,93,634.765625,645.5078125
1736429838060,93,657.2265625
1736429839051,93,655.2734375,642.578125
1736429840086,93,642.578125
1736429841076,93,648.4375,661.1328125
1736429842066,93,652.34375
1736429843148,92,644.53125,646.484375
1736429844046,92,662.109375
1736429845081,92,672.8515625,660.15625
1736429846071,92,639.6484375
1736429847061,92,619.140625,625
1736429848057,93,625.9765625,622.0703125
1736429849086,94,618.1640625
1736429850076,95,624.0234375,608.3984375
1736429851111,95,607.421875
1736429852056,96,623.046875,639.6484375
1736429853046,96,649.4140625
1736429854081,95,654.296875,673.828125
1736429855071,94,705.078125
1736429856061,91,746.09375,745.1171875
1736429857057,90,702.1484375
1736429858131,88,678.7109375,667.96875
1736429859076,88,667.96875
1736429860156,89,663.0859375,655.2734375
1736429861191,89,655.2734375
1736429862091,90,666.9921875,683.59375
1736429863081,90,693.359375
1736429864071,89,674.8046875,672.8515625
1736429865061,89,671.875
1736429866053,89,671.875,658.203125
1736429867086,89,645.5078125
1736429868076,90,649.4140625,657.2265625
1736429869066,90,659.1796875
1736429870056,91,657.2265625,651.3671875
1736429871046,91,668.9453125
1736429872082,90,683.59375,689.453125
1736429873071,90,680.6640625
1736429874061,89,685.546875,680.6640625
1736429875058,89,678.7109375
1736429876131,89,663.0859375,654.296875
1736429877076,89,655.2734375
1736429878066,90,666.015625,674.8046875
1736429879101,90,671.875
1736429880046,90,670.8984375,661.1328125
1736429881081,90,652.34375
1736429882071,90,649.4140625,653.3203125
1736429883061,91,657.2265625
1736429884148,91,648.4375,645.5078125
1736429885086,91,643.5546875
1736429886121,92,655.2734375,659.1796875
1736429887066,92,662.109375
1736429888056,91,659.1796875,663.0859375
1736429889053,91,680.6640625
1736429890082,91,679.6875,669.921875
1736429891071,90,671.875
1736429892061,90,671.875,681.640625
1736429893053,90,672.8515625
1736429894086,90,669.921875,677.734375
1736429895077,90,693.359375
1736429896066,89,695.3125
1736429897056,88,692.3828125,690.4296875
1736429898053,88,685.546875
1736429899081,88,690.4296875,677.734375
