timestamp_ms,value,rris
1737467927789,84,724.609375
1737467928779,84,728.515625,714.84375
1737467929770,83,709.9609375
1737467930759,84,721.6796875
1737467931796,84,725.5859375,732.421875
1737467932785,83,721.6796875
1737467933775,83,710.9375,718.75
1737467934765,83,727.5390625
1737467935800,83,734.375
1737467936789,83,725.5859375,713.8671875
1737467937780,83,716.796875
1737467938770,83,719.7265625
1737467939759,83,726.5625,724.609375
1737467940795,83,713.8671875
1737467941784,83,706.0546875,711.9140625
1737467942775,84,713.8671875
1737467943765,84,711.9140625,702.1484375
1737467944799,84,694.3359375
1737467945790,84,699.21875
1737467946780,84,704.1015625,710.9375
1737467947770,84,717.7734375
1737467948760,84,708.984375,705.078125
1737467949795,84,708.984375
1737467950837,84,715.8203125
1737467951775,84,722.65625,724.609375
1737467952855,84,710.9375
1737467953800,84,705.078125,677.734375
1737467954790,84,679.6875
1737467955780,85,680.6640625,687.5
1737467956770,86,690.4296875
1737467957760,86,696.2890625,699.21875
1737467958795,86,687.5
1737467959785,86,682.6171875
1737467960775,86,693.359375,703.125
1737467961765,86,709.9609375
1737467962800,86,720.703125,719.7265625
1737467963792,85,718.75
1737467964825,85,728.515625
1737467965770,85,733.3984375,735.3515625
1737467966760,84,741.2109375
1737467967795,84,731.4453125
1737467968881,83,723.6328125,726.5625
1737467969820,83,728.515625
1737467970810,83,733.3984375
1737467971800,83,737.3046875,738.28125
1737467972790,83,728.515625
1737467973780,83,719.7265625,722.65625
1737467974770,83,727.5390625
1737467975805,83,727.5390625
1737467976795,83,733.3984375,741.2109375
1737467977785,83,732.421875
1737467978821,82,720.703125
1737467979765,83,722.65625,728.515625
1737467980800,83,733.3984375
1737467981790,82,739.2578125,734.375
1737467982781,82,716.796875
1737467983771,82,720.703125
1737467984761,83,703.125,695.3125
1737467985795,83,703.125
1737467986831,84,704.1015625,713.8671875
1737467987775,84,715.8203125
1737467988765,84,715.8203125
1737467989801,84,729.4921875,734.375
1737467990797,83,743.1640625
1737467991832,83,746.09375
1737467992771,83,747.0703125,726.5625
1737467993761,82,717.7734375
1737467994796,83,724.609375,729.4921875
1737467995786,83,738.28125
1737467996917,83,743.1640625
1737467997765,82,747.0703125,747.0703125
1737467998801,82,734.375
1737467999883,82,722.65625
1737468000963,82,727.5390625,729.4921875
1737468001771,82,736.328125
1737468002806,82,742.1875
1737468003796,82,741.2109375,731.4453125
1737468004786,82,723.6328125
1737468005776,82,730.46875
1737468006765,82,735.3515625,738.28125
1737468007801,82,739.2578125
1737468008791,82,729.4921875,715.8203125
1737468009826,82,716.796875
1737468010771,82,721.6796875
1737468011761,82,728.515625,726.5625
1737468012796,82,715.8203125
1737468013786,83,716.796875,723.6328125
1737468014776,83,731.4453125
1737468015766,83,738.28125
1737468016801,82,733.3984375,718.75
1737468017791,82,722.65625
1737468018826,83,740.234375
1737468019815,82,746.09375,740.234375
1737468020806,82,729.4921875
1737468021796,82,734.375
1737468022786,82,737.3046875,731.4453125
1737468023778,82,722.65625
1737468024766,82,727.5390625,735.3515625
1737468025801,82,741.2109375
1737468026791,82,745.1171875
1737468027781,82,748.046875,737.3046875
1737468028771,82,724.609375
1737468029762,82,730.46875
1737468030796,82,736.328125,742.1875
1737468031786,82,748.046875
1737468032783,82,739.2578125
1737468033766,82,726.5625,725.5859375
1737468034801,82,729.4921875
1737468035791,82,734.375,731.4453125
1737468036781,82,720.703125
1737468037772,82,716.796875
1737468038761,82,722.65625,728.515625
1737468039798,82,733.3984375
1737468040786,82,728.515625
1737468041777,82,715.8203125,721.6796875
1737468042766,82,730.46875
1737468043802,82,732.421875,737.3046875
1737468044837,82,737.3046875
1737468045782,82,721.6796875
1737468046913,82,712.890625,719.7265625
1737468047762,83,726.5625
1737468048842,83,730.46875
1737468049787,83,726.5625,720.703125
