timestamp_ms,value,rris
1729707701454,96,631.8359375
1729707702489,96,643.5546875,649.4140625
1729707703479,95,653.3203125
1729707704514,94,657.2265625,664.0625
1729707705459,93,668.9453125,659.1796875
1729707706540,93,662.109375
1729707707536,92,664.0625,662.109375
1729707708474,92,660.15625
1729707709464,92,654.296875,655.2734375
1729707710454,92,652.34375
1729707711489,92,651.3671875,651.3671875
1729707712479,92,653.3203125
1729707713657,92,662.109375,664.0625
1729707714459,91,663.0859375
1729707715494,91,657.2265625,657.2265625
1729707716485,91,663.0859375
1729707717474,91,667.96875,665.0390625
1729707718464,91,662.109375
1729707719500,91,661.1328125,662.109375
1729707720534,91,662.109375
1729707721479,91,665.0390625,663.0859375
1729707722559,91,655.2734375
1729707723459,91,658.203125,656.25
1729707724494,91,656.25
1729707725530,91,652.34375,649.4140625
1729707726520,91,650.390625
1729707727509,92,650.390625,650.390625
1729707728455,92,644.53125,645.5078125
1729707729490,92,646.484375
1729707730480,92,648.4375,645.5078125
1729707731469,92,641.6015625
1729707732460,93,646.484375,645.5078125
1729707733495,93,639.6484375
1729707734529,93,639.6484375,643.5546875
1729707735519,93,647.4609375
1729707736473,93,647.4609375,644.53125
1729707737454,93,644.53125
1729707738490,93,648.4375,651.3671875
1729707739614,93,643.5546875,641.6015625
1729707740559,93,645.5078125
1729707741459,93,646.484375,644.53125
1729707742539,93,636.71875
1729707743485,93,633.7890625,638.671875
1729707744474,93,637.6953125
1729707745512,94,640.625,635.7421875
1729707746454,94,641.6015625
1729707747489,94,647.4609375,649.4140625
1729707748480,93,651.3671875,647.4609375
1729707749514,93,653.3203125
1729707750460,93,652.34375,649.4140625
1729707751494,93,644.53125
1729707752485,93,648.4375,650.390625
1729707753474,93,652.34375
1729707754467,93,650.390625,650.390625
1729707755454,92,656.25
1729707756489,92,654.296875,648.4375
1729707757479,92,648.4375
1729707758515,92,653.3203125,652.34375
1729707759460,92,649.4140625
1729707760495,92,643.5546875,643.5546875
1729707761530,93,647.4609375,648.4375
1729707762475,93,652.34375
1729707763509,93,644.53125,644.53125
1729707764454,93,646.484375
1729707765490,93,645.5078125,638.671875
1729707766480,93,637.6953125
1729707767476,93,641.6015625,642.578125
1729707768460,93,641.6015625
1729707769495,93,632.8125,634.765625
1729707770485,94,639.6484375,644.53125
1729707771475,94,646.484375
1729707772464,93,648.4375,653.3203125
1729707773455,93,657.2265625
1729707774490,93,663.0859375,655.2734375
1729707775570,92,654.296875
1729707776515,92,656.25,657.2265625
1729707777460,92,651.3671875
1729707778495,92,641.6015625,637.6953125
1729707779485,92,640.625
1729707780475,93,643.5546875,648.4375
1729707781465,93,644.53125,640.625
1729707782455,93,640.625
1729707783490,93,641.6015625,638.671875
1729707784525,93,636.71875
1729707785470,94,638.671875,638.671875
1729707786505,94,644.53125
1729707787540,94,641.6015625,636.71875
1729707788485,94,640.625,643.5546875
1729707789475,94,641.6015625
1729707790465,94,641.6015625,647.4609375
1729707791455,94,647.4609375
1729707792490,93,648.4375,646.484375
1729707793525,93,653.3203125
1729707794470,93,654.296875,648.4375
1729707795460,93,649.4140625
1729707796540,93,654.296875,652.34375
1729707797531,92,648.4375
1729707798475,92,648.4375,651.3671875
1729707799472,92,654.296875
1729707800508,92,652.34375,644.53125
1729707801489,92,644.53125,645.5078125
1729707802615,93,644.53125
1729707803470,93,639.6484375,644.53125
1729707804460,93,647.4609375
1729707805495,93,648.4375,644.53125
1729707806485,93,644.53125
1729707807475,93,648.4375,650.390625
1729707808465,93,652.34375
1729707809457,93,646.484375,648.4375
1729707810490,93,653.3203125
1729707811480,92,650.390625,650.390625
1729707812515,92,648.4375
1729707813462,92,652.34375,652.34375
1729707814502,92,653.3203125,654.296875
1729707815530,92,645.5078125
1729707816475,92,647.4609375,652.34375
1729707817465,92,652.34375
1729707818509,92,648.4375,643.5546875
1729707819490,92,640.625
1729707820526,93,642.578125,640.625
1729707821470,93,641.6015625
1729707822505,93,634.765625,636.71875
1729707823495,93,642.578125,651.3671875
1729707824486,93,641.6015625
1729707825520,93,642.578125,643.5546875
1729707826511,93,641.6015625
1729707827455,93,636.71875,636.71875
