timestamp_ms,value,rris
1737146807085,85,607.421875
1737146807888,88,608.3984375,622.0703125
1737146808924,90,714.84375
1737146809869,90,788.0859375
1737146810861,88,752.9296875
1737146811900,85,890.625,833.0078125
1737146812884,83,760.7421875
1737146813873,82,748.046875
1737146814864,82,777.34375,717.7734375
1737146815853,81,713.8671875
1737146816888,82,747.0703125
1737146817923,82,793.9453125
1737146818868,80,862.3046875,762.6953125
1737146819858,80,752.9296875
1737146820941,80,772.4609375
1737146821884,79,762.6953125,712.890625
1737146822918,80,733.3984375
1737146823864,80,708.0078125,709.9609375
1737146824860,81,698.2421875
1737146825934,82,715.8203125,694.3359375
1737146826878,82,662.109375
1737146827868,83,684.5703125,677.734375
1737146828858,84,680.6640625
1737146829894,84,690.4296875
1737146830884,85,704.1015625,697.265625
1737146831874,85,686.5234375
1737146832864,85,727.5390625,709.9609375
1737146833854,85,702.1484375
1737146834889,85,701.171875,708.984375
1737146835969,85,694.3359375
1737146836868,85,691.40625
1737146837958,85,720.703125,725.5859375
1737146838939,85,712.890625
1737146839884,85,739.2578125,674.8046875
1737146840874,85,656.25
1737146841864,86,643.5546875,619.140625
1737146842854,89,599.609375,594.7265625
1737146843889,91,607.421875
1737146844924,92,640.625
1737146845869,93,779.296875
1737146846859,91,1010.7421875
1737146847894,83,792.96875,820.3125
1737146848884,82,887.6953125
1737146849874,81,793.9453125
1737146850864,80,797.8515625
1737146851854,79,835.9375
1737146852895,79,855.46875
1737146853879,77,788.0859375,833.984375
1737146854914,77,963.8671875
1737146855904,76,805.6640625
1737146856894,75,821.2890625
1737146857884,75,884.765625
1737146858874,74,778.3203125,803.7109375
1737146859865,75,969.7265625
1737146860854,74,824.21875
1737146861889,73,798.828125
1737146862879,74,775.390625,767.578125
1737146863869,74,770.5078125
1737146864859,74,798.828125
1737146865894,75,772.4609375
1737146866884,75,793.9453125,830.078125
1737146867874,75,785.15625
1737146868956,75,792.96875
1737146869855,75,790.0390625,764.6484375
1737146870981,75,762.6953125
1737146871879,76,768.5546875
1737146872914,76,768.5546875,755.859375
1737146873904,76,765.625
1737146874894,77,788.0859375
1737146876064,77,791.9921875
1737146876919,77,770.5078125,762.6953125
1737146877864,77,748.046875
1737146878854,77,729.4921875
1737146879889,78,725.5859375,750.9765625
1737146880879,78,772.4609375
1737146881869,78,790.0390625
1737146882859,78,754.8828125,766.6015625
1737146883894,78,791.9921875
1737146884884,78,755.859375
1737146886009,78,728.515625,699.21875
1737146886916,79,706.0546875
1737146887854,80,690.4296875,692.3828125
1737146888891,81,703.125
1737146889879,82,714.84375,708.984375
1737146890914,82,698.2421875
1737146891859,83,689.453125,661.1328125
1737146892984,84,667.96875
1737146893891,84,678.7109375
1737146894874,85,669.921875,706.0546875
1737146895864,86,732.421875
1737146896854,85,721.6796875,721.6796875
1737146897934,85,726.5625
1737146898879,85,709.9609375
1737146899870,84,700.1953125,706.0546875
1737146900904,85,698.2421875
1737146901895,85,692.3828125,698.2421875
1737146902885,85,734.375
1737146903920,85,715.8203125
1737146905000,85,710.9375,726.5625
1737146905900,84,741.2109375
1737146906890,84,726.5625,725.5859375
1737146907880,84,739.2578125
1737146908870,83,721.6796875
1737146909860,83,724.609375,744.140625
1737146910895,83,780.2734375
1737146912029,83,761.71875
1737146912920,82,734.375,707.03125
1737146913865,82,699.21875
1737146915086,83,707.03125,715.8203125
1737146915986,83,697.265625
1737146916880,83,703.125
1737146917870,84,707.03125,728.515625
1737146918950,84,719.7265625
1737146919940,84,720.703125
1737146920884,83,725.5859375,731.4453125
1737146921875,83,717.7734375
1737146922910,83,721.6796875,721.6796875
1737146923990,83,711.9140625
1737146924890,83,710.9375,705.078125
1737146925970,84,686.5234375
1737146926915,84,680.6640625
1737146927995,85,676.7578125,696.2890625
1737146928895,85,714.84375
1737146929885,85,690.4296875,701.171875
