timestamp_ms,value,rris
1737657229499,75,807.6171875,859.375
1737657230489,74,780.2734375
1737657231524,74,773.4375
1737657232514,75,782.2265625,793.9453125
1737657233504,75,744.140625
1737657234494,75,741.2109375
1737657235484,76,758.7890625,804.6875
1737657236519,76,730.46875
1737657237508,77,756.8359375
1737657238500,77,776.3671875
1737657239488,77,742.1875,772.4609375
1737657240523,77,802.734375
1737657241513,77,833.984375
1737657242503,77,803.7109375
1737657243493,76,802.734375,805.6640625
1737657244484,76,787.109375
1737657245520,76,758.7890625
1737657246509,77,764.6484375,760.7421875
1737657247499,77,781.25
1737657248490,77,762.6953125
1737657249479,77,785.15625
1737657250513,77,792.96875,807.6171875
1737657251502,77,750.9765625
1737657252493,77,788.0859375
1737657253483,77,818.359375
1737657254518,76,797.8515625,753.90625
1737657255508,77,801.7578125
1737657256509,77,820.3125
1737657257488,76,796.875
1737657258522,76,756.8359375,799.8046875
1737657259514,76,790.0390625
1737657260504,76,745.1171875,712.890625
1737657261539,77,737.3046875
1737657262483,78,752.9296875
1737657263519,78,799.8046875
1737657264509,78,729.4921875,763.671875
1737657265506,78,783.203125
1737657266488,78,809.5703125
1737657267479,78,747.0703125,765.625
1737657268514,78,750.9765625
1737657269503,78,762.6953125
1737657270493,78,715.8203125,718.75
1737657271483,79,740.234375
1737657272564,79,787.109375
1737657273553,79,733.3984375,770.5078125
1737657274550,79,772.4609375
1737657275488,79,794.921875
1737657276478,79,747.0703125,769.53125
1737657277513,79,773.4375
1737657278502,79,781.25
1737657279494,79,743.1640625,743.1640625
1737657280488,79,745.1171875
1737657281518,79,751.953125
1737657282508,79,776.3671875
1737657283498,79,726.5625,780.2734375
1737657284487,79,777.34375
1737657285478,79,795.8984375
1737657286512,79,746.09375,744.140625
1737657287502,79,758.7890625
1737657288494,79,810.546875
1737657289482,79,790.0390625
1737657290518,78,757.8125,815.4296875
1737657291507,78,831.0546875
1737657292500,78,758.7890625
1737657293487,78,740.234375,777.34375
1737657294478,78,840.8203125
1737657295512,77,796.875
1737657296503,77,739.2578125
1737657297493,77,745.1171875,772.4609375
1737657298482,78,825.1953125
1737657299517,77,791.015625
1737657300507,77,743.1640625
1737657301497,77,782.2265625,821.2890625
1737657302487,77,851.5625
1737657303476,77,770.5078125
1737657304511,77,741.2109375,766.6015625
1737657305502,77,775.390625
1737657306499,77,751.953125
1737657307483,77,750.9765625,789.0625
1737657308517,77,841.796875
1737657309508,77,742.1875
1737657310497,77,785.15625
1737657311533,77,821.2890625,793.9453125
1737657312476,77,759.765625
1737657313513,77,815.4296875
1737657314502,77,829.1015625
1737657315494,76,753.90625,752.9296875
1737657316481,77,758.7890625
1737657317518,77,768.5546875
1737657318506,77,747.0703125,761.71875
1737657319497,78,787.109375
1737657320487,78,799.8046875
1737657321477,77,739.2578125,753.90625
1737657322556,78,767.578125
1737657323547,78,814.453125
1737657324492,78,755.859375
1737657325482,78,780.2734375
1737657326518,77,845.703125,892.578125
1737657327506,76,783.203125
1737657328496,76,806.640625
1737657329486,76,815.4296875,803.7109375
1737657330477,76,747.0703125
1737657331512,76,749.0234375
1737657332502,76,753.90625
1737657333492,77,788.0859375,745.1171875
1737657334482,77,787.109375
1737657335517,77,884.765625
1737657336507,77,799.8046875
1737657337497,76,774.4140625,806.640625
1737657338487,76,832.03125
1737657339477,76,779.296875
1737657340512,76,769.53125,760.7421875
1737657341502,76,757.8125
1737657342491,76,727.5390625
1737657343481,77,710.9375,735.3515625
1737657344516,78,756.8359375
1737657345506,78,814.453125
1737657346496,78,750
1737657347492,78,766.6015625,789.0625
1737657348475,78,851.5625
1737657349511,78,771.484375
1737657350501,77,811.5234375
1737657351490,77,810.546875,804.6875
1737657352480,76,748.046875
