timestamp_ms,value,rris
1734103060670,103,602.5390625,613.28125
1734103061659,102,599.609375
1734103062649,101,601.5625,606.4453125
1734103063639,101,598.6328125,581.0546875
1734103064674,101,569.3359375
1734103065665,102,583.0078125,584.9609375
1734103066655,102,578.125,559.5703125
1734103067645,104,553.7109375,557.6171875
1734103068724,105,566.40625,554.6875
1734103069670,105,572.265625
1734103070659,105,618.1640625,635.7421875
1734103071649,103,610.3515625
1734103072639,101,587.890625,597.65625
1734103073674,101,599.609375,577.1484375
1734103074664,102,567.3828125,583.0078125
1734103075654,103,578.125
1734103076649,103,565.4296875,559.5703125
1734103077679,104,577.1484375,588.8671875
1734103078669,104,571.2890625,563.4765625
1734103079659,104,583.984375
1734103080649,104,587.890625,583.0078125
1734103081639,104,578.125,597.65625
1734103082674,103,614.2578125
1734103083665,102,606.4453125,582.03125
1734103084654,102,560.546875,560.546875
1734103085645,104,574.21875,590.8203125
1734103086679,104,585.9375
1734103087669,103,583.984375,590.8203125
1734103088659,102,604.4921875,592.7734375
1734103089648,102,588.8671875
1734103090684,101,618.1640625,634.765625
1734103091673,100,617.1875
1734103092664,99,636.71875,661.1328125
1734103093654,98,663.0859375
1734103094650,95,637.6953125,611.328125
1734103095679,96,600.5859375,608.3984375
1734103096715,97,605.46875
1734103097659,98,593.75,608.3984375
1734103098649,98,623.046875,622.0703125
1734103099638,98,610.3515625
1734103100674,97,649.4140625,666.015625
1734103101664,96,642.578125
1734103102699,95,606.4453125,609.375
1734103103688,96,627.9296875,639.6484375
1734103104678,96,617.1875
1734103105669,96,620.1171875,646.484375
1734103106659,96,643.5546875
1734103107648,95,615.234375,602.5390625
1734103108639,96,627.9296875,644.53125
1734103109673,96,621.09375
1734103110663,96,595.703125,603.515625
1734103111653,97,624.0234375
1734103112643,97,623.046875,592.7734375
1734103113678,98,598.6328125,611.328125
1734103114668,98,625
1734103115658,98,597.65625,598.6328125
1734103116648,98,617.1875,623.046875
1734103117645,98,604.4921875
1734103118673,98,591.796875,604.4921875
1734103119664,99,613.28125,598.6328125
1734103120653,99,576.171875
1734103121643,100,580.078125,603.515625
1734103122678,100,624.0234375,620.1171875
1734103123669,99,588.8671875
1734103124658,100,584.9609375,585.9375
1734103125648,101,578.125,567.3828125
1734103126638,102,579.1015625,590.8203125
1734103127673,102,602.5390625
1734103128664,102,596.6796875,576.171875
1734103129653,102,576.171875,591.796875
1734103130642,102,593.75
1734103131677,102,577.1484375,572.265625
1734103132668,103,594.7265625,585.9375
1734103133658,103,565.4296875,560.546875
1734103134648,104,570.3125
1734103135638,104,574.21875,576.171875
1734103136674,104,565.4296875,576.171875
1734103137662,104,583.0078125,580.078125
1734103138654,104,564.453125
1734103139642,104,577.1484375,593.75
1734103140679,103,613.28125,588.8671875
1734103141667,102,570.3125
1734103142657,103,584.9609375,605.46875
1734103143648,102,610.3515625,592.7734375
1734103144643,101,590.8203125
1734103145672,101,596.6796875,611.328125
1734103146663,100,615.234375,597.65625
1734103147653,100,624.0234375
1734103148643,99,625,610.3515625
1734103149677,99,585.9375,577.1484375
1734103150668,100,579.1015625
1734103151657,101,611.328125,603.515625
1734103152692,100,592.7734375
1734103153683,100,639.6484375,659.1796875
1734103154672,97,644.53125,625.9765625
1734103155663,97,623.046875
1734103156653,96,624.0234375,621.09375
1734103157642,97,594.7265625,583.984375
1734103158677,98,596.6796875
1734103159669,99,601.5625,594.7265625
1734103160657,99,606.4453125
1734103161648,99,616.2109375,624.0234375
1734103162637,98,621.09375,607.421875
1734103163672,98,604.4921875
1734103164662,98,617.1875,632.8125
1734103165653,97,645.5078125,611.328125
1734103166641,97,593.75
1734103167722,98,610.3515625,623.046875
1734103168669,98,614.2578125,589.84375
1734103169657,98,577.1484375
1734103170647,99,599.609375,613.28125
1734103171637,99,609.375,581.0546875
1734103172672,99,572.265625
1734103173662,101,587.890625,601.5625
1734103174652,101,586.9140625,569.3359375
1734103175642,102,574.21875,586.9140625
1734103176677,102,579.1015625
1734103177666,103,567.3828125,582.03125
1734103178657,103,609.375,594.7265625
1734103179646,102,572.265625
1734103180636,103,578.125,591.796875
1734103181671,103,583.984375,567.3828125
