timestamp_ms,value,rris
1741643055989,102,563.4765625,560.546875
1741643056980,104,560.546875,564.453125
1741643057970,105,570.3125,557.6171875
1741643058959,105,549.8046875
1741643059995,107,542.96875,540.0390625
1741643060985,108,552.734375,558.59375
1741643061974,108,564.453125,551.7578125
1741643063009,108,539.0625,541.015625
1741643063999,109,558.59375
1741643064989,108,571.2890625,583.0078125
1741643065979,107,579.1015625,574.21875
1741643066969,106,583.0078125
1741643067960,105,580.078125,586.9140625
1741643068995,105,566.40625,549.8046875
1741643069985,106,546.875,554.6875
1741643070975,107,571.2890625
1741643071965,106,595.703125,617.1875
1741643073000,103,614.2578125,583.0078125
1741643073990,103,583.984375,582.03125
1741643074980,103,586.9140625
1741643075969,102,592.7734375,589.84375
1741643076960,103,569.3359375,557.6171875
1741643078040,104,556.640625,559.5703125
1741643078984,105,566.40625
1741643079974,105,570.3125,557.6171875
1741643080964,106,559.5703125,564.453125
1741643081999,106,575.1953125,590.8203125
1741643082995,105,606.4453125
1741643083979,103,608.3984375,625
1741643084969,102,626.953125
1741643085960,100,616.2109375,638.671875
1741643086994,99,646.484375
1741643087984,97,652.34375,672.8515625
1741643088974,96,698.2421875
1741643089963,93,672.8515625,659.1796875
1741643090954,93,660.15625
1741643091988,92,653.3203125,643.5546875
1741643092978,93,632.8125,613.28125
1741643093968,93,613.28125
1741643094958,95,609.375,620.1171875
1741643095993,96,589.84375,584.9609375
1741643096983,97,587.890625
1741643097975,99,592.7734375,582.03125
1741643098964,100,597.65625,609.375
1741643099953,100,576.171875,555.6640625
1741643100994,101,555.6640625
1741643101979,104,563.4765625,577.1484375
1741643102968,104,631.8359375
1741643104003,103,681.640625
1741643104993,95,727.5390625,728.515625
1741643106035,93,722.65625
1741643106973,90,717.7734375,709.9609375
1741643107963,89,684.5703125
1741643108953,89,668.9453125,655.2734375
1741643109988,89,650.390625
1741643110978,90,661.1328125,671.875
1741643111969,90,647.4609375,608.3984375
1741643113003,91,616.2109375
1741643113994,93,617.1875,625
1741643114991,94,619.140625,586.9140625
1741643115973,95,584.9609375
1741643116963,97,577.1484375,579.1015625
1741643117955,100,576.171875,577.1484375
1741643118989,101,575.1953125,566.40625
1741643119978,102,559.5703125
1741643120969,104,560.546875,583.984375
1741643121958,104,609.375
1741643122993,102,628.90625,653.3203125
1741643123988,98,666.015625,654.296875
1741643124973,97,619.140625
1741643125963,97,588.8671875,568.359375
1741643126953,100,557.6171875,546.875
1741643128033,103,551.7578125,565.4296875
1741643128978,104,565.4296875,556.640625
1741643129967,106,549.8046875,538.0859375
1741643130959,107,538.0859375
1741643131994,108,528.3203125,519.53125
1741643132982,111,514.6484375,511.71875
1741643133973,113,507.8125,497.0703125
1741643134963,115,518.5546875,555.6640625
1741643135952,115,642.578125
1741643136988,104,662.109375,642.578125
1741643137978,100,641.6015625,611.328125
1741643138969,99,575.1953125
1741643139958,101,572.265625,572.265625
1741643140993,101,582.03125
1741643141982,102,607.421875,637.6953125
1741643142976,101,659.1796875
1741643143963,97,676.7578125,699.21875
1741643144953,95,704.1015625
1741643145987,92,696.2890625,654.296875
1741643146978,92,623.046875,596.6796875
1741643147967,95,582.03125,561.5234375
1741643148958,96,562.5
1741643149993,100,568.359375,576.171875
1741643150982,102,562.5,565.4296875
1741643151972,103,561.5234375,569.3359375
1741643152962,104,577.1484375
1741643153952,104,560.546875,565.4296875
1741643154987,105,552.734375,545.8984375
1741643155977,107,539.0625,540.0390625
1741643156967,108,541.015625,557.6171875
1741643157957,109,608.3984375
1741643158992,106,595.703125,601.5625
1741643159982,105,611.328125
1741643160972,102,620.1171875,624.0234375
1741643162007,100,630.859375,634.765625
1741643162997,99,625
1741643163987,98,616.2109375,608.3984375
1741643164977,98,602.5390625,603.515625
1741643165967,98,619.140625
1741643166957,98,633.7890625,652.34375
1741643167992,97,664.0625
1741643168982,95,637.6953125,618.1640625
1741643169972,95,599.609375
1741643170962,96,608.3984375,624.0234375
1741643171952,97,644.53125
1741643172987,96,635.7421875,664.0625
1741643173976,95,689.453125
1741643174968,93,717.7734375,720.703125
1741643175957,91,673.828125
1741643177036,91,628.90625,623.046875
1741643177981,92,628.90625,632.8125
