peak_idx,peak_time,amplitude,prominence,width_half_prom,pulse_area,rise_time,decay_time,max_upslope,max_inflection,ibi_prev,ibi_next,ibi_ratio,local_variance,snr,freq_energy,wavelet_coef,label
5,99,106.41525891087392,134.81749720462724,13.717215506088216,1069.3911328720983,99.0,84.0,51.136337958120166,15.416551716409202,0.0,149.0,0.0,1550.9283031163518,-25.335460604585233,851966.9603487318,2.188439299250792,0.0
12,248,93.64228638258518,8.607678347312742,2.6270088757416694,13579.10427770035,248.0,208.0,28.218454650828576,49.92466970419656,149.0,400.0,2.684563758389262,69522.6840376414,-47.921561573088184,48750258.27185254,10.884322959423452,0.0
31,648,850.5701851696513,1500.477787105333,10.998802317922632,32295.34510138779,192.0,438.0,287.7666224675891,96.44230449897088,400.0,670.0,1.675,226324.992117624,-53.43729009446978,798017235.5300148,5.2976227095909225,1.0
59,1318,707.5143627533441,1558.9301316842802,17.1935026013539,30348.64043415172,232.0,420.0,283.6096489835397,89.96239819840116,670.0,630.0,0.9402985074626866,239649.49006737047,-53.530165663187674,2180676525.357872,7.1886669192698385,1.0
85,1948,593.6795497566882,1365.7520976214296,17.940042887932066,30605.178743347566,210.0,420.0,270.43439796339374,93.57646498168822,630.0,630.0,1.0,176723.4458617561,-52.382799955543945,2162025577.49524,4.166548893829152,1.0
115,2578,652.5150401976364,1469.1060099081822,17.70824253767583,29661.689914939212,210.0,441.0,254.26435171047797,80.78617334983528,630.0,651.0,1.0333333333333334,202396.80530724602,-52.92353814796621,2177372610.6033716,6.021004784560466,1.0
144,3229,699.6363516203926,1520.7585491186603,17.073561789697976,30068.324194474917,210.0,420.0,268.2514863625681,83.94220701956965,651.0,630.0,0.967741935483871,224276.98705553112,-53.2966763517165,2316099844.65846,6.710306893652005,1.0
172,3859,737.8896614375024,1596.8735580685125,16.84282072434806,30534.685854169937,210.0,421.0,294.11067586428464,95.57620061567093,630.0,611.0,0.9698412698412698,225185.97423844913,-53.3591473911428,2413200063.037431,7.468247810926335,1.0
200,4470,730.6431027522157,1549.938172544696,16.309660524301734,30431.601914133727,190.0,459.0,283.2969466998007,88.73856921701781,611.0,651.0,1.065466448445172,228197.12285525617,-53.383252704047464,2411257100.5038643,6.3863598999209215,1.0
228,5121,724.1544941873731,1544.9558047160097,16.87286214936003,31322.197096797074,192.0,438.0,286.8941310272865,93.71277590922273,651.0,627.0,0.9631336405529954,221700.54852873774,-53.327135639681494,2242683784.254104,5.206286152602607,1.0
257,5748,694.3281541191147,1485.2504009551158,17.294908188195564,29432.593797565023,189.0,441.0,276.9881842454299,88.0054013170186,627.0,630.0,1.0047846889952152,191215.53243972984,-52.634630627472355,2189140417.698806,6.444932377254931,1.0
