peak_idx,peak_time,amplitude,prominence,width_half_prom,pulse_area,rise_time,decay_time,max_upslope,max_inflection,ibi_prev,ibi_next,ibi_ratio,local_variance,snr,freq_energy,wavelet_coef,label
18,384,394.80969645816936,882.5480688970878,18.72499490405835,17083.64258229032,202.0,384.0,143.2307749936038,42.810375156329485,0.0,708.0,0.0,72627.36290648252,-48.59440001717345,99807688.3330707,2.8508169901794727,1.0
52,1092,449.5654879657377,944.3730779495345,19.232526494740135,19260.80766227776,222.0,405.0,143.4964089063147,37.105605927878344,708.0,728.0,1.0282485875706215,88205.36399748595,-49.439945756364224,981482169.0521804,1.9335896491305036,1.0
88,1820,461.4383287416494,994.9462466331086,19.822113712434884,20521.176129412932,222.0,405.0,150.5575920445266,38.145158355189324,728.0,729.0,1.0013736263736264,97552.12607941509,-49.864320890676964,1067970581.4166493,1.948313350935753,1.0
124,2549,447.10759901733223,957.6298223911483,19.903559350057506,20413.784927855064,223.0,404.0,146.33055823971472,36.64919455455089,729.0,729.0,1.0,93183.50594977342,-49.6632774277558,1063235738.025452,1.9546872813375982,1.0
160,3278,441.9246989918279,951.5257140216675,19.31726284355176,19435.882269520782,224.0,425.0,145.4818380668183,37.12300620422866,729.0,727.0,0.9972565157750343,91042.71070969316,-49.55381874211426,1005581068.9891254,1.8538279025213187,1.0
195,4005,417.2299953081188,907.6479475985868,19.7825963811583,19341.74361362387,223.0,405.0,142.1914503308995,36.71268977550403,727.0,710.0,0.9766162310866575,83397.80454992986,-49.16110734176649,979486822.1873772,2.0844784320542735,1.0
230,4715,454.1398911332979,985.5788771360133,17.89747173081838,19460.056058517424,225.0,465.0,143.8622556953569,37.38609511915797,710.0,727.0,1.023943661971831,95940.8347622698,-49.68343835028498,1009861630.692618,1.9815075968524274,1.0
262,5442,457.1475527107545,990.3094326564199,19.407965689604566,21744.995713605385,243.0,404.0,166.74830963900348,46.52245157333391,727.0,707.0,0.9724896836313618,96632.56086330539,-49.816570106352756,1073959825.3356943,1.8381737043789612,1.0
297,6149,463.0360076624524,1003.3985303311758,19.884364080911553,20630.367613629267,222.0,405.0,153.13967020642625,40.06735762934659,707.0,749.0,1.0594059405940595,96793.13683250413,-49.83760521124394,1094135500.7271686,2.1754808039149856,1.0
333,6898,418.8759835971042,949.3932698803778,20.42847303684107,20646.62976753797,223.0,404.0,148.91455540334948,40.05735747457061,749.0,728.0,0.9719626168224299,88908.6629829314,-49.450578191203164,1017841983.0947658,1.9665698091263655,1.0
369,7626,417.06113860943117,907.6610713632517,19.438895780048142,18632.957366468174,223.0,404.0,138.84636914966345,35.05621818074758,728.0,708.0,0.9725274725274725,82180.39322993376,-49.10183847149962,978780498.8497169,2.016244348165482,1.0
403,8334,459.3656192980135,986.6281503954998,18.818111862128262,20168.612220740477,223.0,404.0,162.0832817488491,45.72748122736505,708.0,708.0,1.0,88554.30074907046,-49.42710913671774,993955286.0655874,2.201728373843678,1.0
