peak_idx,peak_time,amplitude,prominence,width_half_prom,pulse_area,rise_time,decay_time,max_upslope,max_inflection,ibi_prev,ibi_next,ibi_ratio,local_variance,snr,freq_energy,wavelet_coef,label
21,448,56.94014901039968,140.46952007436153,21.246106505807155,3639.166422088455,326.0,429.0,18.21247421136551,3.288834436155703,0.0,775.0,0.0,2865.9213330530565,-34.32931972981607,5716578.988623457,0.719584955435344,1.0
56,1223,68.73089778347162,171.29605463643202,22.33858267719311,3800.6594449060412,346.0,429.0,21.900676356013356,4.162227563115373,775.0,673.0,0.8683870967741936,4169.542068613152,-36.090440778636186,29380424.326604255,0.3558419540063782,1.0
87,1896,47.97205309919002,2.527466441490702,2.8542552234342367,4014.190380209485,244.0,428.0,21.559630137391196,4.246407110323652,673.0,163.0,0.24219910846953938,2668.9918523123583,-34.240181569853405,31686616.383622833,0.28623948152294737,0.0
95,2059,48.700389883733806,140.84363269263866,24.788739721277622,3870.193963301469,407.0,388.0,4.352599338704088,2.818721501700189,163.0,694.0,4.257668711656442,3064.0517028272566,-34.75623481029999,26298438.847149167,0.30670599791026487,1.0
127,2753,52.160598360543965,125.58172782871145,22.709008652883753,3430.6720932122466,306.0,449.0,18.67906766887228,3.4565763658505944,694.0,734.0,1.057636887608069,2447.7002329373636,-33.785659506122215,20644166.206343576,0.3118797400380678,1.0
160,3487,43.85052888701826,113.70151591217446,22.22485430984156,2758.7994749845448,265.0,428.0,17.219250049261348,3.828124887495946,734.0,734.0,1.0,1663.0173522324349,-32.14069634705426,18504036.123978674,0.279016351918009,1.0
193,4221,38.451595066556855,107.37977431510308,22.448022107706066,2640.140256213186,265.0,408.0,16.746557241862313,4.781131139457884,734.0,143.0,0.19482288828337874,1232.5461835286853,-30.870444670027535,17040851.017096475,0.3071910756293696,1.0
200,4364,32.43055532467634,0.5387455685399729,1.9736085454911176,2386.758446940943,408.0,347.0,8.545566359610334,3.791684524796551,143.0,591.0,4.1328671328671325,1655.986834135636,-31.876556054654024,17239309.879010126,0.156226259844077,0.0
228,4955,53.63867560972634,142.07577025084953,22.05700410433323,2862.452481956573,244.0,429.0,18.114879712143747,4.317055362460977,591.0,796.0,1.3468697123519457,1828.8610269604428,-32.5920321250191,20260500.536827534,0.3697795889740122,1.0
263,5751,59.571412871825935,157.63655015807154,21.484524166546322,3235.871321871041,306.0,469.0,21.108974915553603,4.051803298721758,796.0,816.0,1.0251256281407035,2809.067717415828,-34.37454589219138,22425929.178635333,0.2756782922946217,1.0
300,6567,48.47400335615521,117.8411842016105,22.919050154912156,3063.347735062368,347.0,387.0,12.716479753692727,2.916373323393884,816.0,734.0,0.8995098039215687,2057.4016584327983,-32.947588950625494,20254203.853644148,0.34731549444332355,1.0
334,7301,49.091394206011486,133.78693444555785,23.054656440376732,3087.4631132751974,347.0,407.0,14.725998900717116,2.4722645268411902,734.0,713.0,0.9713896457765667,1968.46964855825,-32.759859356487354,18125763.577297222,0.32895140701352893,1.0
366,8014,51.69188538436778,135.87691134166045,23.02031329262286,3286.1402080484777,306.0,408.0,20.206426818216364,4.019897027685374,713.0,735.0,1.0308555399719495,2168.0068975367476,-33.33125267090091,19846852.82955833,0.27676958500184834,1.0
