peak_idx,peak_time,amplitude,prominence,width_half_prom,pulse_area,rise_time,decay_time,max_upslope,max_inflection,ibi_prev,ibi_next,ibi_ratio,local_variance,snr,freq_energy,wavelet_coef,label
19,534,925.1353350439941,2025.3277266727123,14.969010381970849,42697.53233952562,257.0,406.0,390.52626986210294,118.36801779612188,0.0,710.0,0.0,418610.96763484937,-55.823913562069194,697202704.7188753,10.6572553912649,1.0
46,1244,596.5748642554187,1327.8341749468686,16.938507946654276,31048.175053971874,304.0,559.0,216.5282805190659,61.605442509232205,710.0,858.0,1.208450704225352,185535.2079934906,-52.61149193366636,2885177134.403405,3.292016648063328,1.0
77,2102,855.5363231626352,1791.2143083511196,17.54999431231373,35884.00154065281,237.0,559.0,308.503108967931,91.11290762994258,858.0,952.0,1.1095571095571095,259536.53739445558,-54.109480859609214,2389335765.919206,3.82903784402749,1.0
111,3054,643.7121626566668,1343.6199846314428,17.655395969568346,30227.99502201808,263.0,540.0,240.8694623291472,75.15483438349668,952.0,838.0,0.8802521008403361,219793.9003775188,-53.31051421245511,2146739650.6900558,2.475997873243598,1.0
143,3892,356.6397386043471,569.9638142282436,12.053691407479079,22072.602903044684,298.0,471.0,129.39825423817055,29.812144974863088,838.0,797.0,0.951073985680191,81938.48258628334,-48.77252501058871,1167575919.6044717,1.893080462190071,1.0
171,4689,151.93792051975575,297.89805059374726,14.588004562475305,7391.930237408697,326.0,446.0,42.27960420233048,7.311432402602563,797.0,683.0,0.8569636135508155,13097.956558695963,-40.903315348423305,644124799.0252465,2.790817774687196,1.0
197,5372,79.73467572133185,255.35136125822308,7.729836064078995,8397.14667328561,237.0,196.0,54.09727664481176,20.717865788017903,683.0,559.0,0.8184480234260615,40890.14933426472,-46.114207603833385,560883411.5903355,1.2871236690806622,1.0
217,5931,579.2763777115663,1217.8872170132502,14.754004091477128,20592.362306432857,363.0,495.0,98.824876778315,44.29147425352903,559.0,844.0,1.5098389982110911,106672.09888417335,-50.225278650812804,580749588.1517841,1.9654913751681946,1.0
245,6775,281.0498534287575,694.4273642534146,19.152669256742087,18651.3046519857,349.0,431.0,111.72431090128748,20.65162894335421,844.0,647.0,0.7665876777251185,67931.5996355864,-47.87765893373043,668490356.0312375,2.6650579082022707,1.0
271,7422,232.45522873930685,434.0883354227406,12.71052959632783,14945.415945123836,216.0,468.0,76.25479674405543,23.31400119018045,647.0,797.0,1.231839258114374,34145.479902024395,-45.12230591197217,648609386.3116416,2.0930361188680418,1.0
300,8219,350.3565515393349,889.5288407214673,19.37733772049637,14847.353337445373,329.0,467.0,118.73499931706925,33.55736940539788,797.0,766.0,0.9611041405269761,65612.7830068349,-48.02109718825294,513512105.5158715,1.8743062024405814,1.0
