peak_idx,peak_time,amplitude,prominence,width_half_prom,pulse_area,rise_time,decay_time,max_upslope,max_inflection,ibi_prev,ibi_next,ibi_ratio,local_variance,snr,freq_energy,wavelet_coef,label
2,45,3.1303632912809682,5.498485733830652,2.4175392536174822,21.919308946278132,45.0,37.0,3.792682037207946,4.336945785542152,0.0,662.0,0.0,8.595964011006746,-9.298491684476973,7884.021673554938,2.0566092887735627,0.0
32,707,274.57028887937554,432.9940038178364,14.5858164487227,7871.7401291940405,243.0,506.0,63.80647965955174,15.073727088693545,662.0,891.0,1.3459214501510575,22539.73684897653,-43.52114385527646,93336851.48563744,1.803403420459115,1.0
70,1598,265.6991683899827,501.8098191650305,18.088190349059715,10277.552072683504,284.0,451.0,70.74231326691482,14.982474262457828,891.0,831.0,0.9326599326599326,30519.263435155895,-44.830961948424516,303273057.7355907,0.822130959331496,1.0
108,2429,282.71087241114014,546.4175634260661,18.15651156663108,9310.74005858192,244.0,445.0,76.82196890731728,18.89707920333069,831.0,850.0,1.022864019253911,28242.685846940814,-44.501599062650605,337718060.39000887,0.8082958053991712,1.0
146,3279,282.93314508104083,581.5554536536827,21.31875415229922,12210.662520744496,303.0,405.0,78.7184140914159,15.867550276006995,850.0,871.0,1.0247058823529411,36062.61484939009,-45.56927440106196,446885876.2786062,1.00378804639931,1.0
186,4150,346.8880659477165,698.776777921123,20.691183859089477,15416.33524729775,284.0,405.0,109.94500767776964,27.511241933299402,871.0,831.0,0.9540757749712974,52962.80208039786,-47.23915923194628,478833601.5726722,0.8957907131212924,1.0
227,4981,302.4517821454967,645.5606568950195,20.592474533563916,13353.637401600317,244.0,405.0,84.1361205949998,16.930250932458137,831.0,850.0,1.022864019253911,42842.95792389787,-46.30331455224063,432910912.0273768,1.0670860233758825,1.0
267,5831,273.93794268459806,547.8461431384687,19.4706912384284,10958.663117975424,284.0,405.0,81.50510935157213,18.33481418607309,850.0,811.0,0.9541176470588235,32818.559280625326,-45.15933835211746,520956293.4856281,1.080110265589117,1.0
307,6642,477.12674029436624,856.7308458357626,17.564190509934917,14729.466935326142,244.0,404.0,108.7889214460732,25.762412892972804,811.0,890.0,1.097410604192355,74033.13039163119,-48.6875053167515,860620597.308498,1.2475289617611447,1.0
347,7532,512.2447951871975,1049.7637552512128,21.076654263300554,22023.644640772873,263.0,406.0,145.71861865414343,29.401673782164607,890.0,892.0,1.002247191011236,120947.74768418592,-50.82459763964442,1090540626.359393,1.320229182943461,1.0
390,8424,465.4246231407466,890.3894774513301,19.502278351047778,17474.41023824476,284.0,428.0,111.88248718745933,21.150428162222454,892.0,851.0,0.9540358744394619,91004.81489304236,-49.589521860147556,969606049.3661709,1.4728856048591836,1.0
431,9275,393.0665887029763,811.1404785978643,21.252628591195162,17073.67087615363,261.0,425.0,104.22424100878325,18.825035202814263,851.0,850.0,0.9988249118683902,73780.27182234454,-48.678798923757356,859114134.9572139,1.1568877074463784,1.0
472,10125,389.6868305006992,866.1197817034267,24.330518716647248,19861.29506920596,263.0,406.0,112.65730595091622,19.833156532674195,850.0,912.0,1.0729411764705883,83446.16808642108,-49.202212234218536,947756559.6526299,1.12107272863622,1.0
516,11037,488.21594477903903,1011.9657456794944,22.91299908796242,21924.431336269474,304.0,405.0,121.00453069963481,23.184998595215177,912.0,894.0,0.9802631578947368,109152.41006915165,-50.36703467759516,1059927185.4343244,1.1657126155286448,1.0
560,11931,458.5042231205284,988.0867317922989,22.90281918473306,21751.190046954616,286.0,406.0,115.60109779014934,19.286398992007207,894.0,889.0,0.9944071588366891,105858.57829277804,-50.24474880977542,1030541493.3821167,1.1592178863380327,1.0
602,12820,395.37739301795057,874.6865807587179,23.35523563131153,19690.57477587575,284.0,425.0,113.84826623079417,20.63773577714244,889.0,891.0,1.0022497187851518,86596.97311352071,-49.37224900768545,891433853.576659,1.0154685978373037,1.0
644,13711,339.8149408964741,821.0698618690789,27.727021063973325,19967.417843402152,284.0,405.0,102.84610818476986,17.59455135458029,891.0,934.0,1.0482603815937148,77761.70113772106,-48.89739102606018,867038257.3391149,1.2127319411520505,1.0
690,14645,438.8848371306916,878.1438159285045,22.83450645244386,21121.391548109717,286.0,405.0,109.34664540839282,19.887054885161604,934.0,929.0,0.9946466809421841,93807.16018335382,-49.71266472166788,875684825.8422052,1.0361762272453117,1.0
736,15574,458.3874092783372,966.5901755446266,21.37061758703487,18161.341098353943,284.0,486.0,107.56063056421598,20.858891682500484,929.0,931.0,1.0021528525296017,88935.84445965772,-49.4876741420687,873879447.9510949,1.0551445685520962,1.0
776,16505,390.4272881906236,834.1466632665556,22.599521126739546,18031.874196319346,283.0,446.0,109.60368317299907,20.889526104684762,931.0,891.0,0.9570354457572503,76715.10391904516,-48.848674077612216,861501335.7027713,1.0148902123525525,1.0
818,17396,381.05314429643767,852.3907829102174,24.850967215246442,19831.8081717181,303.0,426.0,100.45296082503975,16.018058230775864,891.0,932.0,1.0460157126823793,81702.75515115297,-49.103789838956345,952312140.695724,1.1367763707959535,1.0
862,18328,478.072480070727,1025.510242770963,23.50704253967865,22875.741944398178,304.0,405.0,117.59199594139562,20.79962511202325,932.0,891.0,0.9560085836909872,113311.19048721428,-50.53034693008206,1072858662.7228462,1.0820010196245418,1.0
906,19219,467.5592445064586,983.3125031717861,22.61457898362778,21263.651167068063,284.0,405.0,112.95600499007622,20.732619776125432,891.0,871.0,0.9775533108866442,104223.6966630784,-50.17606046905668,1033868818.5674471,1.0594547725637105,1.0
949,20090,413.6827213072738,873.5924003100595,22.85887735346239,19269.297014294738,284.0,405.0,109.44159134734733,20.312232919370672,871.0,851.0,0.9770378874856487,87423.58934416634,-49.40431831405335,1072239856.958798,1.2266515305933727,1.0
991,20941,473.39719464066457,1036.4872713826585,23.793950663836426,23548.055792842144,284.0,405.0,123.02110094762796,20.415884515085963,851.0,873.0,1.0258519388954173,121316.91472394319,-50.826524071654376,1509047763.8225472,1.5059791231488868,1.0
1033,21814,698.0645029874117,1372.7518090282092,20.232880074841432,27808.63937852276,265.0,422.0,180.9854517654726,39.83006945939758,873.0,909.0,1.041237113402062,205018.89785505945,-53.114638155084386,1900727537.950945,1.6566355344865031,1.0
1074,22723,596.1720722982097,1340.3588667036286,23.176925581736214,30289.108417031042,300.0,405.0,164.89393762632437,30.108400078854743,909.0,850.0,0.935093509350935,195705.34991260513,-52.913258708737274,1874043451.1820698,1.576640721227019,1.0
1116,23573,513.4734456708106,1124.495290674337,22.60975183573146,24815.33526925337,283.0,405.0,138.7954272377741,24.699989055478568,850.0,851.0,1.0011764705882353,140276.89038534943,-51.46978828506104,1630919936.125681,1.8207542824214011,1.0
1158,24424,594.0620470961326,1227.1767300608717,21.673968734311302,26336.595467327956,284.0,425.0,148.57530601819013,25.47464515611307,851.0,850.0,0.9988249118683902,171172.56174181157,-52.32806961715572,1947519503.5569701,1.7018547044340897,1.0
1199,25274,713.6581491665465,1474.4688285903587,22.165928542522806,31031.61294912493,260.0,405.0,187.40268904531086,39.456020004751736,850.0,892.0,1.0494117647058823,234094.80940519,-53.68434984774778,2365041236.94741,1.999045457393696,1.0
1242,26166,708.8223907459274,1510.2434498205357,21.70803728724991,32430.11256038039,264.0,448.0,182.58663542642034,31.455517018323803,892.0,891.0,0.9988789237668162,250954.67022111698,-53.995951511199635,2232113540.644639,2.4808509446734472,1.0
1282,27057,508.3029859389029,1138.054840253264,20.39518087547549,27500.966805199194,304.0,407.0,153.19761874165368,27.57046400302272,891.0,830.0,0.9315375982042648,167201.45140706928,-52.19305452673537,1634720017.565024,1.7461684177829813,1.0
1322,27887,457.8354233080689,935.9130892692268,20.836305523298734,19503.989180423985,283.0,425.0,122.43770752536801,25.48481029835824,830.0,875.0,1.0542168674698795,92249.11030294147,-49.64915098076376,1165601038.7201016,1.7875365406537023,1.0
1360,28762,459.57606738018836,927.6794555658128,20.640876652518955,24713.99994709986,267.0,405.0,151.5615706496177,30.74027038914585,875.0,828.0,0.9462857142857143,116008.48826618845,-50.63577528529768,1043619560.008338,1.2071911307995544,1.0
1401,29590,400.7595360500471,849.2259638551773,20.722198417681966,17847.81231615894,265.0,399.0,107.19323761549558,19.4416782747889,828.0,834.0,1.0072463768115942,78140.21704263397,-48.925704203584566,854350770.5594097,1.6933575512773447,1.0
1441,30424,376.6659609111735,829.6164252075666,21.52253803254007,18241.846768354037,288.0,421.0,117.95643357337732,23.38208667817287,834.0,850.0,1.0191846522781776,77128.51804097569,-48.87185619525062,869898604.8469393,1.4558653504114272,1.0
1482,31274,472.5839928439918,979.1863543087547,19.651472857839053,18391.017379149263,293.0,466.0,108.27228757866254,21.152082299303913,850.0,826.0,0.971764705882353,99884.30649930648,-49.98388567308021,870945324.8792484,1.3367162776189692,1.0
1518,32100,391.76595630663394,883.6986512117896,20.099404324143507,18529.148508878272,263.0,446.0,122.82207859815824,25.848606846800408,826.0,831.0,1.0060532687651331,80706.63087884721,-49.01097172165902,794276288.9206932,1.1301768176771174,1.0
1555,32931,309.6819918622114,668.7988124197595,19.73379577906917,13803.084876277875,280.0,427.0,96.13407492297569,19.789887615887807,831.0,815.0,0.9807460890493381,49258.34751398012,-46.89386337778956,701176488.0585232,1.374619450054415,1.0
1591,33746,355.69650181245294,800.340455869424,22.470524940779796,18016.40082541374,269.0,425.0,113.80891258475964,25.627115870470334,815.0,893.0,1.0957055214723925,66901.30974132923,-48.25400931592515,801495673.5793568,1.4059573268827787,1.0
1632,34639,438.7571745252436,940.643300671192,20.62663530434338,19866.963750068844,291.0,443.0,124.27367258854164,24.333094874361905,893.0,869.0,0.973124300111982,93768.22765838688,-49.71531129536796,815359254.9747374,1.3184707206313035,1.0
1670,35508,377.5397337274282,839.3331886326309,20.446318653413073,17411.40949738347,289.0,446.0,115.15366771397214,22.91857083758572,869.0,789.0,0.9079401611047181,72376.43729074941,-48.53738967360869,750837655.5350012,1.080812630486888,1.0
1706,36297,328.6445699904385,707.2501240578581,20.411700406623368,14803.303202274714,264.0,424.0,97.08392780566817,19.661188080902093,789.0,846.0,1.0722433460076046,53170.537753602126,-47.24365027853338,889848645.5880792,1.7154820640839659,1.0
1744,37143,535.0017880004629,1242.2906253798496,20.974957723758962,20335.782928704382,278.0,429.0,141.5211355248458,30.727817595423573,846.0,836.0,0.9881796690307328,121073.71674084709,-50.82947037421438,1316714778.0848064,1.7011056683267256,1.0
1781,37979,564.9043401599206,1203.677089671285,21.13004215891374,28125.412691588648,290.0,426.0,180.3523941368499,38.02629383862234,836.0,850.0,1.0167464114832536,175009.92212313565,-52.42799544585686,1651489507.7239516,1.6084106819214825,1.0
1821,38829,494.7482270675601,1071.593026500885,22.015825245749284,25021.868747239838,285.0,420.0,145.58263147311794,27.32979318338522,850.0,845.0,0.9941176470588236,136607.51209363146,-51.34415966641548,1383866670.6257205,1.5841989051018206,1.0
