peak_idx,peak_time,amplitude,prominence,width_half_prom,pulse_area,rise_time,decay_time,max_upslope,max_inflection,ibi_prev,ibi_next,ibi_ratio,local_variance,snr,freq_energy,wavelet_coef,label
5,97,428.07997924727476,383.8941017805046,8.168430197382765,2730.988125522483,97.0,126.0,124.72195989138805,34.78879046755469,0.0,882.0,0.0,12853.884366980918,-32.04060618407004,12496647.779025657,6.07675422320723,1.0
44,979,510.8560299040279,997.4269447664581,19.01996299818633,19495.406825587994,264.0,411.0,146.8147898216006,35.37586204459842,882.0,842.0,0.9546485260770975,95273.2342648331,-49.78906879468869,707047042.6589168,1.895502048803901,1.0
83,1821,444.83138156249555,901.1622157298616,18.71388267543165,17591.870643813723,246.0,413.0,144.28921804284894,38.3718667479572,842.0,739.0,0.8776722090261283,77111.44698218249,-48.84609316758655,839155239.168508,1.5845669144812078,1.0
118,2560,414.3822128315602,834.3708392536034,17.156763111952813,16087.436311523297,226.0,431.0,134.82743377477786,35.33186905155793,739.0,759.0,1.027063599458728,64597.87490976636,-48.02279480445136,794745104.5381814,1.610413429629277,1.0
153,3319,424.7171727250345,857.7375038358833,18.110426871399795,16118.541522945638,246.0,411.0,122.26994552272228,28.774761380069208,759.0,801.0,1.0553359683794465,70089.4427595922,-48.42806403305217,871161224.175508,1.6882540218116415,1.0
190,4120,483.2880680243606,954.4946183030315,19.185313823566815,18707.747363849598,285.0,437.0,133.36360470824667,29.27399429575587,801.0,841.0,1.0499375780274656,96092.81861234014,-49.8226938360244,1080689871.8478072,1.528890855429145,1.0
227,4961,506.6508352792186,1066.807320035684,22.87533727983768,23783.80596311656,267.0,410.0,167.19909002897475,40.92140783125569,841.0,964.0,1.1462544589774077,117066.11211085392,-50.6839681841892,1177724059.3901062,1.4799235313900325,1.0
271,5925,481.90880305496836,947.4787854168367,21.098479074675026,21298.58653089954,266.0,434.0,140.25124734531812,31.081976756927645,964.0,965.0,1.0010373443983402,99647.2583838357,-49.98025669767515,1003610079.8078071,1.717140371519532,1.0
315,6890,495.8443632895546,1013.918459503877,19.617470867848397,18763.90269000674,247.0,472.0,144.3974875866667,35.29371212757127,965.0,841.0,0.8715025906735752,95714.8157854247,-49.809594096880396,867786610.7855392,1.8082319718673954,1.0
352,7731,366.3006882479928,771.8815041982245,18.523657268959482,17035.97489629184,226.0,451.0,125.05205581561373,32.67027528719791,841.0,779.0,0.9262782401902497,67281.72073081635,-48.17848511147905,811201002.2785847,1.9778453702565617,1.0
386,8510,407.10836707399756,856.394181539649,17.366624718506557,14920.096224173289,245.0,472.0,135.96142173282811,38.45088807638456,779.0,786.0,1.0089858793324775,63724.82044329869,-47.93153994551097,770531417.1979537,1.5343873711007066,1.0
420,9296,426.6366299716128,888.2150462860918,19.11424402235457,17372.212872295215,272.0,449.0,121.5890598385291,25.216115945038837,786.0,835.0,1.0623409669211197,79787.66971138185,-48.99761299280682,995131008.8404597,1.7210587324383015,1.0
457,10131,535.0172670523217,1128.7893103451124,20.622955504528647,22496.979096517563,266.0,493.0,154.98515883036697,31.827648716353963,835.0,944.0,1.1305389221556885,121366.35392428392,-50.840532958184994,1284567926.0708838,1.4115501358160085,1.0
497,11075,557.7931125444118,1151.9247290988083,21.962761933916,24303.32216311455,267.0,493.0,162.4833739066613,35.8841320405096,944.0,1010.0,1.069915254237288,134484.2819338429,-51.28484894833937,1305495979.450312,1.3791582300440557,1.0
540,12085,469.43539104776767,962.0506572370855,23.28403176850634,22115.629222412565,292.0,475.0,133.13472697277,26.192931530386716,1010.0,980.0,0.9702970297029703,107596.80485715838,-50.31556612280678,1104035223.7925363,1.80485059133885,1.0
585,13065,474.17363589520613,1009.9211009964106,22.301787301307627,20212.63635188085,246.0,451.0,129.20284985718044,25.218597152887526,980.0,903.0,0.9214285714285714,94838.76664795706,-49.767374009028046,923009888.4253901,1.4601178127260428,1.0
626,13968,422.14325955418764,856.6483610453026,19.189845448742403,17561.017778795605,246.0,430.0,125.66993449011511,26.275142109294023,903.0,820.0,0.9080841638981174,79335.72009234449,-48.96901919266191,836475653.9223228,1.653629891277819,1.0
663,14788,440.1484061054559,895.5955096501009,19.427884911385945,17147.936009327044,266.0,431.0,128.40359976067074,30.435163964090236,820.0,821.0,1.001219512195122,75880.68300625459,-48.794766307454765,920689275.4716532,1.2728288181806684,1.0
702,15609,427.1863711575314,943.8090480483282,24.038195934153464,21257.423114266985,267.0,410.0,124.81392318410013,22.41743308874112,821.0,882.0,1.074299634591961,91931.01799327832,-49.6299131333773,1010404152.3072665,1.0925910669720547,1.0
745,16491,461.7359900318172,987.0803169129813,24.82323298982658,22343.42552428475,247.0,451.0,131.05105900600154,23.82813179939336,882.0,989.0,1.1213151927437641,103782.87365400151,-50.1471843720556,1023530494.5981121,1.3485747974549336,1.0
790,17480,477.74795445184793,1018.021294026455,24.84211645943458,21818.510465491196,271.0,410.0,143.56727518101883,33.040201913346095,989.0,980.0,0.9908998988877654,105067.1403423374,-50.204133571124586,1044538147.5948609,1.4948741112723996,1.0
836,18460,477.0905124187257,1011.240428372213,23.983438892456206,22085.335625027576,246.0,451.0,141.58800078857377,30.05204634297928,980.0,988.0,1.0081632653061225,103385.05950456153,-50.13679106753055,1010564381.6067617,1.3985808232680534,1.0
880,19448,452.35126211393657,923.1469385179855,20.660567550042742,19641.24961965406,271.0,452.0,136.4299789451345,29.132698438433124,988.0,878.0,0.888663967611336,92082.061630639,-49.640420388766195,881826508.8173596,1.6809219010521332,1.0
919,20326,405.7079402378622,857.7155273563267,19.125269723272595,16939.589481048406,287.0,492.0,126.1972840078499,28.655536142235178,878.0,820.0,0.9339407744874715,77043.31170430621,-48.80134465392348,787155193.4291005,1.2709029231883997,1.0
954,21146,361.86357331570514,809.3030951051222,19.818954357674897,16693.189466527718,246.0,472.0,113.08108424882397,22.89914746483049,820.0,780.0,0.9512195121951219,68551.4292163443,-48.28306651895599,831714608.1993197,1.8197086542355014,1.0
988,21926,456.7387732679616,947.8910040521253,17.184403885855318,17494.67653469443,246.0,491.0,143.42815272601933,37.28126768446407,780.0,802.0,1.028205128205128,91880.4498065468,-49.4952977295175,894747476.6177464,1.5643622166175855,1.0
1021,22728,433.3842143489598,935.8260546822542,21.776909053318946,20109.197052071657,290.0,430.0,132.72283987857398,30.01143674305365,802.0,922.0,1.1496259351620948,87640.00047704842,-49.426339470102825,1194817805.6713533,1.3816162198764443,1.0
1061,23650,522.3961541670343,1085.8702654477129,23.62777841668435,25909.193621071612,310.0,472.0,156.8711578200839,31.70421384050485,922.0,1023.0,1.1095444685466378,132513.04598005567,-51.21933858334367,1288117800.6986904,1.4018643537078803,1.0
1105,24673,557.0250175896257,1148.1841487088896,23.26280372628048,23575.122037802073,267.0,451.0,149.3190707365137,30.904492344924392,1023.0,1030.0,1.0068426197458455,130763.36964872845,-51.15136163785727,1293876921.4198432,1.5498156068059568,1.0
1150,25703,495.1333574767018,1040.5803770792693,25.003390355796455,24475.693794019477,271.0,431.0,153.51273537256378,31.568192441770066,1030.0,1000.0,0.970873786407767,121817.20171269077,-50.8478413638779,1249226032.9179049,1.7477443774942514,1.0
1196,26703,539.0720102858497,1094.0070526594036,21.698863087752898,22726.68238767249,267.0,471.0,151.57936307241266,34.673048033941654,1000.0,989.0,0.989,121679.17215090767,-50.84145899159055,1160451386.4363751,1.3783122901700493,1.0
