peak_idx,peak_time,amplitude,prominence,width_half_prom,pulse_area,rise_time,decay_time,max_upslope,max_inflection,ibi_prev,ibi_next,ibi_ratio,local_variance,snr,freq_energy,wavelet_coef,label
6,116,781.4015509903729,739.114959990655,10.789869995062123,6407.798397542694,116.0,120.0,205.2180860815422,48.372627379533014,0.0,801.0,0.0,44341.65510096743,-37.52841614957164,58704161.45429391,6.881887558183801,1.0
46,917,1128.531432703433,2235.3863533733406,19.701150823988584,44529.25751029549,220.0,401.0,336.9119360904773,85.38890346308301,801.0,821.0,1.024968789013733,479219.58666392777,-56.805094454840095,4368146891.592178,3.8064391184020696,1.0
84,1738,1165.7343558395876,2486.1263715882205,20.474994484467047,51890.41565618869,260.0,421.0,385.8293445671376,100.48037597653911,821.0,781.0,0.951278928136419,592606.0725813932,-57.71865549349037,6495010075.551339,4.083810625681242,1.0
122,2519,1230.629605255277,2464.050220520159,20.51490925397553,53350.60387967163,220.0,400.0,381.2365939487313,94.21162551362625,781.0,821.0,1.0512163892445583,645566.0853618735,-58.096492475647196,6742652623.50189,3.8117220099781295,1.0
163,3340,1124.3140002031041,2314.5661483782296,23.068255915524958,49221.13957210122,221.0,403.0,344.73604552858365,89.07851511993954,821.0,921.0,1.1218026796589524,547802.5655972967,-57.37991037603089,6356543051.323774,4.381327859933483,1.0
208,4261,1284.6600656578053,2626.9416983256924,21.71610042264706,51515.2867059019,261.0,460.0,365.84328225075865,77.27612528317184,921.0,925.0,1.004343105320304,643481.8013969956,-58.074725442298046,6049421482.604517,3.7771152229754534,1.0
250,5186,1015.8134469426212,2155.078814075936,24.716737890340028,50209.9377825629,265.0,400.0,321.2809069117744,71.07529744422857,925.0,896.0,0.9686486486486486,526675.8282676158,-57.21285763302874,5508670449.240721,3.9134941022914975,1.0
295,6082,1017.9522869230333,2099.5050370155514,22.779864873233464,47042.52158176333,220.0,401.0,321.75765489490936,81.27980461657978,896.0,841.0,0.9386160714285714,461547.6461523195,-56.63574637781532,4630049469.906265,3.2975364675681353,1.0
337,6923,995.9332532356839,2050.4516860487956,21.0394916486253,42757.65116999028,218.0,400.0,326.59397720551567,86.69888000721869,841.0,780.0,0.9274673008323424,413445.2890901106,-56.15910071176551,4093922022.9172187,4.451916185860416,1.0
375,7703,989.5666104677949,2028.1752696615358,18.115083885540287,39339.58327563743,220.0,443.0,345.8078562515494,98.22440279930845,780.0,764.0,0.9794871794871794,355776.1426268211,-55.43233761330338,4213512653.92196,4.345472653404125,1.0
409,8467,1062.615331142421,2264.102294948346,18.904421782193765,40206.93129764778,263.0,400.0,329.34455690256004,87.21365694464271,764.0,738.0,0.9659685863874345,410411.6676588415,-56.11264523618111,5086087128.441146,3.299554494886534,1.0
446,9205,1190.2857456574206,2417.6747983938985,21.982092180141763,48728.608886269416,241.0,400.0,358.03987019441115,81.57789239820147,738.0,783.0,1.0609756097560976,541371.3700990089,-57.33465878968833,6100715180.899594,3.1280022549283126,1.0
485,9988,1134.8805842112638,2573.3531401659625,24.17379997044742,57379.13946612521,223.0,400.0,381.9286303904463,89.61373095496299,783.0,818.0,1.0446998722860792,606371.846804184,-57.82449186815807,5336289818.238797,2.6550023326666414,1.0
526,10806,848.4744849989264,1671.2907052199353,18.893637841850023,36012.26554805547,240.0,400.0,242.13938797272078,50.8158620122382,818.0,863.0,1.0550122249388754,322038.49239759694,-55.04517992580763,3549521701.9980817,3.9710386646689693,1.0
564,11669,1026.3646181722445,1885.796220677514,10.707958942739992,30923.912785105265,240.0,438.0,350.32907729474147,123.78838358708958,863.0,218.0,0.2526071842410197,234420.0593188337,-53.64053663191705,3192944135.447964,3.9349977581161095,1.0
574,11887,48.664980993022255,13.313272545888196,1.7980526632733245,30151.043534528413,458.0,320.0,7.654134899895666,92.44047023751023,218.0,540.0,2.477064220183486,295452.95345854334,-54.531978588435805,3929969164.8065085,5.559901883514321,0.0
599,12427,1094.3501606859409,2037.4413700639866,16.207447129111983,35878.26783295591,220.0,420.0,315.7825243916916,86.06693411774518,540.0,801.0,1.4833333333333334,392600.3542623408,-55.928639531395376,5104750660.212174,8.21853745867779,1.0
633,13228,1413.6702630100813,2861.071397762177,18.23615521906106,52605.67336175333,260.0,540.0,467.9714761035772,130.01637375048404,801.0,780.0,0.9737827715355806,821922.5392518251,-59.04443629382324,6089316536.933651,10.288212072700375,1.0
662,14008,844.7349843774342,1895.041706442942,14.851820880984747,46156.52704113968,240.0,440.0,403.36831409963,138.5913339263068,780.0,681.0,0.8730769230769231,435548.14384580124,-55.90527312185243,6825948149.250202,10.944744269770872,1.0
688,14689,1301.891042469298,2687.0435090212422,15.58767629684553,51375.435241665975,241.0,520.0,406.2055477202821,120.85305326800346,681.0,760.0,1.1160058737151248,585938.9243559059,-57.57847316969533,5494867643.585668,11.767664783046232,1.0
716,15449,1098.2980568924308,2222.5191094081865,13.160508278853968,46261.328535204564,240.0,441.0,438.0742149688507,136.64430364193095,760.0,720.0,0.9473684210526315,500820.8079999221,-56.5554965620459,6215507867.634038,9.165932370879904,1.0
