peak_idx,peak_time,amplitude,prominence,width_half_prom,pulse_area,rise_time,decay_time,max_upslope,max_inflection,ibi_prev,ibi_next,ibi_ratio,local_variance,snr,freq_energy,wavelet_coef,label
24,501,197.18797284720762,426.47546241418974,17.927445384473874,8110.661633905652,242.0,409.0,59.65963124263807,11.841943213411952,0.0,650.0,0.0,24036.249610007824,-43.59656824102035,52170914.68986219,1.6940813567128246,1.0
52,1151,150.64506574969084,366.57226682088424,17.84258449825019,7882.946177596885,241.0,408.0,59.956112364007765,17.536937748304496,650.0,652.0,1.003076923076923,16034.469128930532,-41.76905999491039,211596546.63581178,1.2763585430563982,1.0
82,1803,202.81654531346848,438.01857031668567,15.556763125334612,7680.148258897614,244.0,405.0,63.931184350202855,16.055381981443247,652.0,655.0,1.0046012269938651,20078.825719907512,-42.76723703592131,183621494.02083528,1.3703698872205263,1.0
110,2458,160.88136571416203,370.143276388833,18.029125783732155,7744.186822610805,250.0,403.0,54.40587313923277,10.466252610586977,655.0,646.0,0.9862595419847329,16886.518083221752,-41.97831958700665,188379151.40192118,1.4242856337478873,1.0
139,3104,173.4163165654282,400.5400507300841,15.837010089698623,7759.4464406554,243.0,384.0,59.3103753821744,16.80208953868015,646.0,628.0,0.9721362229102167,17567.061374300858,-42.10608399865833,185312217.58117324,1.255632091322193,1.0
165,3732,177.05189216749116,408.7802002214049,16.75251529064522,8090.93186459714,244.0,409.0,65.69761120726,20.141318533203076,628.0,632.0,1.0063694267515924,19269.058724500166,-42.64861526925266,184133385.73959857,1.0109922051862812,1.0
192,4364,173.12999346246266,397.65688546101933,15.089767819862686,7888.571160792061,223.0,445.0,67.49120735461034,21.096286960229975,632.0,689.0,1.0901898734177216,17505.92735088083,-42.17108974947682,193040709.47309932,0.9546066443824179,1.0
217,5053,195.25564854309937,427.471836380141,15.215862970143775,8158.351856545132,244.0,406.0,74.92730846407702,25.296012718753246,689.0,650.0,0.9433962264150944,18528.0680038078,-42.50255345599289,195716261.03036383,0.9803599022808362,1.0
244,5703,182.23561225160705,414.5009369675338,15.301870573137933,8070.053554236941,244.0,386.0,67.89536414771064,20.618681288922858,650.0,650.0,1.0,18591.20131587921,-42.41498469169467,196819425.65494308,1.0248351090975716,1.0
268,6353,186.6498244129789,424.8404631973538,15.941213502533117,8483.690612256634,264.0,406.0,76.17103677747366,25.67591555873085,650.0,630.0,0.9692307692307692,19670.01172212513,-42.78918781311753,197874809.64269832,1.289204034781193,1.0
295,6983,175.1791888948996,410.24605553777826,15.68946492098297,8159.40506001087,224.0,432.0,66.86510015225686,21.57068977616632,630.0,691.0,1.096825396825397,18550.82692011704,-42.43796468776612,205977505.14629993,1.1499155362827367,1.0
320,7674,198.24046271841942,436.78684841801163,13.597330236984817,8186.949961968653,259.0,388.0,76.12519644650095,25.907696132207434,691.0,650.0,0.9406657018813314,19024.91467423865,-42.617912958289914,205302624.04313993,1.0378129903074877,1.0
345,8324,189.8933844995086,419.43997555094165,15.190445567449785,8215.250540722025,262.0,411.0,70.54708358486084,22.191696669235682,650.0,654.0,1.0061538461538462,20062.101729865455,-42.75551743411205,214918633.56702757,1.7553146241236564,1.0
372,8978,191.43630715041758,433.3711331241128,17.153218296508157,8441.146345566045,243.0,451.0,65.78661924029839,17.364537788092917,654.0,667.0,1.0198776758409787,21500.41930087628,-43.070437388561146,208468065.5541489,1.6903063008161425,1.0
399,9645,192.5599012668562,438.97695373630984,16.50421311003049,8521.19951138983,216.0,446.0,73.9548803084876,22.85722600514913,667.0,690.0,1.0344827586206897,19620.871588862,-42.682592475916664,212981185.602672,1.801818032430638,1.0
427,10335,189.02850787070327,418.8447030201156,15.93580108212143,8556.48306109467,244.0,389.0,67.3507157208879,20.759633994780472,690.0,650.0,0.9420289855072463,20546.437041467612,-42.87536664913263,218984411.65285447,1.2432900706708283,1.0
454,10985,210.6145938005187,459.1498520395995,14.924838857320026,8666.125882076198,261.0,434.0,75.72914345659123,22.364209243100333,650.0,679.0,1.0446153846153847,22930.6788243801,-43.322473349534754,212751752.73356673,1.184658927682764,1.0
480,11664,190.3020599688597,447.25450254554266,16.725357508670413,8927.017443208599,245.0,401.0,74.28171955816902,23.299340993782124,679.0,703.0,1.0353460972017674,20550.34465945959,-42.89976943368952,211951399.88175833,1.0882177729333848,1.0
507,12367,172.41043364622294,395.08256587110293,15.186555727844734,7782.760277006608,302.0,369.0,67.84981744671278,21.91740447357131,703.0,614.0,0.8733997155049786,17511.753858162134,-42.15729179119582,205629181.62894347,1.0592618480676272,1.0
532,12981,173.25668059357054,403.10773642513163,16.23071549179963,8983.343657752215,245.0,422.0,64.68201262460101,20.84552004783896,614.0,687.0,1.1188925081433225,19649.525318365628,-42.710726064290114,201312986.89728665,1.8469244289339517,1.0
559,13668,184.52481452335883,428.836324151001,17.999630198401064,9280.010478803866,265.0,426.0,73.34366353501355,23.6582527801516,687.0,670.0,0.975254730713246,20830.679607264487,-43.045762226947275,219117096.0531979,1.9078846089654862,1.0
588,14338,203.2209865966284,460.2712056805703,15.542642804657362,9372.589746923108,244.0,406.0,72.9379233224135,21.84261570620521,670.0,671.0,1.001492537313433,22928.654816276652,-43.29058529339544,231146189.46688274,1.790343928851229,1.0
614,15009,194.9414091777718,442.309731205661,17.463452803568316,10071.979375308367,265.0,411.0,82.600412380484,27.828412392986763,671.0,654.0,0.9746646795827124,23130.552476275432,-43.51801486707682,242013889.0055873,1.6418183549536467,1.0
