peak_idx,peak_time,amplitude,prominence,width_half_prom,pulse_area,rise_time,decay_time,max_upslope,max_inflection,ibi_prev,ibi_next,ibi_ratio,local_variance,snr,freq_energy,wavelet_coef,label
8,160,142.93726153189897,83.63259393438335,7.86665975358885,1749.278197699303,160.0,160.0,12.821148117331973,7.4258936313752315,0.0,580.0,0.0,2181.3807922397564,-26.83143774743799,2852443.411902039,1.2584920382553493,0.0
37,740,327.0322203783106,699.5124313067329,19.97438157301591,14990.357056800454,199.0,439.0,114.87343498302906,33.95969620577546,580.0,779.0,1.3431034482758621,43114.404914414394,-46.346223221397196,237557998.9151236,1.2049141018074034,1.0
74,1519,317.0515783667714,690.7677336471702,20.394778698080486,14946.532199536498,200.0,398.0,114.77174100765959,32.675097445380516,779.0,778.0,0.9987163029525032,45873.96980896801,-46.60175308663126,540236010.4291755,2.056907932648337,1.0
111,2297,327.76877804293537,710.8647711055287,20.21355714741931,14863.510475605053,239.0,439.0,116.0090825840091,31.93814709410094,778.0,779.0,1.0012853470437018,48963.26737348702,-46.89626606495298,581725207.0827979,1.899989281143149,1.0
148,3076,320.06831490077906,730.718043332786,21.891647434965193,16772.540456969407,200.0,419.0,121.95952742536468,35.16596159699907,779.0,838.0,1.0757381258023107,54643.984388507684,-47.36432957066541,619088944.0782499,2.203086277342963,1.0
186,3914,402.582065679668,831.1203480588265,15.934782142063938,14947.317941527179,260.0,479.0,138.1140860825344,39.49416078011296,838.0,758.0,0.9045346062052506,72104.64265641206,-48.289952260765425,655602081.1467266,2.108981817205272,1.0
214,4672,329.92018476516273,762.7665284251597,18.402177804828057,16831.479312747433,279.0,439.0,130.27006587131945,39.602656785062095,758.0,758.0,1.0,54278.24686883422,-47.311242296735976,643957525.9989184,1.7778223810424019,1.0
248,5430,345.79054489302234,785.8528578902689,20.8881777592766,16955.262840859912,239.0,399.0,131.3134415249339,38.86536253407996,758.0,781.0,1.0303430079155673,54872.88702105484,-47.3834409422151,665109684.2065995,2.09256140454463,1.0
286,6211,376.84713531976604,800.4149641300849,19.904695206181543,17477.288128707616,223.0,416.0,141.25330476310128,42.425454426554325,781.0,797.0,1.0204865556978233,59328.97671858691,-47.728740757315755,653386163.617523,2.144080970631239,1.0
324,7008,364.39736340262505,785.7750359247528,20.059675749277062,16584.40331233743,222.0,416.0,133.81981447412755,38.39630854317329,797.0,775.0,0.972396486825596,55444.729809654455,-47.42736534244724,649569198.9035618,2.2210110285994342,1.0
361,7783,359.869251322653,767.8736855999497,19.596427559081633,15981.32585134823,217.0,419.0,125.81849144941194,35.725911895508034,775.0,778.0,1.0038709677419355,54172.55127194878,-47.327253364757944,663211348.9587599,2.131275706220541,1.0
399,8561,384.9821054112463,826.2192527007793,20.20401118014223,16707.364539255366,220.0,438.0,134.3587205541948,37.62461850579683,778.0,797.0,1.0244215938303343,61270.35532867502,-47.868773538872524,696416212.2692214,1.987543201552346,1.0
437,9358,389.1849884723559,832.4973918508424,20.87586373317299,17655.989203610745,199.0,419.0,134.92222516002272,37.460137837679156,797.0,817.0,1.0250941028858218,64785.15927863123,-48.11289372286646,708923405.5896239,2.2012332016152985,1.0
475,10175,376.2434838399056,775.0422028124141,19.4146128032408,17685.692845874863,219.0,399.0,146.63521165170712,44.068105641519935,817.0,160.0,0.19583843329253367,59564.55978927126,-47.724976630828984,672561696.5650908,2.288320768278641,1.0
483,10335,185.7373207534132,1.6542018320343175,1.3644295693082427,17141.736547773362,379.0,379.0,54.042348764579515,41.00018116710305,160.0,638.0,3.9875,68620.10411814242,-48.273860771023294,655165803.3167547,2.0919837564079007,0.0
512,10973,394.3570499659314,852.384659588381,17.614833675405862,15674.619225254428,259.0,538.0,140.3972030077492,41.95567962251465,638.0,777.0,1.2178683385579938,62613.749821599005,-47.868362899689465,675571840.9117382,2.0708735581276514,1.0
544,11750,330.0052393043012,778.7112283117476,22.981617218310703,18768.01043705448,199.0,399.0,135.18157125865443,40.28204054147329,777.0,797.0,1.0257400257400258,59644.477085441475,-47.752687116056755,716767744.3432099,1.599352592801922,1.0
584,12547,387.6479307000576,840.0859598326059,21.272564910409187,18139.752799765556,199.0,418.0,138.72821893802572,39.167002860094385,797.0,797.0,1.0,67008.75109741154,-48.26117186610648,678940426.4209691,1.54439393660635,1.0
623,13344,343.8699812903262,724.8254531535824,20.990027896487504,17636.334701977445,177.0,418.0,136.30581763818736,39.583986978531755,797.0,200.0,0.25094102885821834,58653.68841210832,-47.66848460220973,642953592.6773776,2.17067111629226,1.0
632,13544,196.58512122207722,3.0224065297028915,1.358297389502809,17601.927339563066,377.0,398.0,25.27497633663745,31.227724564424307,200.0,597.0,2.985,62603.99927281485,-47.93305664117738,569216168.1913553,1.6424723097855767,0.0
661,14141,351.4911183866925,764.0186039319952,18.647110709817184,14373.22233417649,199.0,399.0,128.00268903001015,37.24585650142632,597.0,777.0,1.3015075376884422,45860.28169213606,-46.55861414072075,690822833.80545,2.4205281941207137,1.0
698,14918,522.9427676381554,997.0033150389523,16.76696905578524,16356.927433120887,219.0,379.0,160.58889335959586,46.371151915442226,777.0,797.0,1.0257400257400258,79095.65768161537,-48.978098771582744,761834399.3398254,2.0138413011850758,1.0
737,15715,437.1339622179105,854.0460540386522,19.920485941187167,17076.032413915433,199.0,398.0,142.2449985002945,39.54260176460991,797.0,856.0,1.0740276035131744,69370.0361390482,-48.410045010338074,810382575.1847007,2.300446619622721,1.0
776,16571,424.9122553629188,877.1089420684068,16.63907228475614,16395.888854422206,258.0,521.0,155.6620800834284,45.73481739979542,856.0,737.0,0.860981308411215,71807.57017871078,-48.42637859156384,692899371.0118582,1.8224615578503938,1.0
807,17308,343.26633897322796,766.0171539153214,21.146085554464776,16702.595763674995,179.0,399.0,133.9133637958224,40.508773910078105,737.0,777.0,1.0542740841248304,49119.85707743998,-46.90854575994982,724744790.4538376,1.8289497398560377,1.0
846,18085,408.79710473053456,845.0026236615166,20.98309713076719,17752.93140917368,196.0,399.0,142.01851725193728,39.96363830678888,777.0,797.0,1.0257400257400258,66215.62953448185,-48.208499466168064,736814169.9183551,1.7213654125717701,1.0
886,18882,408.9629767117178,884.3687079183564,21.833619863303966,19032.992612275884,197.0,398.0,143.76124053938972,40.15569192725462,797.0,797.0,1.0,74027.18794827187,-48.69337429047426,796691437.2752272,1.5641017089820235,1.0
926,19679,396.6907726060295,826.149456880113,21.071274896270666,19390.961658922002,200.0,398.0,146.29756290234772,42.41182444505,797.0,776.0,0.973651191969887,71451.80458232581,-48.53712187325752,741173841.966099,1.6928163116087505,1.0
965,20455,373.0011416724968,794.4092648724825,20.00151443473328,16642.39924128257,199.0,419.0,135.29132191378025,38.476088675635935,776.0,817.0,1.0528350515463918,58461.71291095747,-47.6484558493745,724411286.73493,2.2520793481943353,1.0
1002,21272,433.20329678963117,921.7690033466065,17.760951263557672,16023.243860501449,239.0,518.0,149.27635214691512,43.752457490555,817.0,779.0,0.9534883720930233,71438.0057458891,-48.49801932782032,742397580.5508286,2.1943727531004433,1.0
1035,22051,335.4100095597869,798.943226847468,23.197161289203677,19572.99774325898,202.0,398.0,136.96106383626756,40.01215543226306,779.0,814.0,1.0449293966623876,66551.34710924196,-48.223938697305826,798516061.7682582,1.735770012884197,1.0
1075,22865,414.9467040722203,901.3685644730203,20.106672018317795,18384.54992132994,199.0,438.0,154.1913321446757,45.37812676098861,814.0,199.0,0.24447174447174447,69401.530483192,-48.41027728813206,767529324.2581111,2.4140075423135925,1.0
1084,23064,225.5150059129288,0.9871425275278227,0.6593543578458139,17757.241212190384,398.0,421.0,36.35214115868985,39.17109918808046,199.0,617.0,3.100502512562814,87067.89073248551,-49.3198777954975,701333945.6798007,2.1987895193788813,0.0
1113,23681,409.844920554112,884.0874490202746,19.089504321445702,18328.37367657267,196.0,478.0,148.75293868933844,43.324763340706795,617.0,777.0,1.2593192868719612,75594.54896859988,-48.761209001489185,828336900.7428665,2.4321600485672255,1.0
1148,24458,369.0661242690442,829.9635700483927,22.416588934778474,19170.688546079597,199.0,398.0,143.09550842861412,41.417835313328226,777.0,796.0,1.0244530244530246,69001.38447071158,-48.38334904388472,824558833.7458357,1.8151399497680516,1.0
1188,25254,390.7752087313304,876.7406907175243,21.006703772416586,18154.139341262206,179.0,418.0,143.93443231936106,41.30438114250876,796.0,896.0,1.1256281407035176,66101.65291212311,-48.19546736706799,742844421.3878448,1.9650691527254442,1.0
1224,26150,440.9543759255423,931.5987639048149,17.17694918508505,18295.64837637762,299.0,438.0,168.3406590139721,51.53746295782247,896.0,736.0,0.8214285714285714,68992.35486797325,-48.323031596885514,777530716.5297115,2.225593105501527,1.0
1257,26886,383.1475585024305,845.2277504469535,19.914878102048988,18418.68357646159,179.0,441.0,146.30015209935527,44.410681499492284,736.0,797.0,1.0828804347826086,64159.08210285747,-48.06896109456923,806250008.3874663,2.132481412816376,1.0
1295,27683,397.4102963361504,862.6583857437465,21.485311163969527,18446.30784156573,197.0,398.0,140.7042226882076,39.73867419967689,797.0,816.0,1.0238393977415308,70006.57111603615,-48.4501127032716,840115551.9966934,2.1118218301525906,1.0
1335,28499,419.5625264927967,901.219923673497,20.510372070178846,19495.668511947464,217.0,438.0,149.62991773000343,42.49837519482094,816.0,836.0,1.0245098039215685,80381.02391807463,-49.048662477143125,818701478.2458571,2.052256213754698,1.0
1373,29335,406.39763067698516,842.0675028904488,19.60839368551615,18698.874435897713,239.0,398.0,148.94964741306444,42.65341289735477,836.0,779.0,0.9318181818181818,71705.12605129722,-48.53686392867337,820205237.4189733,2.1201004450054817,1.0
