timestamp_ms,value,rris
1724347630379,104,558.59375,558.59375
1724347631415,104,562.5
1724347632406,105,559.5703125,562.5
1724347633395,106,559.5703125,565.4296875
1724347634384,106,562.5,556.640625
1724347635375,107,554.6875,555.6640625
1724347636454,107,553.7109375
1724347637400,107,551.7578125,548.828125
1724347638390,108,578.125,555.6640625
1724347639379,107,561.5234375,559.5703125
1724347640415,107,559.5703125
1724347641405,107,595.703125,558.59375
1724347642394,106,567.3828125,554.6875
1724347643385,107,563.4765625,565.4296875
1724347644403,106,573.2421875,567.3828125
1724347645410,106,559.5703125
1724347646398,107,551.7578125,541.015625
1724347647390,108,535.15625,538.0859375
1724347648379,109,549.8046875
1724347649415,108,596.6796875,628.90625
1724347650405,106,676.7578125
1724347651396,101,665.0390625,691.40625
1724347652383,96,651.3671875,644.53125
1724347653376,96,666.015625
1724347654410,95,634.765625,641.6015625
1724347655399,94,626.953125
1724347656389,95,603.515625,624.0234375
1724347657378,96,618.1640625,618.1640625
1724347658413,96,618.1640625
1724347659405,97,602.5390625,637.6953125
1724347660395,97,611.328125
1724347661383,97,619.140625,604.4921875
1724347662411,97,613.28125,618.1640625
1724347663409,97,626.953125
1724347664399,97,609.375,607.421875
1724347665388,97,623.046875,610.3515625
1724347666378,97,598.6328125
1724347667413,98,600.5859375,606.4453125
1724347668404,99,605.46875,587.890625
1724347669393,99,571.2890625
1724347670385,101,573.2421875,575.1953125
1724347671418,102,579.1015625,577.1484375
1724347672409,103,581.0546875,597.65625
1724347673399,102,596.6796875
1724347674390,102,596.6796875,579.1015625
1724347675379,102,576.171875,592.7734375
1724347676414,102,593.75
1724347677405,102,579.1015625,576.171875
1724347678393,103,577.1484375,577.1484375
1724347679384,103,580.078125,573.2421875
1724347680373,103,571.2890625
1724347681409,104,572.265625,579.1015625
1724347682443,104,583.0078125,575.1953125
1724347683389,104,567.3828125,581.0546875
1724347684378,104,580.078125
1724347685460,104,578.125,569.3359375
1724347686450,104,575.1953125,576.171875
1724347687395,104,575.1953125,565.4296875
1724347688384,104,568.359375
1724347689373,105,571.2890625,585.9375
1724347690423,104,582.03125,570.3125
1724347691399,104,574.21875,584.9609375
1724347692389,104,580.078125
1724347693379,104,569.3359375,574.21875
1724347694413,104,573.2421875,577.1484375
1724347695404,104,577.1484375,577.1484375
1724347696394,104,571.2890625
1724347697384,105,555.6640625,554.6875
1724347698373,106,576.171875,566.40625
1724347699411,106,541.015625,542.96875
1724347700400,107,539.0625
1724347701388,108,550.78125,580.078125
1724347702378,107,575.1953125,548.828125
1724347703413,107,557.6171875,595.703125
1724347704403,107,598.6328125
1724347705393,105,573.2421875,575.1953125
1724347706384,105,574.21875,576.171875
1724347707373,104,604.4921875,573.2421875
1724347708411,104,572.265625
1724347709399,104,563.4765625,568.359375
1724347710389,104,597.65625,572.265625
1724347711378,104,568.359375,560.546875
1724347712414,105,569.3359375
1724347713403,105,559.5703125,560.546875
1724347714395,106,554.6875,558.59375
1724347715384,107,561.5234375,569.3359375
1724347716374,106,568.359375
1724347717408,106,557.6171875,571.2890625
1724347718398,106,580.078125,573.2421875
1724347719389,105,570.3125,560.546875
1724347720379,106,568.359375
1724347721414,106,574.21875,604.4921875
1724347722452,104,563.4765625,573.2421875
1724347723439,105,571.2890625,576.171875
1724347724384,105,610.3515625
1724347725374,104,571.2890625,579.1015625
1724347726407,104,571.2890625,594.7265625
1724347727400,104,634.765625
1724347728389,101,632.8125,636.71875
1724347729379,99,590.8203125,588.8671875
1724347730367,100,594.7265625
1724347731409,100,605.46875,593.75
1724347732394,100,589.84375,582.03125
1724347733384,101,588.8671875
1724347734374,101,632.8125,590.8203125
1724347735454,100,606.4453125,591.796875
1724347736444,100,600.5859375
1724347737389,100,610.3515625,604.4921875
1724347738379,99,639.6484375,600.5859375
1724347739369,99,599.609375
1724347740403,99,591.796875,597.65625
1724347741396,100,606.4453125
1724347742384,99,635.7421875,586.9140625
1724347743374,99,593.75,606.4453125
1724347744408,100,617.1875
1724347745398,99,612.3046875,593.75
1724347746389,100,585.9375,590.8203125
1724347747380,100,592.7734375,601.5625
1724347748369,100,585.9375
1724347749404,101,585.9375,595.703125
1724347750393,101,593.75,589.84375
1724347751384,101,580.078125
1724347752374,102,566.40625,555.6640625
1724347753409,104,556.640625,566.40625
1724347754397,105,569.3359375,570.3125
1724347755389,105,588.8671875
1724347756378,103,628.90625,630.859375
