timestamp_ms,value,rris
1741642790001,108,542.96875,567.3828125
1741642790991,108,586.9140625
1741642791981,107,570.3125,563.4765625
1741642792972,106,567.3828125,561.5234375
1741642794006,106,575.1953125,601.5625
1741642794998,105,600.5859375
1741642795986,104,583.984375,583.0078125
1741642796977,103,602.5390625,608.3984375
1741642798012,102,604.4921875
1741642799001,101,589.84375,572.265625
1741642799993,102,576.171875
1741642800982,102,602.5390625,684.5703125
1741642801972,100,639.6484375
1741642803007,97,652.34375,669.921875
1741642803997,95,661.1328125,588.8671875
1741642804987,97,560.546875,568.359375
1741642805977,100,569.3359375,571.2890625
1741642807011,101,564.453125
1741642808001,103,545.8984375,558.59375
1741642808998,105,578.125,574.21875
1741642809982,104,551.7578125
1741642810970,105,594.7265625,651.3671875
1741642812007,103,679.6875
1741642812995,99,641.6015625,626.953125
1741642813987,98,602.5390625,586.9140625
1741642815020,99,596.6796875,577.1484375
1741642816013,100,570.3125
1741642817001,101,588.8671875,621.09375
1741642817999,101,630.859375
1741642818981,99,612.3046875,630.859375
1741642819971,98,617.1875,570.3125
1741642821006,100,551.7578125,559.5703125
1741642821996,103,562.5,554.6875
1741642822986,104,562.5
1741642823976,105,574.21875,588.8671875
1741642825011,104,583.0078125,573.2421875
1741642826000,104,581.0546875
1741642826991,104,589.84375,588.8671875
1741642827981,103,575.1953125,569.3359375
1741642828971,104,574.21875,590.8203125
1741642830051,104,576.171875
1741642830994,104,561.5234375,566.40625
1741642831985,105,568.359375,583.0078125
1741642832975,105,612.3046875
1741642834010,102,620.1171875,605.46875
1741642835000,101,593.75,584.9609375
1741642835990,102,577.1484375,582.03125
1741642836981,102,561.5234375
1741642837969,104,545.8984375,575.1953125
1741642839004,104,622.0703125
1741642839994,101,675.78125,658.203125
1741642841030,99,594.7265625,577.1484375
1741642841974,100,574.21875,577.1484375
1741642843009,101,580.078125
1741642843999,102,571.2890625,556.640625
1741642844990,104,557.6171875,566.40625
1741642845979,104,587.890625,613.28125
1741642846969,104,588.8671875
1741642848016,103,566.40625,567.3828125
1741642848994,104,584.9609375,608.3984375
1741642849986,103,609.375
1741642850974,102,587.890625,570.3125
1741642851964,103,570.3125,575.1953125
1741642853001,103,596.6796875
1741642853989,103,592.7734375,583.0078125
1741642854979,102,589.84375,592.7734375
1741642855985,102,630.859375
1741642857005,100,615.234375,615.234375
1741642857995,99,622.0703125,623.046875
1741642858986,99,593.75,562.5
1741642859974,100,546.875
1741642860965,103,535.15625,538.0859375
1741642861999,106,555.6640625,587.890625
1741642862990,105,587.890625,575.1953125
1741642864052,105,580.078125
1741642865015,104,587.890625,585.9375
1741642866004,104,558.59375,553.7109375
1741642866995,105,564.453125
1741642867984,105,604.4921875,621.09375
1741642868975,102,635.7421875,622.0703125
1741642869966,101,583.0078125
1741642871000,101,578.125,577.1484375
1741642871990,102,595.703125,624.0234375
1741642872981,101,615.234375
1741642873969,100,567.3828125,569.3359375
1741642875004,101,611.328125
1741642875995,101,628.90625,639.6484375
1741642876984,98,681.640625,672.8515625
1741642877974,96,621.09375
1741642878965,96,589.84375,579.1015625
1741642880044,98,579.1015625,588.8671875
1741642880989,100,580.078125,563.4765625
1741642881982,102,567.3828125,556.640625
1741642882970,103,548.828125
1741642884005,105,547.8515625,564.453125
1741642884995,106,565.4296875,561.5234375
1741642885985,106,576.171875
1741642886975,105,597.65625,622.0703125
1741642887964,102,610.3515625,596.6796875
1741642889001,102,591.796875
1741642890034,102,588.8671875,590.8203125
1741642890979,102,596.6796875,595.703125
1741642891969,101,579.1015625
1741642893004,102,588.8671875,615.234375
1741642893993,101,635.7421875
1741642894984,99,648.4375,659.1796875
1741642895974,96,653.3203125,592.7734375
1741642896964,96,568.359375
1741642897999,99,572.265625,604.4921875
1741642898989,99,633.7890625,604.4921875
1741642899979,99,604.4921875
1741642900971,98,646.484375,720.703125
1741642902004,96,687.5
1741642902994,93,664.0625,684.5703125
1741642904029,93,696.2890625
1741642904973,91,670.8984375,629.8828125
1741642905964,91,626.953125
1741642906998,93,616.2109375,623.046875
1741642907989,93,614.2578125
1741642908978,95,604.4921875,625
