timestamp_ms,value,rris
1737046698758,129,469.7265625,469.7265625
1737046699838,128,469.7265625,470.703125
1737046700782,128,471.6796875,472.65625
1737046701773,128,471.6796875,471.6796875
1737046702853,128,472.65625,476.5625
1737046703798,126,482.421875,483.3984375,479.4921875
1737046704788,126,480.46875,482.421875
1737046705777,125,484.375,480.46875
1737046706817,125,481.4453125,481.4453125
1737046707758,125,482.421875,489.2578125
1737046708793,124,493.1640625,488.28125
1737046709784,124,489.2578125,492.1875
1737046710774,123,499.0234375,503.90625
1737046711765,122,495.1171875,496.09375
1737046712754,122,494.140625,496.09375
1737046713789,121,503.90625,507.8125
1737046714778,120,500,500
1737046715775,120,503.90625,507.8125
1737046716759,119,512.6953125,508.7890625
1737046717839,119,505.859375,510.7421875
1737046718783,118,513.671875,520.5078125
1737046719774,118,512.6953125,508.7890625
1737046720764,118,510.7421875
1737046721754,117,516.6015625,521.484375
1737046722788,117,523.4375,513.671875
1737046723778,116,514.6484375,517.578125
1737046724774,116,519.53125,525.390625
1737046725757,116,519.53125,512.6953125
1737046726793,116,515.625,516.6015625
1737046727783,116,520.5078125,516.6015625
1737046728772,116,511.71875,512.6953125
1737046729815,116,518.5546875,523.4375
1737046730753,116,528.3203125,516.6015625
1737046731787,116,520.5078125,522.4609375
1737046732778,115,530.2734375,528.3203125
1737046733768,115,515.625,517.578125
1737046734759,115,519.53125
1737046735793,115,527.34375,526.3671875
1737046736783,115,514.6484375,516.6015625
1737046737773,115,523.4375,530.2734375
1737046738815,115,535.15625,531.25
1737046739753,114,525.390625,527.34375
1737046740788,114,527.34375,535.15625
1737046741823,114,522.4609375,506.8359375
1737046742768,115,504.8828125,499.0234375
1737046743758,117,490.234375,484.375
1737046744793,119,482.421875,483.3984375
1737046745783,121,487.3046875,493.1640625
1737046746773,121,491.2109375,492.1875
1737046747815,122,495.1171875,496.09375
1737046748752,121,507.8125,512.6953125
1737046749788,120,521.484375,515.625
1737046750778,118,526.3671875,535.15625
1737046751813,117,540.0390625
1737046752803,115,548.828125,531.25
1737046753793,114,539.0625,551.7578125
1737046754782,112,561.5234375,563.4765625
1737046755773,110,564.453125,545.8984375
1737046756767,109,557.6171875,558.59375
1737046757752,109,560.546875
1737046758787,108,558.59375,546.875
1737046759778,108,556.640625,558.59375
1737046760767,108,564.453125,563.4765625
1737046761808,108,548.828125
1737046762792,108,552.734375,560.546875
1737046763784,108,557.6171875,559.5703125
1737046764771,108,557.6171875,559.5703125
1737046765763,108,568.359375
1737046766751,107,585.9375,619.140625
1737046767833,104,578.125,562.5
1737046768777,105,556.640625,567.3828125
1737046769766,106,561.5234375,566.40625
1737046770807,106,559.5703125
1737046771791,106,551.7578125,568.359375
1737046772781,106,570.3125,574.21875
1737046773771,106,554.6875,550.78125
1737046774768,107,556.640625,552.734375
1737046775802,107,546.875
1737046776786,108,551.7578125,547.8515625
1737046777777,109,535.15625,535.15625
1737046778767,110,540.0390625,538.0859375
1737046779809,110,534.1796875,534.1796875
1737046780794,111,526.3671875,538.0859375
1737046781827,112,537.109375,540.0390625
1737046782771,112,535.15625
1737046783807,111,544.921875,543.9453125
1737046784802,111,542.96875,542.96875
1737046785787,111,530.2734375,528.3203125
1737046786777,112,540.0390625,536.1328125
1737046787813,112,539.0625,537.109375
1737046788764,112,529.296875,534.1796875
1737046789791,112,532.2265625,530.2734375
1737046790782,112,525.390625
1737046791772,113,516.6015625,527.34375
1737046792763,114,529.296875,538.0859375
1737046793848,113,545.8984375,541.015625
1737046794787,112,540.0390625
1737046795777,112,547.8515625,628.90625
1737046796812,107,629.8828125,599.609375
1737046797757,104,607.421875,573.2421875
1737046798793,104,575.1953125
1737046799782,104,554.6875,552.734375
1737046800771,106,547.8515625,535.15625
1737046801806,108,529.296875,522.4609375
1737046802802,111,513.671875,510.7421875
1737046803790,113,496.09375,490.234375
1737046804776,119,478.515625,475.5859375,468.75
1737046805815,122,465.8203125,462.890625
1737046806756,125,460.9375,456.0546875
1737046807792,127,458.0078125,456.0546875
1737046808780,129,451.171875,463.8671875
1737046809770,129,489.2578125,529.296875
1737046810761,124,599.609375
1737046811753,115,586.9140625,577.1484375
1737046812785,113,592.7734375
1737046813775,111,670.8984375
1737046814765,95,885.7421875,738.28125
1737046815760,88,673.828125,578.125
1737046816835,96,570.3125,555.6640625
1737046817780,100,553.7109375,536.1328125
1737046818770,102,538.0859375
1737046819760,105,533.203125,526.3671875
1737046820755,108,522.4609375,515.625
1737046821785,111,510.7421875,507.8125
1737046822775,114,499.0234375,500.9765625
1737046823765,116,489.2578125,491.2109375
1737046824755,118,498.046875,514.6484375
1737046825795,117,544.921875,573.2421875
1737046826780,113,570.3125,557.6171875
1737046827770,111,553.7109375,553.7109375
1737046828760,111,565.4296875
1737046829750,109,578.125,627.9296875
1737046830785,105,604.4921875,597.65625
1737046831775,104,582.03125
1737046832765,104,559.5703125,552.734375
1737046833755,105,562.5,565.4296875
1737046834794,105,576.171875,578.125
1737046835779,105,572.265625
1737046836770,105,561.5234375,576.171875
1737046837760,105,576.171875,587.890625
1737046838840,105,592.7734375
1737046839788,104,584.9609375,579.1015625
1737046840775,103,583.984375,590.8203125
1737046841765,103,596.6796875
1737046842800,102,606.4453125,595.703125
1737046843795,102,582.03125,579.1015625
1737046844780,102,572.265625,570.3125
1737046845770,103,578.125,570.3125
1737046846760,104,571.2890625
1737046847750,104,570.3125,568.359375
