timestamp_ms,value,rris
1737985940534,108,552.734375,555.6640625
1737985941569,108,554.6875,541.9921875
1737985942559,109,534.1796875,531.25
1737985943554,110,527.34375,522.4609375
1737985944539,112,523.4375,521.484375
1737985945573,113,522.4609375,525.390625
1737985946564,113,541.015625,549.8046875
1737985947553,112,561.5234375
1737985948543,111,545.8984375,555.6640625
1737985949533,110,564.453125,578.125
1737985950568,108,576.171875,566.40625
1737985951558,107,550.78125,548.828125
1737985952556,108,541.9921875
1737985953538,109,541.015625,536.1328125
1737985954573,110,530.2734375,526.3671875
1737985955563,111,530.2734375,535.15625
1737985956553,112,555.6640625
1737985957543,110,589.84375,613.28125
1737985958533,106,584.9609375,599.609375
1737985959568,105,614.2578125
1737985960603,103,622.0703125,623.046875
1737985961548,101,591.796875,578.125
1737985962538,102,572.265625,570.3125
1737985963618,102,571.2890625
1737985964563,103,583.0078125,602.5390625
1737985965553,102,611.328125,586.9140625
1737985966543,102,585.9375
1737985967533,102,589.84375,598.6328125
1737985968568,101,604.4921875,602.5390625
1737985969558,101,596.6796875,567.3828125
1737985970548,101,548.828125
1737985971583,104,541.9921875,542.96875
1737985972573,106,546.875,579.1015625
1737985973563,106,618.1640625
1737985974553,103,627.9296875,625.9765625
1737985975547,101,590.8203125,575.1953125
1737985976533,102,569.3359375,569.3359375
1737985977567,103,559.5703125
1737985978558,104,556.640625,551.7578125
1737985979548,106,535.15625,535.15625
1737985980538,108,530.2734375,535.15625
1737985981573,109,552.734375,565.4296875
1737985982562,109,557.6171875,549.8046875
1737985983552,109,553.7109375
1737985984547,108,565.4296875,593.75
1737985985533,105,642.578125,625.9765625
1737985986612,103,582.03125
1737985987558,103,573.2421875,572.265625
1737985988547,103,573.2421875,577.1484375
1737985989537,104,582.03125,572.265625
1737985990572,104,551.7578125
1737985991562,105,546.875,547.8515625
1737985992552,107,544.921875,550.78125
1737985993542,108,558.59375,549.8046875
1737985994532,108,539.0625,537.109375
1737985995567,109,543.9453125
1737985996558,109,552.734375,579.1015625
1737985997547,107,599.609375,585.9375
1737985998538,106,567.3828125,575.1953125
1737985999572,106,573.2421875
1737986000562,105,577.1484375,583.984375
1737986001552,104,576.171875,552.734375
1737986002542,106,552.734375,557.6171875
1737986003532,106,566.40625
1737986004567,106,579.1015625,572.265625
1737986005558,106,560.546875,573.2421875
1737986006547,106,597.65625
1737986007537,104,612.3046875,623.046875
1737986008572,101,628.90625,594.7265625
1737986009562,101,585.9375
1737986010552,101,583.984375,593.75
1737986011542,101,594.7265625,600.5859375
1737986012577,101,610.3515625,583.984375
1737986013567,101,571.2890625
1737986014602,102,577.1484375,580.078125
1737986015547,102,589.84375,599.609375
1737986016537,102,586.9140625
1737986017617,102,568.359375,567.3828125
1737986018561,103,568.359375,579.1015625
1737986019552,103,597.65625,592.7734375
1737986020549,103,572.265625
1737986021577,103,570.3125,579.1015625
1737986022567,104,594.7265625
1737986023557,102,624.0234375,639.6484375
1737986024547,100,629.8828125,592.7734375
1737986025537,99,593.75
1737986026572,100,611.328125,627.9296875
1737986027561,99,646.484375
1737986028552,97,665.0390625,666.9921875
1737986029541,95,625.9765625,620.1171875
1737986030531,95,610.3515625
1737986031566,96,608.3984375,602.5390625
1737986032557,97,587.890625,569.3359375
1737986033547,100,564.453125,562.5
1737986034536,102,562.5,566.40625
1737986035616,103,554.6875
1737986036606,105,543.9453125,539.0625
1737986037551,107,547.8515625,559.5703125
1737986038541,107,586.9140625
1737986039531,105,607.421875,609.375
1737986040566,103,583.0078125,572.265625
1737986041556,104,580.078125,582.03125
1737986042546,104,597.65625
1737986043536,103,604.4921875,593.75
1737986044571,102,582.03125,568.359375
1737986045561,103,556.640625,559.5703125
1737986046551,104,566.40625
1737986047541,105,581.0546875,592.7734375
1737986048531,104,593.75,589.84375
1737986049566,103,576.171875
1737986050556,103,568.359375,565.4296875
1737986051546,104,577.1484375,591.796875
1737986052537,103,606.4453125,608.3984375
1737986053526,102,578.125
1737986054561,102,573.2421875,576.171875
1737986055551,103,573.2421875,578.125
1737986056541,103,581.0546875,576.171875
1737986057531,103,561.5234375
1737986058566,105,552.734375,548.828125
1737986059556,106,545.8984375,551.7578125
1737986060546,107,569.3359375,590.8203125
1737986061539,106,594.7265625
1737986062526,105,576.171875,571.2890625
1737986063561,105,578.125,580.078125
