timestamp_ms,value,rris
1741718343754,99,579.1015625,576.171875
1741718344743,100,554.6875
1741718345733,103,559.5703125,566.40625
1741718346723,104,577.1484375,586.9140625
1741718347712,104,576.171875,578.125
1741718348748,104,574.21875
1741718349738,104,585.9375,587.890625
1741718350772,103,586.9140625,583.984375
1741718351764,103,604.4921875
1741718352752,101,635.7421875,654.296875
1741718353744,100,644.53125
1741718354733,98,617.1875,618.1640625
1741718355724,98,613.28125,608.3984375
1741718356713,98,611.328125
1741718357748,98,618.1640625,603.515625
1741718358738,98,589.84375,589.84375
1741718359728,99,601.5625
1741718360718,99,608.3984375,621.09375
1741718361754,99,599.609375,603.515625
1741718362743,99,604.4921875
1741718363733,99,613.28125,618.1640625
1741718364723,99,608.3984375,602.5390625
1741718365713,99,603.515625
1741718366748,99,615.234375,599.609375
1741718367738,99,593.75,584.9609375
1741718368728,100,583.984375
1741718369763,101,583.984375,586.9140625
1741718370753,101,603.515625,593.75
1741718371742,101,594.7265625
1741718372732,101,594.7265625,608.3984375
1741718373727,100,617.1875,623.046875
1741718374713,99,614.2578125
1741718375748,99,593.75,586.9140625
1741718376738,100,578.125,578.125
1741718377734,101,587.890625
1741718378718,101,590.8203125,569.3359375
1741718379707,103,568.359375,566.40625
1741718380743,104,567.3828125,572.265625
1741718381733,104,565.4296875,563.4765625
1741718382730,105,564.453125
1741718383713,105,572.265625,579.1015625
1741718384792,105,588.8671875,583.0078125
1741718385738,104,564.453125,574.21875
1741718386728,104,560.546875
1741718387718,105,571.2890625,564.453125
1741718388707,105,578.125,583.984375
1741718389743,105,575.1953125
1741718390732,104,576.171875,582.03125
1741718391731,104,600.5859375,626.953125
1741718392712,103,635.7421875
1741718393747,100,629.8828125,610.3515625
1741718394737,99,621.09375
1741718395727,98,627.9296875,643.5546875
1741718396717,97,645.5078125,634.765625
1741718397707,96,603.515625
1741718398742,97,595.703125,592.7734375
1741718399732,98,609.375
1741718400767,98,644.53125,633.7890625
1741718401757,97,618.1640625,618.1640625
1741718402746,97,639.6484375
1741718403737,96,640.625,644.53125
1741718404726,96,621.09375
1741718405717,96,615.234375,626.953125
1741718406707,96,648.4375
1741718407741,95,672.8515625,659.1796875
1741718408731,94,647.4609375
1741718409721,93,655.2734375,657.2265625
1741718410712,93,655.2734375,633.7890625
1741718411746,93,625.9765625
1741718412736,94,627.9296875,623.046875
1741718413726,94,619.140625
1741718414716,95,623.046875,635.7421875
1741718415707,95,644.53125,655.2734375
1741718416742,94,633.7890625
1741718417731,94,621.09375,621.09375
1741718418722,95,621.09375
1741718419711,95,636.71875,652.34375
1741718420747,95,654.296875
1741718421737,94,625.9765625,627.9296875
1741718422727,95,632.8125,641.6015625
1741718423716,95,648.4375
1741718424705,94,643.5546875,631.8359375
1741718425742,94,627.9296875
1741718426731,94,643.5546875,663.0859375
1741718427722,94,656.25
1741718428711,93,638.671875,625
1741718429746,94,625.9765625,627.9296875
1741718430736,94,623.046875
1741718431726,95,609.375,600.5859375
1741718432716,96,598.6328125
1741718433706,97,622.0703125,636.71875
1741718434741,96,635.7421875,614.2578125
1741718435731,96,618.1640625
1741718436720,96,622.0703125,624.0234375
1741718437763,97,609.375,606.4453125
1741718438746,97,602.5390625
1741718439736,98,595.703125,596.6796875
1741718440771,98,611.328125
1741718441716,98,635.7421875,644.53125
1741718442706,97,629.8828125,621.09375
1741718443785,97,633.7890625
1741718444731,96,640.625,636.71875
1741718445721,96,633.7890625
1741718446711,96,607.421875,604.4921875
1741718447745,97,608.3984375,622.0703125
1741718448735,97,644.53125
1741718449726,96,646.484375,621.09375
1741718450761,96,626.953125
1741718451750,96,635.7421875,652.34375
1741718452741,95,649.4140625,626.953125
1741718453731,95,610.3515625
1741718454721,96,607.421875,599.609375
1741718455719,97,590.8203125,581.0546875
1741718456746,98,582.03125
1741718457736,100,578.125,583.984375
1741718458726,101,598.6328125,614.2578125
1741718459716,100,616.2109375
1741718460705,100,590.8203125,595.703125
1741718461741,100,593.75,591.796875
