timestamp_ms,value,rris
1723831652610,56,1078.125
1723831653645,56,1069.3359375
1723831654589,56,1041.9921875
1723831655580,56,1039.0625
1723831656615,56,1070.3125
1723831657605,56,1049.8046875
1723831658595,56,1017.578125
1723831659585,57,1046.875
1723831660575,57,1017.578125
1723831661655,57,989.2578125
1723831662600,57,1003.90625
1723831663590,57,1017.578125
1723831664580,58,1021.484375
1723831665615,58,1001.953125
1723831666605,58,1018.5546875
1723831667595,58,999.0234375
1723831668630,58,990.234375
1723831669577,58,1009.765625
1723831670610,59,1007.8125
1723831671600,59,1019.53125
1723831672590,59,1031.25
1723831673629,59,1023.4375
1723831674622,59,1012.6953125
1723831675605,59,1027.34375
1723831676640,59,1041.015625
1723831677585,59,1051.7578125
1723831678762,59,1032.2265625
1723831679610,58,1024.4140625
1723831680600,58,1052.734375
1723831681590,58,
1723831682580,58,1036.1328125
1723831683615,58,1038.0859375
1723831684605,58,1055.6640625
1723831685595,58,1032.2265625
1723831686675,58,1015.625
1723831687757,58,983.3984375
1723831688610,58,1014.6484375
1723831689600,58,996.09375
1723831690590,59,1006.8359375
1723831691586,59,1018.5546875
1723831692614,59,1026.3671875
1723831693605,59,1006.8359375
1723831694595,59,1039.0625
1723831695591,59,1041.015625
1723831696575,59,1014.6484375
1723831697610,59,1027.34375
1723831698600,59,1054.6875
1723831699590,59,1023.4375
1723831700580,58,1031.25
1723831701712,58,1050.78125
1723831702605,58,1038.0859375
1723831703595,58,1011.71875
1723831704585,58,1050.78125
1723831705577,58,1037.109375
1723831706610,58,1010.7421875
1723831707600,58,1041.015625
1723831708590,58,1041.9921875
1723831709588,58,1015.625
1723831710667,58,1035.15625
1723831711605,58,1035.15625
1723831712595,58,1054.6875
1723831713585,58,1047.8515625
1723831714575,58,1049.8046875
1723831715610,58,1033.203125
1723831716600,58,
1723831717590,58,1041.015625
1723831718580,58,1041.9921875
1723831719617,58,1060.546875
1723831720605,58,1053.7109375
1723831721595,58,1057.6171875
1723831722585,58,1038.0859375
1723831723717,58,1059.5703125
1723831724611,58,1064.453125
1723831725600,57,1043.9453125
1723831726590,57,1039.0625
1723831727583,57,1046.875
1723831728798,57,1037.109375
1723831729606,57,1010.7421875
1723831730596,58,1038.0859375
1723831731586,58,1031.25
1723831732575,58,1015.625
1723831733610,58,1024.4140625
1723831734601,58,1056.640625
1723831735635,58,1047.8515625
1723831736626,58,1016.6015625
1723831737623,58,1049.8046875
1723831738606,58,1047.8515625
1723831739641,58,1018.5546875
1723831740585,58,1033.203125
1723831741582,58,1046.875
1723831742611,58,
1723831743600,58,1043.9453125
1723831744635,58,1041.9921875
1723831745587,58,1056.640625
1723831746615,58,1069.3359375
1723831747605,58,1047.8515625
1723831748596,58,1042.96875
1723831749585,57,1046.875
1723831750575,57,1022.4609375
1723831751610,58,1019.53125
1723831752601,58,1051.7578125
1723831753591,58,1041.9921875
1723831754580,58,1057.6171875
1723831755618,58,1021.484375
1723831756650,58,1057.6171875
1723831757596,58,1066.40625
1723831758586,58,1047.8515625
1723831759575,57,1065.4296875
1723831760610,57,1073.2421875
1723831761600,57,1067.3828125
1723831762591,57,
1723831763581,57,1063.4765625
1723831764571,57,1070.3125
1723831765606,57,1068.359375
1723831766596,57,1053.7109375
1723831767586,57,1041.015625
1723831768575,57,1060.546875
1723831769611,57,1053.7109375
1723831770601,57,1022.4609375
1723831771591,57,1034.1796875
1723831772580,57,1032.2265625
1723831773622,57,1018.5546875
1723831774606,57,1003.90625
1723831775595,58,1027.34375
1723831776676,58,1018.5546875
1723831777576,58,997.0703125
