timestamp_ms,value,rris
1739824567325,117,517.578125,524.4140625
1739824568361,116,524.4140625,524.4140625
1739824569351,116,524.4140625,521.484375
1739824570341,116,510.7421875,526.3671875
1739824571331,115,525.390625,511.71875
1739824572321,116,500.9765625,497.0703125
1739824573356,118,494.140625,492.1875
1739824574346,119,495.1171875,504.8828125
1739824575336,119,524.4140625
1739824576326,117,550.78125,564.453125
1739824577361,113,578.125,615.234375
1739824578351,111,602.5390625
1739824579340,106,621.09375,601.5625
1739824580331,104,601.5625,583.984375
1739824581365,103,574.21875,566.40625
1739824582365,104,560.546875
1739824583345,105,560.546875,562.5
1739824584335,106,557.6171875,547.8515625
1739824585325,107,552.734375,555.6640625
1739824586315,107,555.6640625,555.6640625
1739824587356,107,581.0546875
1739824588340,106,601.5625,620.1171875
1739824589330,103,615.234375,584.9609375
1739824590321,102,585.9375
1739824591356,103,574.21875,558.59375
1739824592345,104,552.734375,548.828125
1739824593335,106,545.8984375,536.1328125
1739824594325,108,526.3671875,517.578125
1739824595315,111,510.7421875,509.765625
1739824596395,113,516.6015625,529.296875
1739824597340,113,536.1328125,536.1328125
1739824598330,113,531.25,527.34375
1739824599320,113,519.53125
1739824600355,114,515.625,510.7421875
1739824601345,115,507.8125,506.8359375
1739824602335,116,512.6953125,518.5546875
1739824603325,116,523.4375,530.2734375
1739824604315,115,529.296875,519.53125
1739824605350,115,516.6015625,514.6484375
1739824606340,116,521.484375,532.2265625
1739824607330,114,549.8046875,551.7578125
1739824608319,113,539.0625,526.3671875
1739824609355,113,511.71875,497.0703125
1739824610345,116,491.2109375,486.328125
1739824611335,118,485.3515625,486.328125
1739824612325,120,490.234375,492.1875
1739824613315,121,494.140625,511.71875
1739824614350,120,538.0859375
1739824615385,117,564.453125,565.4296875
1739824616329,113,568.359375,554.6875
1739824617319,111,546.875,541.015625
1739824618355,111,538.0859375,541.9921875
1739824619345,111,540.0390625,524.4140625
1739824620335,112,513.671875,502.9296875
1739824621325,115,498.046875,500
1739824622315,116,511.71875,520.5078125
1739824623350,116,512.6953125
1739824624340,116,516.6015625,535.15625
1739824625329,115,554.6875,565.4296875
1739824626320,112,565.4296875,551.7578125
1739824627354,111,547.8515625,541.015625
1739824628344,110,549.8046875,552.734375
1739824629334,110,536.1328125
1739824630324,111,531.25,534.1796875
1739824631359,111,540.0390625,559.5703125
1739824632350,110,569.3359375,554.6875
1739824633339,109,536.1328125,525.390625
1739824634329,110,524.4140625
1739824635320,111,539.0625,570.3125
1739824636355,110,574.21875,557.6171875
1739824637344,109,537.109375,535.15625
1739824638334,110,540.0390625,548.828125
1739824639324,110,548.828125,542.96875
1739824640314,110,541.9921875,539.0625
1739824641349,111,529.296875,523.4375
1739824642339,111,512.6953125
1739824643329,113,507.8125,505.859375
1739824644318,115,515.625,525.390625
1739824645399,115,534.1796875,528.3203125
1739824646389,114,524.4140625,538.0859375
1739824647334,113,552.734375,557.6171875
1739824648323,111,559.5703125,543.9453125
1739824649314,111,538.0859375
1739824650348,111,545.8984375,556.640625
1739824651339,110,558.59375,547.8515625
1739824652329,110,550.78125,574.21875
1739824653319,108,567.3828125,562.5
1739824654354,108,545.8984375
1739824655349,108,538.0859375,539.0625
1739824656334,109,543.9453125,542.96875
1739824657323,110,539.0625,538.0859375
1739824658314,110,552.734375,566.40625
1739824659349,109,569.3359375,552.734375
1739824660338,108,544.921875
1739824661328,109,541.015625,547.8515625
1739824662319,109,559.5703125,566.40625
1739824663353,108,560.546875,547.8515625
1739824664343,109,541.9921875,540.0390625
1739824665334,109,547.8515625
1739824666368,109,556.640625,538.0859375
1739824667314,110,536.1328125,550.78125
1739824668349,109,568.359375,585.9375
1739824669338,107,594.7265625,576.171875
1739824670329,106,564.453125
1739824671318,106,546.875,538.0859375
1739824672354,108,545.8984375,562.5
1739824673343,108,552.734375,542.96875
1739824674333,109,535.15625,530.2734375
1739824675323,110,538.0859375
1739824676313,110,556.640625,574.21875
1739824677348,108,583.0078125,583.0078125
1739824678338,106,576.171875,565.4296875
1739824679328,107,546.875,535.15625
1739824680363,109,524.4140625,522.4609375
1739824681354,110,522.4609375
1739824682347,112,522.4609375,521.484375
1739824683333,113,527.34375,538.0859375
1739824684322,112,548.828125,556.640625
1739824685313,111,541.015625,532.2265625
1739824686347,112,528.3203125,530.2734375
1739824687338,112,536.1328125,532.2265625
1739824688328,112,529.296875,520.5078125
1739824689318,113,513.671875,512.6953125
1739824690353,115,509.765625,511.71875
1739824691343,115,511.71875
1739824692332,116,512.6953125,516.6015625
1739824693322,116,530.2734375,539.0625
