timestamp_ms,value,rris
1724863733146,85,720.703125
1724863734136,84,730.46875,735.3515625
1724863735081,84,710.9375
1724863736071,84,719.7265625
1724863737105,84,758.7890625,781.25
1724863738096,83,748.046875
1724863739086,82,758.7890625
1724863740076,82,775.390625,768.5546875
1724863741065,81,743.1640625
1724863742146,81,738.28125
1724863743091,81,713.8671875,739.2578125
1724863744081,81,698.2421875
1724863745071,82,691.40625,706.0546875
1724863746106,82,744.140625
1724863747230,83,734.375
1724863748086,82,738.28125
1724863749076,82,776.3671875,780.2734375
1724863750208,81,781.25
1724863751101,81,774.4140625
1724863752091,80,781.25,775.390625
1724863753081,80,732.421875
1724863754168,80,729.4921875
1724863755113,80,747.0703125,784.1796875
1724863756141,80,767.578125
1724863757086,80,781.25
1724863758076,79,796.875
1724863759066,79,804.6875,812.5
1724863760101,78,794.921875
1724863761091,78,800.78125
1724863762081,78,804.6875
1724863763071,77,811.5234375,785.15625
1724863764105,77,766.6015625
1724863765096,77,770.5078125
1724863766086,77,770.5078125,760.7421875
1724863767076,77,752.9296875
1724863768074,77,759.765625
1724863769101,78,789.0625,778.3203125
1724863770091,78,765.625
1724863771081,78,750.9765625
1724863772071,78,752.9296875,741.2109375
1724863773151,78,711.9140625
1724863774096,79,701.171875
1724863775087,80,728.515625,730.46875
1724863776122,80,720.703125
1724863777073,80,740.234375
1724863778093,80,759.765625,759.765625
1724863779083,80,740.234375
1724863780072,80,735.3515625
1724863781063,80,748.046875,754.8828125
1724863782100,80,734.375
1724863783133,80,729.4921875
1724863784123,81,757.8125,760.7421875
1724863785068,80,742.1875
1724863786058,80,729.4921875
1724863787093,81,729.4921875,788.0859375
1724863788083,80,745.1171875
1724863789073,80,723.6328125
1724863790063,81,736.328125,754.8828125
1724863791100,81,770.5078125
1724863792088,80,746.09375
1724863793123,80,757.8125,768.5546875
1724863794068,80,745.1171875
1724863795058,80,714.84375,735.3515625
1724863796093,80,744.140625
1724863797173,81,713.8671875
1724863798073,81,693.359375,704.1015625
1724863799063,82,736.328125
1724863800098,82,786.1328125
1724863801088,81,751.953125,750
1724863802078,81,771.484375
1724863803068,81,743.1640625
1724863804110,81,708.984375,699.21875
1724863805092,81,716.796875
1724863806083,82,727.5390625,726.5625
1724863807074,82,703.125
1724863808063,82,715.8203125
1724863809100,82,757.8125,766.6015625
1724863810088,82,726.5625
1724863811078,82,722.65625,736.328125
1724863812068,82,731.4453125
1724863813058,82,714.84375
1724863814094,82,701.171875,715.8203125
1724863815084,83,740.234375
1724863816073,83,776.3671875
1724863817063,82,756.8359375
1724863818150,81,769.53125,799.8046875
1724863819088,81,798.828125
1724863820078,80,774.4140625
1724863821068,80,762.6953125,755.859375
1724863822059,80,754.8828125
1724863823093,80,738.28125,700.1953125
1724863824083,80,690.4296875
1724863825073,81,705.078125
1724863826064,81,735.3515625,755.859375
1724863827062,81,723.6328125
1724863828088,81,715.8203125
1724863829079,82,714.84375,732.421875
1724863830069,82,708.984375
1724863831059,82,697.265625,666.9921875
1724863832138,83,652.34375
1724863833129,85,675.78125,714.84375
1724863834119,85,692.3828125
1724863835063,85,706.0546875
1724863836061,85,743.1640625,776.3671875
1724863837089,84,757.8125
1724863838078,83,776.3671875
1724863839077,82,746.09375,741.2109375
1724863840067,82,714.84375
1724863841102,82,699.21875,706.0546875
1724863842092,83,753.90625
1724863843082,83,706.0546875
1724863844072,83,687.5,686.5234375
1724863845064,84,743.1640625
1724863846097,84,767.578125
1724863847087,83,725.5859375,722.65625
1724863848077,83,706.0546875
1724863849067,83,749.0234375
1724863850102,83,763.671875,789.0625
1724863851092,82,731.4453125
1724863852082,82,705.078125,714.84375
1724863853072,82,719.7265625
