timestamp_ms,value,rris
1734971492576,115,510.7421875,502.9296875
1734971493611,115,492.1875
1734971494600,117,497.0703125,570.3125
1734971495590,118,544.921875
1734971496625,116,543.9453125,893.5546875
1734971497615,115,733.3984375
1734971498605,114,712.890625,635.7421875
1734971499595,112,572.265625,510.7421875
1734971500585,112,552.734375,561.5234375
1734971501576,111,559.5703125
1734971502610,110,582.03125
1734971503600,109,931.640625,686.5234375
1734971504590,109,700.1953125
1734971505580,108,698.2421875,718.75
1734971506615,108,661.1328125
1734971507605,101,637.6953125,593.75
1734971508595,100,611.328125,624.0234375
1734971509585,100,607.421875
1734971510575,99,566.40625
1734971511655,99,916.015625
1734971512600,98,693.359375,716.796875
1734971513590,93,708.0078125,670.8984375
1734971514580,91,635.7421875,540.0390625
1734971515616,91,514.6484375
1734971516618,92,503.90625,610.3515625
1734971517595,93,594.7265625,545.8984375
1734971518585,95,588.8671875,576.171875
1734971519575,98,562.5,535.15625
1734971520610,100,564.453125
1734971521600,103,549.8046875,549.8046875
1734971522590,106,525.390625,539.0625
1734971523580,108,557.6171875,563.4765625
1734971524615,108,527.34375,534.1796875
1734971525630,110,528.3203125,530.2734375
1734971526595,111,516.6015625,507.8125
1734971527584,114,500.9765625,495.1171875
1734971528575,115,498.046875
1734971529610,116,547.8515625,566.40625
1734971530608,113,561.5234375,537.109375
1734971531589,112,618.1640625
1734971532579,108,631.8359375,619.140625
1734971533614,104,569.3359375,596.6796875
1734971534616,104,578.125,577.1484375
1734971535594,104,539.0625
1734971536584,106,546.875,558.59375
1734971537574,106,559.5703125,527.34375
1734971538609,109,520.5078125,530.2734375
1734971539624,111,517.578125,517.578125
1734971540589,112,549.8046875,549.8046875
1734971541580,111,542.96875,537.109375
1734971542615,111,562.5,555.6640625
1734971543604,110,552.734375
1734971544594,110,536.1328125,547.8515625
1734971545584,110,562.5,581.0546875
1734971546619,108,537.109375,537.109375
1734971547619,109,547.8515625,561.5234375
1734971548652,109,545.8984375
1734971549589,109,541.015625,541.015625
1734971550579,109,561.5234375,548.828125
1734971551614,109,534.1796875,527.34375
1734971552604,110,560.546875,585.9375
1734971553647,109,574.21875
1734971554584,108,545.8984375,569.3359375
1734971555574,107,588.8671875,613.28125
1734971556609,105,573.2421875,557.6171875
1734971557599,105,577.1484375
1734971558634,105,567.3828125,552.734375
1734971559579,106,545.8984375,572.265625
1734971560659,106,573.2421875,549.8046875
1734971561649,106,542.96875
1734971562646,107,573.2421875,563.4765625
1734971563584,107,569.3359375,541.015625
1734971564574,107,556.640625,572.265625
1734971565609,107,591.796875
1734971566605,106,561.5234375,580.078125
1734971567588,105,600.5859375,608.3984375
1734971568579,104,561.5234375,573.2421875
1734971569614,104,583.984375
1734971570604,103,596.6796875,556.640625
1734971571646,104,558.59375,568.359375
1734971572583,105,564.453125,547.8515625
1734971573573,106,547.8515625,576.171875
1734971574609,106,554.6875
1734971575598,107,545.8984375,536.1328125
1734971576589,108,552.734375,548.828125
1734971577579,108,583.0078125,542.96875
1734971578613,108,536.1328125,547.8515625
1734971579603,109,570.3125
1734971580596,108,566.40625,542.96875
1734971581583,108,541.9921875,551.7578125
1734971582574,109,545.8984375,537.109375
1734971583608,110,518.5546875,514.6484375
1734971584598,112,510.7421875,508.7890625
1734971585588,115,501.953125,507.8125
1734971586578,115,532.2265625,520.5078125
1734971587658,115,520.5078125
1734971588603,115,551.7578125,584.9609375
1734971589593,110,616.2109375,569.3359375
1734971590583,108,566.40625,583.0078125
1734971591573,107,579.1015625
1734971592608,106,562.5,541.9921875
1734971593598,107,550.78125,563.4765625
1734971594595,107,561.5234375,541.9921875
1734971595623,108,541.9921875,565.4296875
1734971596613,108,590.8203125
1734971597603,106,587.890625,562.5
1734971598593,106,576.171875,594.7265625
1734971599583,105,610.3515625
1734971600573,103,591.796875,565.4296875
1734971601608,104,567.3828125,584.9609375
1734971602598,104,571.2890625,554.6875
1734971603592,106,535.15625,549.8046875
1734971604578,107,549.8046875
1734971605613,107,564.453125,548.828125
1734971606602,108,550.78125,557.6171875
1734971607592,107,579.1015625,552.734375
1734971608628,108,542.96875,550.78125
1734971609573,108,546.875,542.96875
1734971610653,109,531.25
1734971611598,110,529.296875,540.0390625
1734971612591,111,533.203125,525.390625
1734971613578,112,518.5546875,522.4609375
1734971614613,113,536.1328125,547.8515625
1734971615603,112,573.2421875
1734971616593,109,601.5625,672.8515625
1734971617632,103,766.6015625
1734971618573,95,667.96875,603.515625
1734971619653,97,562.5,549.8046875
1734971620597,101,553.7109375,549.8046875
1734971621587,104,535.15625,529.296875
