timestamp_ms,value,rris
1734971772604,102,583.984375,601.5625
1734971773593,101,611.328125,587.890625
1734971774583,101,561.5234375
1734971775573,103,566.40625,567.3828125
1734971776608,103,580.078125,561.5234375
1734971777601,104,564.453125
1734971778590,104,580.078125,584.9609375
1734971779579,104,564.453125,552.734375
1734971780568,105,567.3828125,572.265625
1734971781603,105,570.3125,557.6171875
1734971782642,105,543.9453125
1734971783584,107,541.9921875,556.640625
1734971784573,107,557.6171875,556.640625
1734971785609,108,541.015625,548.828125
1734971786598,108,556.640625,564.453125
1734971787588,108,574.21875
1734971788578,107,562.5,554.6875
1734971789568,107,572.265625,583.0078125
1734971790603,106,581.0546875,559.5703125
1734971791643,106,557.6171875
1734971792583,106,575.1953125,585.9375
1734971793573,105,581.0546875,566.40625
1734971794608,105,576.171875,576.171875
1734971795603,105,592.7734375
1734971796588,104,582.03125,571.2890625
1734971797579,104,588.8671875,587.890625
1734971798568,103,582.03125
1734971799603,104,565.4296875,568.359375
1734971800643,104,588.8671875,588.8671875
1734971801582,103,584.9609375,561.5234375
1734971802573,104,571.2890625
1734971803563,104,573.2421875,564.453125
1734971804598,105,553.7109375,554.6875
1734971805588,106,585.9375,610.3515625
1734971806577,105,600.5859375
1734971807568,103,569.3359375,566.40625
1734971808648,104,573.2421875,578.125
1734971809643,104,585.9375,568.359375
1734971810583,104,556.640625
1734971811573,105,566.40625,577.1484375
1734971812562,105,567.3828125,552.734375
1734971813597,106,562.5,582.03125
1734971814587,106,575.1953125
1734971815577,105,571.2890625,557.6171875
1734971816567,105,575.1953125,581.0546875
1734971817602,105,577.1484375,561.5234375
1734971818593,105,556.640625
1734971819583,105,599.609375,601.5625
1734971820572,103,594.7265625,567.3828125
1734971821562,103,574.21875
1734971822597,104,579.1015625,585.9375
1734971823591,104,570.3125,557.6171875
1734971824577,105,559.5703125,571.2890625
1734971825567,105,562.5,556.640625
1734971826602,106,583.0078125
1734971827592,105,584.9609375,597.65625
1734971828582,104,575.1953125,587.890625
1734971829572,104,578.125
1734971830562,104,578.125,556.640625
1734971831597,105,553.7109375,562.5
1734971832589,106,561.5234375,570.3125
1734971833577,106,561.5234375
1734971834568,106,559.5703125,583.0078125
1734971835602,105,580.078125,574.21875
1734971836592,105,554.6875,560.546875
1734971837582,106,567.3828125,572.265625
1734971838572,106,553.7109375
1734971839562,106,551.7578125,564.453125
1734971840597,106,594.7265625,604.4921875
1734971841593,104,581.0546875,563.4765625
1734971842577,104,567.3828125
1734971843567,105,572.265625,553.7109375
1734971844601,106,546.875,546.875
1734971845591,107,557.6171875,569.3359375
1734971846631,107,553.7109375,549.8046875
1734971847571,107,560.546875
1734971848561,107,578.125,583.0078125
1734971849597,106,561.5234375,548.828125
1734971850587,107,560.546875,559.5703125
1734971851577,107,563.4765625
1734971852567,107,560.546875,545.8984375
1734971853601,108,553.7109375,574.21875
1734971854591,107,571.2890625,585.9375
1734971855631,106,559.5703125
1734971856572,106,558.59375,575.1953125
1734971857561,105,589.84375,630.859375
1734971858642,104,596.6796875
1734971859632,103,581.0546875,593.75
1734971860577,103,576.171875,563.4765625
1734971861567,104,548.828125,551.7578125
1734971862601,106,552.734375,544.921875
1734971863591,106,541.9921875
1734971864585,108,560.546875,574.21875
1734971865571,107,573.2421875,563.4765625
1734971866561,106,573.2421875,581.0546875
1734971867596,106,577.1484375
1734971868590,105,560.546875,551.7578125
1734971869576,106,560.546875,564.453125
1734971870566,106,568.359375,563.4765625
1734971871601,107,548.828125,549.8046875
1734971872591,107,551.7578125
1734971873581,107,563.4765625,581.0546875
1734971874571,106,604.4921875,574.21875
1734971875561,105,570.3125,587.890625
1734971876596,105,585.9375
1734971877586,104,592.7734375,584.9609375
1734971878627,104,561.5234375,547.8515625
1734971879566,105,554.6875,551.7578125
1734971880600,106,566.40625
1734971881591,107,550.78125,544.921875
1734971882584,108,552.734375,562.5
1734971883571,107,564.453125,545.8984375
1734971884560,108,540.0390625,565.4296875
1734971885596,108,565.4296875
1734971886586,107,560.546875,545.8984375
1734971887580,108,568.359375,573.2421875
1734971888565,107,574.21875,545.8984375
1734971889601,107,552.734375,559.5703125
1734971890590,107,554.6875
1734971891580,108,543.9453125,534.1796875
