timestamp_ms,value,rris
1734970610642,106,567.3828125,570.3125
1734970611633,106,567.3828125,549.8046875
1734970612622,106,557.6171875
1734970613619,106,569.3359375,578.125
1734970614655,106,575.1953125,550.78125
1734970615637,106,584.9609375
1734970616627,105,593.75,596.6796875
1734970617617,104,582.03125,592.7734375
1734970618659,103,615.234375
1734970619642,102,618.1640625,601.5625
1734970620632,101,564.453125,559.5703125
1734970621622,103,556.640625,572.265625
1734970622612,104,565.4296875
1734970623658,105,552.734375,563.4765625
1734970624637,105,608.3984375
1734970625627,100,676.7578125,816.40625
1734970626617,94,709.9609375
1734970627652,91,661.1328125,639.6484375
1734970628642,92,626.953125,579.1015625
1734970629632,95,559.5703125,563.4765625
1734970630622,97,575.1953125
1734970631611,100,555.6640625,534.1796875
1734970632650,104,533.203125,537.109375
1734970633636,106,539.0625
1734970634626,107,616.2109375
1734970635617,101,723.6328125,752.9296875
1734970636606,94,767.578125
1734970637642,87,987.3046875
1734970638632,84,776.3671875
1734970639622,82,759.765625
1734970640612,81,839.84375,882.8125
1734970641647,80,843.75
1734970642637,79,713.8671875,716.796875
1734970643626,82,623.046875,565.4296875
1734970644616,88,571.2890625
1734970645606,92,605.46875,564.453125
1734970646641,93,594.7265625
1734970647631,96,617.1875,660.15625
1734970648622,95,660.15625,600.5859375
1734970649611,95,587.890625
1734970650691,97,621.09375,628.90625
1734970651681,97,597.65625,565.4296875
1734970652671,99,575.1953125,584.9609375
1734970653616,100,625
1734970654606,99,604.4921875,595.703125
1734970655641,100,623.046875
1734970656631,99,629.8828125,617.1875
1734970657621,99,575.1953125,592.7734375
1734970658611,99,603.515625
1734970659645,99,617.1875,567.3828125
1734970660636,101,579.1015625,610.3515625
1734970661626,100,616.2109375,591.796875
1734970662616,100,572.265625
1734970663606,101,576.171875,571.2890625
1734970664648,103,550.78125,551.7578125
1734970665631,105,583.984375,586.9140625
1734970666621,104,561.5234375
1734970667611,104,576.171875,601.5625
1734970668646,104,613.28125
1734970669635,102,590.8203125,644.53125
1734970670626,100,650.390625,624.0234375
1734970671616,99,593.75
1734970672605,99,590.8203125,616.2109375
1734970673644,98,642.578125,613.28125
1734970674631,98,600.5859375
1734970675621,98,637.6953125,687.5
1734970676611,97,674.8046875
1734970677646,95,607.421875,613.28125
1734970678639,95,609.375
1734970679626,96,633.7890625,618.1640625
1734970680616,96,641.6015625,628.90625
1734970681605,96,602.5390625
1734970682650,97,577.1484375,608.3984375
1734970683631,98,625,618.1640625
1734970684666,98,571.2890625,559.5703125
1734970685610,100,554.6875
1734970686646,102,571.2890625,548.828125
1734970687729,105,542.96875,556.640625
1734970688625,106,592.7734375
1734970689616,104,647.4609375,625.9765625
1734970690605,102,645.5078125
1734970691640,95,734.375,823.2421875
1734970692630,92,688.4765625
1734970693620,90,631.8359375,601.5625
1734970694611,93,591.796875,583.0078125
1734970695645,94,566.40625
1734970696638,98,588.8671875,595.703125
1734970697625,98,615.234375,594.7265625
1734970698615,99,571.2890625
1734970699605,100,577.1484375,598.6328125
1734970700685,100,626.953125,594.7265625
1734970701724,100,612.3046875
1734970702666,99,619.140625,621.09375
1734970703610,99,589.84375,580.078125
1734970704645,100,609.375
1734970705634,99,642.578125,636.71875
1734970706625,98,610.3515625
1734970707615,98,624.0234375,614.2578125
1734970708604,98,594.7265625,567.3828125
1734970709640,100,578.125,586.9140625
1734970710682,101,613.28125
1734970711620,100,595.703125
1734970712609,100,621.09375,679.6875
1734970713645,96,697.265625,655.2734375
1734970714635,95,642.578125
1734970715624,95,623.046875,596.6796875
1734970716615,96,602.5390625,618.1640625
1734970717604,97,632.8125
1734970718640,97,599.609375,580.078125
1734970719679,98,611.328125
1734970720620,99,792.96875
1734970721610,100,843.75,770.5078125
1734970722645,98,653.3203125,578.125
1734970723638,98,560.546875
1734970724624,100,642.578125
1734970725614,100,848.6328125
1734970726604,88,811.5234375,723.6328125
1734970727639,87,694.3359375
1734970728629,86,720.703125,711.9140625
1734970729620,86,680.6640625,616.2109375
1734970730610,87,580.078125
1734970731645,90,613.28125,644.53125
1734970732634,91,667.96875
1734970733625,92,609.375,587.890625
1734970734615,94,624.0234375,638.671875
1734970735603,94,633.7890625
1734970736639,95,582.03125,577.1484375
