timestamp_ms,value,rris
1730300301910,98,625.9765625,618.1640625
1730300302945,98,616.2109375
1730300303935,98,604.4921875,601.5625
1730300304924,98,600.5859375,607.421875
1730300305918,99,593.75
1730300306905,99,593.75,597.65625
1730300308030,100,595.703125,579.1015625
1730300309019,100,574.21875
1730300309919,102,567.3828125,565.4296875
1730300310909,103,557.6171875,550.78125
1730300311945,106,541.015625,535.15625
1730300312934,108,535.15625,535.15625
1730300313924,109,534.1796875,541.9921875
1730300314914,110,548.828125
1730300315904,109,561.5234375,566.40625
1730300316939,109,552.734375,548.828125
1730300317934,109,547.8515625,551.7578125
1730300318919,109,558.59375,552.734375
1730300319909,109,550.78125
1730300320944,109,559.5703125,570.3125
1730300321934,107,576.171875,557.6171875
1730300322924,107,556.640625,558.59375
1730300323914,107,562.5,562.5
1730300324904,107,557.6171875
1730300325939,107,558.59375,569.3359375
1730300326934,107,567.3828125,563.4765625
1730300327919,107,558.59375,557.6171875
1730300328909,107,568.359375
1730300329944,106,572.265625,567.3828125
1730300330937,106,566.40625,559.5703125
1730300331924,107,551.7578125,541.9921875
1730300332914,108,537.109375,528.3203125
1730300333904,110,524.4140625,524.4140625
1730300334939,111,532.2265625,544.921875
1730300335929,111,548.828125
1730300336919,111,545.8984375,539.0625
1730300337909,111,549.8046875,547.8515625
1730300338944,110,541.015625,539.0625
1730300339934,111,535.15625,532.2265625
1730300340924,111,527.34375,521.484375
1730300341914,113,517.578125,521.484375
1730300342904,114,525.390625,517.578125
1730300343984,114,516.6015625,513.671875
1730300344974,115,509.765625,507.8125
1730300345919,116,509.765625,513.671875
1730300346909,116,515.625
1730300347944,116,516.6015625,513.671875
1730300348934,116,519.53125,529.296875
1730300349924,115,532.2265625,546.875
1730300350914,113,571.2890625,587.890625
1730300351904,111,565.4296875
1730300352939,109,569.3359375,599.609375
1730300353934,106,604.4921875,591.796875
1730300354919,104,588.8671875,571.2890625
1730300355909,104,555.6640625
1730300356944,105,554.6875,556.640625
1730300357934,107,540.0390625,539.0625
1730300358928,108,531.25,524.4140625
1730300359914,111,518.5546875,519.53125
1730300360904,112,541.9921875,563.4765625
1730300361939,111,577.1484375
1730300362928,109,561.5234375,554.6875
1730300363919,108,576.171875,575.1953125
1730300364909,107,577.1484375,562.5
1730300365944,107,556.640625
1730300366934,107,562.5,558.59375
1730300367924,107,555.6640625,541.9921875
1730300368914,108,537.109375,541.9921875
1730300369904,108,583.0078125,573.2421875
1730300370938,108,570.3125
1730300371929,106,581.0546875,587.890625
1730300372923,105,585.9375,574.21875
1730300373908,105,561.5234375
1730300374944,105,563.4765625,577.1484375
1730300375934,105,581.0546875,572.265625
1730300376924,105,563.4765625,581.0546875
1730300377913,105,577.1484375
1730300378904,104,583.0078125,564.453125
1730300379984,105,566.40625,594.7265625
1730300380929,104,597.65625,587.890625
1730300381918,103,579.1015625
1730300382908,103,595.703125,587.890625
1730300383898,103,583.0078125,582.03125
1730300384934,103,589.84375
1730300385923,103,583.0078125,576.171875
1730300386913,103,567.3828125,575.1953125
1730300387903,104,577.1484375,570.3125
1730300389029,104,568.359375
1730300389928,104,581.0546875,596.6796875
1730300390918,103,590.8203125,583.984375
1730300391908,103,590.8203125
1730300392898,103,591.796875,572.265625
1730300394023,103,560.546875,559.5703125
1730300394968,105,569.3359375,575.1953125
1730300395918,104,579.1015625,563.4765625
1730300396903,105,562.5
1730300397938,105,569.3359375,569.3359375
1730300398929,105,565.4296875,559.5703125
1730300399918,106,576.171875
1730300400954,105,581.0546875,583.984375
1730300401898,105,571.2890625,568.359375
1730300402933,105,570.3125,562.5
1730300403924,106,554.6875,557.6171875
1730300404917,106,568.359375
1730300405948,106,573.2421875,564.453125
1730300406938,106,566.40625,570.3125
1730300408018,106,568.359375,557.6171875
1730300408918,106,562.5
1730300409908,106,560.546875,560.546875
1730300410943,107,552.734375,547.8515625
1730300411978,107,557.6171875,555.6640625
1730300412923,108,556.640625,546.875
1730300413918,108,556.640625,560.546875
1730300414948,108,553.7109375
1730300415938,108,546.875,547.8515625
1730300416928,109,546.875,538.0859375
1730300417918,110,537.109375,539.0625
1730300418908,110,542.96875,537.109375
1730300419898,111,532.2265625,538.0859375
1730300420933,111,541.015625,540.0390625
1730300421923,111,532.2265625
1730300422913,112,530.2734375,525.390625
1730300423903,112,525.390625,529.296875
1730300424938,113,533.203125,535.15625
1730300425928,112,544.921875,564.453125
1730300426918,112,576.171875
1730300427908,109,576.171875,565.4296875
1730300428943,108,572.265625,579.1015625
