timestamp_ms,value,rris
1731508830682,79,779.296875
1731508831673,79,781.25
1731508832662,79,774.4140625,745.1171875
1731508833652,79,744.140625
1731508834688,79,739.2578125
1731508835685,79,742.1875,733.3984375
1731508836667,79,754.8828125
1731508837657,80,771.484375
1731508838693,79,789.0625
1731508839682,79,756.8359375,767.578125
1731508840673,79,764.6484375
1731508841664,79,774.4140625
1731508842653,79,742.1875,744.140625
1731508843688,79,773.4375
1731508844677,79,746.09375
1731508845712,79,767.578125,752.9296875
1731508846702,79,721.6796875
1731508847693,80,701.171875,683.59375
1731508848683,80,656.25
1731508849673,81,656.25
1731508850663,83,686.5234375,738.28125
1731508851653,83,802.734375
1731508852687,83,736.328125
1731508853677,82,786.1328125,811.5234375
1731508854674,81,777.34375
1731508855658,81,766.6015625
1731508856648,80,757.8125,754.8828125
1731508857683,80,720.703125
1731508858673,80,726.5625
1731508859663,81,736.328125,759.765625
1731508860653,81,753.90625
1731508861733,80,758.7890625
1731508862723,80,778.3203125
1731508863676,80,802.734375,821.2890625
1731508864658,79,791.015625
1731508865648,79,792.96875
1731508866683,78,788.0859375,791.015625
1731508867673,78,790.0390625
1731508868663,78,767.578125
1731508869653,78,771.484375
1731508870688,78,787.109375,816.40625
1731508871678,77,798.828125
1731508872713,77,817.3828125
1731508873703,77,822.265625
1731508874648,76,819.3359375,805.6640625
1731508875683,76,770.5078125
1731508876673,76,777.34375
1731508877663,76,789.0625
1731508878653,76,788.0859375,780.2734375
1731508879688,76,797.8515625
1731508880678,76,828.125
1731508881676,76,802.734375
1731508882658,76,769.53125,786.1328125
1731508883649,76,799.8046875
1731508884683,76,788.0859375
1731508885718,76,735.3515625,753.90625
1731508886663,77,779.296875
1731508887653,77,766.6015625
1731508888689,77,748.046875,764.6484375
1731508889679,77,779.296875
1731508890668,77,760.7421875
1731508891703,77,744.140625
1731508892648,78,780.2734375,787.109375
1731508893683,78,738.28125
1731508894673,78,741.2109375
1731508895708,78,767.578125,779.296875
1731508896698,78,748.046875
1731508897689,78,757.8125
1731508898678,78,781.25,752.9296875
1731508899668,78,743.1640625
1731508900659,78,759.765625
1731508901649,78,812.5,783.203125
1731508902683,78,766.6015625
1731508903674,78,782.2265625
1731508904664,78,798.828125
1731508905653,78,786.1328125,774.4140625
1731508906689,77,794.921875
1731508907680,77,806.640625
1731508908668,77,780.2734375
1731508909749,77,795.8984375,815.4296875
1731508910649,77,805.6640625
1731508911683,76,786.1328125
1731508912674,76,793.9453125
1731508913663,76,791.9921875,774.4140625
1731508914654,76,796.875
1731508915689,76,824.21875
1731508916679,76,788.0859375
1731508917668,76,792.96875,802.734375
1731508918666,76,804.6875
1731508919649,76,771.484375
1731508920684,76,765.625
1731508921674,76,773.4375,788.0859375
1731508922664,76,803.7109375
1731508923654,76,770.5078125
1731508924734,76,779.296875,792.96875
1731508925679,76,782.2265625
1731508926669,76,773.4375
1731508927666,76,791.9921875
1731508928694,76,801.7578125,801.7578125
1731508929684,76,763.671875
1731508930674,76,729.4921875
1731508931664,77,723.6328125,726.5625
1731508932660,78,720.703125
1731508933689,78,742.1875
1731508934682,79,783.203125,839.84375
1731508935669,78,788.0859375
1731508936659,78,793.9453125
1731508937649,78,802.734375
1731508938684,77,792.96875,750
1731508939675,77,744.140625
1731508940709,77,741.2109375
1731508941660,78,755.859375,745.1171875
1731508942689,78,729.4921875
1731508943679,79,742.1875
1731508944715,79,771.484375,819.3359375
1731508945704,79,796.875
1731508946694,78,789.0625
1731508947684,78,800.78125
1731508948675,77,787.109375,759.765625
1731508949665,77,759.765625
1731508950663,78,799.8046875
1731508951734,77,800.78125,763.671875
1731508952680,77,794.921875
1731508953670,77,807.6171875
1731508954660,77,779.296875
