timestamp_ms,value,rris
1741717553840,71,1029.296875
1741717554830,70,908.203125
1741717555865,69,939.453125
1741717556810,69,966.796875
1741717557890,68,1041.9921875
1741717558836,67,972.65625
1741717559825,67,928.7109375
1741717560860,66,957.03125
1741717561850,66,974.609375
1741717562840,66,1018.5546875
1741717563830,65,860.3515625,807.6171875
1741717564820,66,822.265625
1741717565810,66,841.796875
1741717566845,67,962.890625
1741717567835,67,839.84375
1741717568825,67,802.734375
1741717569815,68,816.40625,835.9375
1741717570856,69,893.5546875
1741717571840,69,936.5234375
1741717572830,68,908.203125
1741717573820,68,853.515625
1741717574810,68,898.4375
1741717575845,68,960.9375
1741717576835,68,981.4453125
1741717577825,67,1002.9296875
1741717578816,67,905.2734375
1741717579850,66,852.5390625,869.140625
1741717580840,67,892.578125
1741717581876,67,888.671875
1741717582866,67,843.75
1741717583856,67,834.9609375
1741717584845,68,870.1171875
1741717585836,68,1023.4375
1741717586826,67,1083.0078125
1741717587816,66,1102.5390625
1741717588902,65,911.1328125
1741717589841,65,917.96875
1741717590831,65,975.5859375
1741717591821,65,960.9375
1741717592811,64,946.2890625,834.9609375
1741717593845,65,822.265625
1741717594835,65,854.4921875
1741717595825,66,940.4296875
1741717596815,66,907.2265625
1741717597850,66,857.421875
1741717598840,66,856.4453125
1741717599830,67,929.6875
1741717600821,67,1044.921875
1741717601855,66,965.8203125
1741717602846,65,865.234375
1741717603926,65,894.53125
1741717604826,66,968.75
1741717605818,66,1083.0078125
1741717606851,65,989.2578125
1741717607841,64,931.640625
1741717608831,64,995.1171875
1741717609821,64,987.3046875,986.328125
1741717610811,63,906.25
1741717611846,63,859.375
1741717612881,64,917.96875
1741717613826,64,1016.6015625
1741717614816,64,977.5390625
1741717615851,64,894.53125
1741717616841,64,931.640625
1741717617831,64,966.796875
1741717618821,64,961.9140625
1741717619810,64,875
1741717620846,64,913.0859375
1741717621836,64,998.046875
1741717622826,64,1045.8984375
1741717623816,63,909.1796875
1741717624851,63,948.2421875
1741717625841,63,1013.671875,955.078125
1741717626831,63,859.375
1741717627821,63,810.546875
1741717628811,64,830.078125
1741717629852,65,916.9921875
1741717630836,65,877.9296875
1741717631871,66,827.1484375
1741717632861,66,860.3515625
1741717633851,66,986.328125,994.140625
1741717634841,66,840.8203125
1741717635831,66,847.65625
1741717636822,66,890.625
1741717637811,67,1012.6953125
1741717638846,66,1042.96875
1741717639836,66,952.1484375
1741717640826,65,1000
1741717641816,65,1105.46875
1741717642851,64,1038.0859375
1741717643842,63,916.015625
1741717644831,63,822.265625
1741717645821,64,825.1953125
1741717646811,65,849.609375
1741717647855,65,932.6171875
1741717648836,65,880.859375
1741717649827,66,884.765625
1741717650816,66,999.0234375
1741717651852,66,1242.1875
1741717652841,64,1009.765625
1741717653876,63,1099.609375
1741717654821,63,1205.078125
1741717655811,62,1081.0546875
1741717656853,61,958.984375
1741717657837,61,933.59375
1741717658827,61,969.7265625
1741717659816,61,997.0703125
1741717660942,61,918.9453125
1741717661841,61,888.671875
1741717662832,62,898.4375,913.0859375
1741717663821,63,932.6171875
1741717664811,63,884.765625
1741717665846,63,871.09375
1741717666837,64,866.2109375
1741717667827,64,875.9765625
1741717668907,65,868.1640625,777.34375
1741717669851,66,759.765625
1741717670841,67,779.296875
1741717671832,69,794.921875,812.5
1741717672821,70,781.25
1741717673811,70,776.3671875
1741717674847,71,835.9375
1741717675837,71,920.8984375
1741717676826,71,933.59375
