timestamp_ms,value,rris
1741271902522,92,639.6484375
1741271903557,92,679.6875,706.0546875
1741271904547,90,729.4921875,647.4609375
1741271905536,90,622.0703125
1741271906527,91,605.46875,617.1875
1741271907562,92,583.0078125
1741271908551,95,615.234375,627.9296875
1741271909541,95,641.6015625
1741271910531,95,606.4453125,657.2265625
1741271911521,95,683.59375
1741271912556,93,712.890625,642.578125
1741271913545,92,731.4453125
1741271914536,90,713.8671875,634.765625
1741271915526,90,632.8125
1741271916523,91,652.34375,651.3671875
1741271917551,91,625.9765625
1741271918541,92,691.40625,724.609375
1741271919531,91,671.875
1741271920521,89,739.2578125,725.5859375
1741271921556,88,646.484375
1741271922546,89,647.4609375,656.25
1741271923536,89,633.7890625
1741271924526,90,635.7421875,673.828125
1741271925522,91,677.734375
1741271926552,90,657.2265625,689.453125
1741271927542,90,690.4296875
1741271928531,90,677.734375
1741271929565,89,749.0234375,780.2734375
1741271930556,87,705.078125
1741271931545,86,801.7578125
1741271932536,84,795.8984375,679.6875
1741271933527,84,705.078125
1741271934522,84,738.28125
1741271935550,84,654.296875,764.6484375
1741271936540,84,780.2734375
1741271937530,84,679.6875,759.765625
1741271938522,84,795.8984375
1741271939556,83,693.359375
1741271940547,83,760.7421875,805.6640625
1741271941536,82,749.0234375
1741271942525,81,697.265625
1741271943516,82,741.2109375,767.578125
1741271944595,82,669.921875
1741271945540,82,710.9375
1741271946530,82,755.859375,692.3828125
1741271947520,82,840.8203125
1741271948556,82,853.515625
1741271949545,81,737.3046875
1741271950536,80,845.703125,727.5390625
1741271951570,80,710.9375
1741271952515,80,771.484375
1741271953549,80,735.3515625,719.7265625
1741271954541,80,820.3125
1741271955531,80,771.484375
1741271956519,80,729.4921875,777.34375
1741271957556,80,721.6796875
1741271958546,80,732.421875
1741271959534,80,774.4140625,712.890625
1741271960524,80,787.109375
1741271961515,80,834.9609375
1741271962551,79,699.21875,781.25
1741271963540,80,795.8984375
1741271964529,80,669.921875,663.0859375
1741271965520,81,679.6875
1741271966555,81,747.0703125
1741271967545,82,725.5859375,695.3125
1741271968535,82,734.375
1741271969525,83,665.0390625,615.234375
1741271970516,84,670.8984375
1741271971550,85,726.5625
1741271972540,84,792.96875,749.0234375
1741271973530,84,812.5
1741271974520,83,803.7109375
1741271975554,81,740.234375,765.625
1741271976545,81,788.0859375
1741271977535,81,777.34375
1741271978525,80,750.9765625,755.859375
1741271979561,80,719.7265625
1741271980550,80,737.3046875
1741271981540,80,773.4375,662.109375
1741271982530,81,683.59375
1741271983520,82,694.3359375,691.40625
1741271984554,83,655.2734375
1741271985545,84,695.3125,702.1484375
1741271986534,85,643.5546875,612.3046875
1741271987525,86,599.609375
1741271988514,90,599.609375,601.5625
1741271989549,91,632.8125
1741271990540,92,673.828125
1741271991529,92,750
1741271992519,89,814.453125,829.1015625
1741271993599,86,814.453125
1741271994589,85,858.3984375
1741271995534,83,854.4921875
1741271996524,82,795.8984375
1741271997514,81,861.328125
1741271998550,79,872.0703125,848.6328125
1741271999539,78,862.3046875
1741272000530,77,805.6640625
1741272001564,76,783.203125,761.71875
1741272002554,77,778.3203125
1741272003544,77,817.3828125
1741272004534,77,851.5625
1741272005523,76,847.65625
1741272006514,75,845.703125,833.0078125
1741272007548,75,828.125
1741272008541,74,781.25
1741272009528,75,788.0859375
1741272010519,75,776.3671875,757.8125
1741272011554,75,744.140625
1741272012544,76,792.96875
1741272013533,76,764.6484375,723.6328125
1741272014523,77,745.1171875
1741272015513,78,670.8984375,640.625
1741272016548,79,647.4609375
1741272017539,82,635.7421875,680.6640625
1741272018529,83,669.921875
1741272019519,84,680.6640625
1741272020553,84,743.1640625,772.4609375
1741272021543,84,777.34375
1741272022534,82,742.1875,743.1640625
1741272023523,82,724.609375
1741272024514,82,703.125
1741272025548,83,658.203125,718.75
1741272026540,84,739.2578125
