timestamp_ms,value,rris
1736430092170,111,528.3203125,558.59375
1736430093159,111,566.40625
1736430094150,110,549.8046875,532.2265625
1736430095139,111,527.34375,517.578125
1736430096129,112,538.0859375,543.9453125
1736430097164,111,552.734375,564.453125
1736430098154,110,561.5234375,547.8515625
1736430099144,110,518.5546875,520.5078125
1736430100134,111,512.6953125
1736430101124,113,521.484375,533.203125
1736430102159,113,547.8515625,541.9921875
1736430103150,112,541.015625,539.0625
1736430104139,111,557.6171875,572.265625
1736430105129,110,587.890625
1736430106209,108,584.9609375,586.9140625
1736430107200,105,602.5390625,629.8828125
1736430108143,104,615.234375
1736430109134,101,609.375,598.6328125
1736430110123,101,593.75,583.984375
1736430111159,101,579.1015625
1736430112149,102,573.2421875,573.2421875
1736430113139,103,567.3828125,563.4765625
1736430114129,104,559.5703125,568.359375
1736430115164,105,579.1015625
1736430116153,104,579.1015625,579.1015625
1736430117143,104,595.703125,612.3046875
1736430118134,103,608.3984375
1736430119123,101,599.609375,598.6328125
1736430120159,101,596.6796875,592.7734375
1736430121148,101,581.0546875,573.2421875
1736430122138,102,569.3359375
1736430123128,103,573.2421875,579.1015625
1736430124163,103,576.171875,584.9609375
1736430125153,103,600.5859375
1736430126143,102,592.7734375,591.796875
1736430127133,102,589.84375,587.890625
1736430128123,102,579.1015625,567.3828125
1736430129158,103,566.40625
1736430130149,104,570.3125,575.1953125
1736430131183,104,572.265625,569.3359375
1736430132129,104,583.984375
1736430133163,104,603.515625,595.703125
1736430134154,102,598.6328125,610.3515625
1736430135144,102,628.90625
1736430136133,100,613.28125,603.515625
1736430137123,100,601.5625,607.421875
1736430138158,100,616.2109375
1736430139149,99,619.140625,618.1640625
1736430140146,99,627.9296875
1736430141127,98,633.7890625,625.9765625
1736430142163,97,626.953125
1736430143154,97,630.859375,633.7890625
1736430144143,96,622.0703125,619.140625
1736430145133,96,619.140625
1736430146123,97,609.375,612.3046875
1736430147159,97,596.6796875,580.078125
1736430148148,99,567.3828125,567.3828125
1736430149139,101,573.2421875
1736430150128,102,572.265625,570.3125
1736430151163,103,573.2421875,575.1953125
1736430152153,104,581.0546875,583.0078125
1736430153143,103,579.1015625
1736430154132,103,586.9140625,605.46875
1736430155123,102,602.5390625,597.65625
1736430156202,102,581.0546875
1736430157193,102,571.2890625,570.3125
1736430158138,103,558.59375,550.78125
1736430159128,105,543.9453125,539.0625
1736430160163,108,533.203125,533.203125
1736430161152,109,551.7578125
1736430162143,108,593.75,650.390625
1736430163185,106,702.1484375
1736430164123,98,656.25,631.8359375
1736430165202,97,636.71875
1736430166147,96,645.5078125,654.296875
1736430167137,95,643.5546875,628.90625
1736430168128,95,616.2109375
1736430169162,95,617.1875,615.234375
1736430170153,96,608.3984375
1736430171142,97,601.5625,596.6796875
1736430172133,98,606.4453125,620.1171875
1736430173122,98,618.1640625
1736430174157,97,622.0703125,625.9765625
1736430175148,97,634.765625
1736430176137,96,642.578125,631.8359375
1736430177128,96,623.046875,622.0703125
1736430178163,96,624.0234375
1736430179152,96,624.0234375,619.140625
1736430180143,96,617.1875,612.3046875
1736430181132,97,608.3984375
1736430182123,97,603.515625,600.5859375
1736430183158,98,592.7734375,585.9375
1736430184147,99,586.9140625
1736430185137,100,581.0546875,579.1015625
1736430186127,101,579.1015625,589.84375
1736430187162,102,596.6796875
1736430188152,101,599.609375,599.609375
1736430189142,101,594.7265625,597.65625
1736430190132,101,602.5390625
1736430191167,101,599.609375,595.703125
1736430192157,101,594.7265625,598.6328125
1736430193147,101,592.7734375,585.9375
1736430194137,101,575.1953125
1736430195136,102,578.125,593.75
1736430196162,102,593.75,590.8203125
1736430197152,102,592.7734375
1736430198142,101,601.5625,613.28125
1736430199132,100,610.3515625,608.3984375
1736430200121,100,609.375
1736430201157,99,615.234375,617.1875
1736430202147,99,607.421875
1736430203137,99,611.328125,617.1875
1736430204135,98,630.859375,629.8828125
1736430205206,98,625.9765625
1736430206196,97,622.0703125,627.9296875
1736430207142,97,631.8359375
1736430208132,96,623.046875,603.515625
1736430209167,97,591.796875,583.0078125
1736430210157,98,597.65625
