timestamp_ms,value,rris
1737467271381,101,594.7265625,592.7734375
1737467272371,101,594.7265625
1737467273316,101,586.9140625,557.6171875
1737467274350,103,547.8515625,539.0625
1737467275348,106,537.109375,545.8984375
1737467276331,107,559.5703125,562.5
1737467277321,107,561.5234375,544.921875
1737467278310,108,526.3671875,519.53125
1737467279301,110,515.625
1737467280335,112,514.6484375,522.4609375
1737467281325,113,527.34375,532.2265625
1737467282315,113,535.15625,525.390625
1737467283350,113,528.3203125,523.4375
1737467284340,114,522.4609375,532.2265625
1737467285330,113,537.109375,555.6640625
1737467286320,113,559.5703125
1737467287310,111,551.7578125,551.7578125
1737467288301,110,549.8046875,541.9921875
1737467289335,110,535.15625,534.1796875
1737467290325,111,528.3203125,521.484375
1737467291315,113,514.6484375,511.71875
1737467292306,114,516.6015625,526.3671875
1737467293341,114,533.203125,535.15625
1737467294330,114,522.4609375,515.625
1737467295320,115,513.671875,512.6953125
1737467296310,115,518.5546875
1737467297300,115,523.4375,533.203125
1737467298335,115,532.2265625,533.203125
1737467299326,114,540.0390625,545.8984375
1737467300315,112,552.734375,558.59375
1737467301305,111,552.734375,543.9453125
1737467302341,111,533.203125,522.4609375
1737467303330,112,515.625,510.7421875
1737467304320,113,513.671875
1737467305310,114,526.3671875,540.0390625
1737467306300,113,550.78125,543.9453125
1737467307335,112,530.2734375,522.4609375
1737467308325,113,517.578125,515.625
1737467309315,114,512.6953125,512.6953125
1737467310305,115,513.671875,513.671875
1737467311340,116,518.5546875,516.6015625
1737467312330,116,513.671875,517.578125
1737467313320,116,515.625,514.6484375
1737467314310,116,513.671875,515.625
1737467315300,116,512.6953125,511.71875
1737467316335,117,510.7421875,511.71875
1737467317325,117,515.625,508.7890625
1737467318314,117,500.9765625,498.046875
1737467319305,118,497.0703125,500
1737467320385,119,504.8828125,507.8125
1737467321375,119,500,496.09375
1737467322365,120,495.1171875,494.140625
1737467323310,120,495.1171875,498.046875
1737467324299,120,499.0234375,504.8828125
1737467325334,120,520.5078125
1737467326324,118,541.015625,569.3359375
1737467327314,114,564.453125,547.8515625
1737467328304,113,532.2265625,537.109375
1737467329340,112,553.7109375
1737467330329,111,576.171875,591.796875
1737467331319,108,597.65625,584.9609375
1737467332354,106,567.3828125,547.8515625
1737467333299,107,538.0859375,530.2734375
1737467334334,109,524.4140625,523.4375
1737467335324,111,524.4140625,528.3203125
1737467336315,112,532.2265625
1737467337305,112,524.4140625,522.4609375
1737467338339,113,529.296875,536.1328125
1737467339334,112,561.5234375,577.1484375
1737467340319,109,586.9140625,563.4765625
1737467341310,108,549.8046875
1737467342299,108,548.828125,542.96875
1737467343334,109,551.7578125,552.734375
1737467344324,109,548.828125,531.25
1737467345314,110,516.6015625,522.4609375
1737467346304,112,519.53125,513.671875
1737467347339,114,505.859375,496.09375
1737467348333,116,487.3046875,487.3046875
1737467349319,119,484.375,493.1640625
1737467350309,119,516.6015625,570.3125
1737467351299,115,585.9375,560.546875
1737467352333,113,510.7421875
1737467353323,113,519.53125,539.0625
1737467354314,112,571.2890625,589.84375
1737467355304,111,595.703125
1737467356339,107,581.0546875,583.0078125
1737467357336,106,571.2890625,570.3125
1737467358318,106,553.7109375,544.921875
1737467359309,107,541.015625,537.109375
1737467360299,109,537.109375,535.15625
1737467361334,110,536.1328125
1737467362324,110,539.0625,540.0390625
1737467363314,111,536.1328125,523.4375
1737467364304,112,523.4375,520.5078125
1737467365339,113,535.15625,573.2421875
1737467366329,112,619.140625
1737467367319,107,648.4375,643.5546875
1737467368309,103,596.6796875,589.84375
1737467369298,102,590.8203125
1737467370379,102,591.796875,592.7734375
1737467371368,102,576.171875,554.6875
1737467372314,104,542.96875,542.96875
1737467373303,105,550.78125
1737467374338,106,574.21875,579.1015625
1737467375328,106,571.2890625,557.6171875
1737467376318,106,552.734375,554.6875
1737467377308,107,556.640625,546.875
1737467378299,108,545.8984375,544.921875
1737467379333,108,545.8984375
1737467380330,109,542.96875,541.9921875
1737467381313,110,538.0859375,529.296875
1737467382348,111,528.3203125,526.3671875
1737467383338,112,524.4140625,524.4140625
1737467384417,113,518.5546875,515.625
1737467385317,114,517.578125,520.5078125
1737467386308,115,521.484375,523.4375
1737467387299,115,515.625,518.5546875
1737467388333,115,526.3671875
1737467389323,115,536.1328125,553.7109375
1737467390313,112,587.890625,594.7265625
1737467391303,108,592.7734375,583.0078125
1737467392338,107,585.9375
1737467393328,106,561.5234375,546.875
1737467394318,107,539.0625,530.2734375
1737467395307,109,518.5546875,520.5078125
