timestamp_ms,value,rris
1724348685345,120,507.8125,508.7890625
1724348686425,119,502.9296875,500.9765625
1724348687371,120,493.1640625,501.953125
1724348688361,120,503.90625,510.7421875
1724348689350,119,509.765625,512.6953125
1724348690340,119,524.4140625
1724348691377,117,540.0390625,543.9453125
1724348692366,115,544.921875,545.8984375
1724348693355,113,557.6171875,563.4765625
1724348694345,111,554.6875,544.921875
1724348695380,110,540.0390625
1724348696370,110,551.7578125,551.7578125
1724348697361,110,552.734375,548.828125
1724348698350,109,555.6640625,576.171875
1724348699340,109,585.9375
1724348700376,107,587.890625,572.265625
1724348701366,106,583.0078125,582.03125
1724348702354,104,599.609375,575.1953125
1724348703344,104,573.2421875
1724348704380,104,583.0078125,610.3515625
1724348705370,103,576.171875,548.828125
1724348706361,105,535.15625,531.25
1724348707349,108,535.15625,536.1328125
1724348708339,109,533.203125,533.203125
1724348709376,110,533.203125
1724348710366,111,533.203125,543.9453125
1724348711354,110,561.5234375,569.3359375
1724348712344,109,545.8984375,550.78125
1724348713379,109,560.546875
1724348714370,108,570.3125,560.546875
1724348715360,108,550.78125,553.7109375
1724348716349,108,564.453125,578.125
1724348717339,107,591.796875
1724348718392,105,621.09375,603.515625
1724348719367,104,654.296875
1724348720355,100,647.4609375,647.4609375
1724348721344,98,639.6484375,596.6796875
1724348722379,97,584.9609375
1724348723370,99,572.265625,572.265625
1724348724361,101,574.21875,569.3359375
1724348725350,103,570.3125,569.3359375
1724348726339,103,593.75
1724348727419,103,602.5390625,612.3046875
1724348728411,101,600.5859375,591.796875
1724348729400,101,582.03125
1724348730344,101,593.75,597.65625
1724348731379,101,604.4921875,597.65625
1724348732398,101,584.9609375
1724348733405,101,579.1015625,580.078125
1724348734349,102,582.03125,586.9140625
1724348735453,102,588.8671875,584.9609375
1724348736419,102,590.8203125
1724348737365,102,603.515625,615.234375
1724348738355,100,617.1875,590.8203125
1724348739345,100,591.796875
1724348740379,101,596.6796875,595.703125
1724348741373,101,577.1484375,571.2890625
1724348742361,102,567.3828125,570.3125
1724348743348,103,567.3828125
1724348744338,104,559.5703125,565.4296875
1724348745373,105,583.0078125,592.7734375
1724348746364,104,598.6328125
1724348747354,103,591.796875,600.5859375
1724348748344,102,615.234375,607.421875
1724348749378,101,590.8203125
1724348750389,101,609.375,602.5390625
1724348751359,100,593.75,589.84375
1724348752348,101,583.984375
1724348753338,101,589.84375,594.7265625
1724348754373,101,586.9140625,585.9375
1724348755434,101,590.8203125
1724348756354,101,599.609375,592.7734375
1724348757343,101,588.8671875,599.609375
1724348758379,101,610.3515625
1724348759368,100,617.1875,609.375
1724348760359,99,610.3515625,621.09375
1724348761348,99,614.2578125
1724348762338,98,614.2578125,599.609375
1724348763373,99,607.421875,611.328125
1724348764430,99,611.328125
1724348765355,99,597.65625,600.5859375
1724348766344,99,603.515625
1724348767378,99,606.4453125,622.0703125
1724348768367,99,604.4921875,621.09375
1724348769359,99,631.8359375
1724348770349,98,619.140625,612.3046875
1724348771339,98,613.28125,625
1724348772373,97,630.859375
1724348773381,97,610.3515625,609.375
1724348774353,97,617.1875
1724348775343,97,619.140625,622.0703125
1724348776377,97,614.2578125,625.9765625
1724348777413,97,629.8828125
1724348778405,96,639.6484375,624.0234375
1724348779349,96,630.859375
1724348780339,96,631.8359375,638.671875
1724348781374,95,632.8125,614.2578125
1724348782363,96,625.9765625
1724348783352,96,627.9296875,624.0234375
1724348784342,96,610.3515625
1724348785379,96,605.46875,621.09375
1724348786368,97,620.1171875,627.9296875
1724348787423,97,631.8359375
1724348788349,96,612.3046875,622.0703125
1724348789337,97,607.421875,610.3515625
1724348790372,97,595.703125
1724348791362,98,585.9375,593.75
1724348792353,99,598.6328125,608.3984375
1724348793343,99,620.1171875
1724348794377,99,610.3515625,612.3046875
1724348795367,99,627.9296875
1724348796370,98,625,611.328125
1724348797349,98,601.5625,612.3046875
1724348798337,98,606.4453125
1724348799373,98,613.28125,599.609375
1724348800383,99,598.6328125,600.5859375
1724348801354,99,610.3515625
1724348802344,99,605.46875,597.65625
1724348803377,99,593.75,605.46875
1724348804367,100,611.328125
1724348805357,99,601.5625,597.65625
1724348806349,100,599.609375,604.4921875
1724348807337,100,602.5390625
1724348808372,100,593.75,594.7265625
